conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
4,0,0,2,74,13,274,352,1039,4098,1818,1019,18.91996505978053,64762,258.0,2.0,21.0,10.99180294200778,37.059999108314514,7.5074416399002075,1.3435423374176025,8.794171810150146,1723.376989364624,3.9057862013578415,54.98058199882507,287.46554255485535,2.4286699295043945,0.9444255828857422,0.4579482078552246
