conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
4,0,0,4,58,39,322,409,1333,3873,1244,825,16.201233826499973,37172,258.0,2.0,21.0,86.50219736620784,36.518687922507524,9.138840110972524,7.965020565316081,9.798581637442112,1083.2176646217704,76.12740881741047,7.396408822387457,219.79950442910194,1.8018718622624874,0.8209733106195927,0.5325774038210511
