,Exam Group,Exam Block
432,1-6914,2
433,1-5654,12
434,MLG59,16
435,1-9610,11
436,1-5161,8
437,1-6980,17
438,MLG10,1
439,MLG72,20
440,MLG52,8
441,1-19166,3
442,MLG11,3
443,1-3447,2
444,1-3217,4
445,1-6538,1
446,1-3534,11
447,1-7152,2
448,1-3106,18
449,1-1935,20
450,1-2297,1
451,1-4098,4
452,1-8529,15
453,1-8397,1
454,1-0272,2
455,1-17790,6
456,1-8186,15
457,1-8503,20
458,1-7182,15
459,1-2545,7
460,1-7993,13
461,1-9651,16
462,1-1183,1
463,1-1989,2
464,1-10060,3
465,1-5913,9
466,1-5981,1
467,1-13247,2
468,1-6228,19
469,1-8578,16
470,1-1204,15
471,1-9794,1
472,1-9518,19
473,1-9452,4
474,1-8400,3
475,1-18234,7
476,1-19205,20
477,1-9055,8
478,1-9394,8
479,1-9286,8
480,1-1005,20
481,1-10038,1
482,1-4390,17
483,1-9491,4
484,MLG31,1
485,1-5980,16
486,1-8678,10
487,1-6900,5
488,1-11350,15
489,1-9578,14
490,1-3551,12
491,MLG09,2
492,1-6028,20
493,1-1836,16
494,1-3265,18
495,MLG08,18
496,1-3176,12
497,1-8493,4
498,1-19915,8
499,1-8627,19
500,1-0292,8
501,1-18487,15
502,1-20012,15
503,1-9076,2
504,1-5425,9
505,1-4747,16
506,1-6227,16
507,1-6909,18
508,1-8532,11
509,1-18935,19
510,1-3206,15
511,1-9697,18
512,1-3033,5
513,1-8094,1
514,1-11206,9
515,1-6531,7
516,1-5036,16
517,1-18028,19
518,1-1850,14
519,1-4926,1
520,1-2034,3
521,1-19549,10
522,1-5282,1
523,1-9861,1
524,1-9338,17
525,1-3175,20
526,1-5002,11
527,1-5531,10
528,1-6718,9
529,1-6217,9
530,1-4847,7
531,1-5891,2
532,1-19447,12
533,1-7530,15
534,1-9457,6
535,1-5990,12
536,1-9971,1
537,1-4494,1
538,1-9576,4
539,1-9436,2
540,1-5413,2
541,1-5424,13
542,1-1191,19
543,1-5803,1
544,1-5799,1
545,1-19567,2
546,1-7527,2
547,MLG67,3
548,1-3087,2
549,1-4842,3
550,1-19568,2
551,1-9838,3
552,MLG46,3
553,1-5555,4
554,1-10444,10
555,1-3646,8
556,1-10951,11
557,1-9806,13
558,1-0055,16
559,1-5914,1
560,1-0027,20
561,1-9455,1
562,1-0003,4
563,1-21192,19
564,1-9034,13
565,1-19927,11
