,Exam Group,Exam Block
350,1-2282,1
351,1-19229,2
352,MLG63,4
353,MLG50,15
354,1-9417,3
355,1-9498,6
356,1-9761,10
357,1-4760,8
358,1-9831,3
359,1-4417,19
360,1-6611,11
361,1-0008,19
362,1-1462,11
363,1-10785,7
364,1-7682,14
365,MLG48,2
366,1-5163,14
367,1-8544,1
368,1-5197,18
369,1-6594,12
370,MLG62,4
371,1-1580,6
372,1-6916,10
373,1-6918,9
374,1-6919,19
375,MLG14,7
376,1-7874,11
377,1-7213,2
378,1-6561,1
379,1-4640,11
380,1-7004,6
381,1-2335,13
382,1-18558,9
383,1-8551,11
384,1-9270,2
385,1-6974,7
386,MLG68,16
387,1-10539,6
388,MLG49,19
389,1-0278,9
390,MLG64,3
391,MLG30,18
392,1-9609,19
393,1-7819,17
394,1-2423,5
395,1-6787,8
396,1-9963,1
397,1-9808,4
398,1-0303,9
399,MLG60,6
400,1-18709,8
401,1-7204,13
402,1-5744,15
403,1-1770,7
404,1-4682,15
405,1-3104,16
406,1-17907,8
407,1-8421,6
408,MLG53,7
409,1-9645,7
410,MLG12,15
411,MLG15,16
412,1-6858,3
413,1-8314,17
414,1-8285,7
415,1-1957,10
416,1-18203,7
417,1-10451,19
418,1-6216,10
419,1-6692,13
420,1-8172,6
421,1-8398,8
422,1-6878,1
423,1-7122,13
424,1-4700,8
425,1-6006,1
426,1-4355,14
427,1-9379,18
428,1-2701,17
429,1-6693,2
430,1-3141,14
431,1-7614,8
432,1-6914,3
433,1-5654,6
434,MLG59,10
435,1-9610,20
436,1-5161,9
437,1-6980,8
438,MLG10,1
439,MLG72,2
440,MLG52,4
441,1-19166,18
442,MLG11,14
443,1-3447,2
444,1-3217,19
445,1-6538,17
446,1-3534,9
447,1-7152,11
448,1-3106,18
449,1-1935,14
450,1-2297,15
451,1-4098,13
452,1-8529,17
453,1-8397,4
454,1-0272,20
455,1-17790,8
456,1-8186,13
457,1-8503,6
458,1-7182,10
459,1-2545,4
460,1-7993,20
461,1-9651,4
462,1-1183,7
463,1-1989,13
464,1-10060,10
465,1-5913,12
466,1-5981,17
467,1-13247,14
468,1-6228,18
469,1-8578,12
470,1-1204,6
471,1-9794,20
472,1-9518,1
473,1-9452,2
474,1-8400,5
475,1-18234,1
476,1-19205,12
477,1-9055,15
478,1-9394,5
479,1-9286,14
480,1-1005,12
481,1-10038,19
482,1-4390,11
483,1-9491,18
484,MLG31,3
485,1-5980,1
486,1-8678,9
487,1-6900,20
488,1-11350,8
489,1-9578,8
490,1-3551,10
491,MLG09,19
492,1-6028,15
493,1-1836,8
494,1-3265,1
495,MLG08,6
496,1-3176,3
497,1-8493,10
498,1-19915,7
499,1-8627,3
500,1-0292,1
501,1-18487,19
502,1-20012,4
503,1-9076,2
504,1-5425,14
505,1-4747,18
506,1-6227,8
507,1-6909,7
508,1-8532,8
509,1-18935,10
510,1-3206,10
511,1-9697,2
512,1-3033,20
513,1-8094,15
514,1-11206,1
515,1-6531,5
516,1-5036,3
517,1-18028,18
518,1-1850,5
519,1-4926,15
520,1-2034,13
521,1-19549,16
522,1-5282,19
523,1-9861,2
524,1-9338,3
525,1-3175,16
526,1-5002,4
527,1-5531,4
528,1-6718,17
529,1-6217,3
530,1-4847,14
531,1-5891,20
532,1-19447,1
533,1-7530,10
534,1-9457,3
535,1-5990,6
536,1-9971,9
537,1-4494,5
538,1-9576,6
539,1-9436,12
540,1-5413,4
541,1-5424,11
542,1-1191,6
543,1-5803,4
544,1-5799,15
545,1-19567,8
546,1-7527,12
547,MLG67,9
548,1-3087,15
549,1-4842,1
550,1-19568,14
551,1-9838,7
552,MLG46,18
553,1-5555,5
554,1-10444,2
555,1-3646,9
556,1-10951,2
557,1-9806,4
558,1-0055,17
559,1-5914,14
560,1-0027,12
561,1-9455,8
562,1-0003,20
563,1-21192,5
564,1-9034,16
565,1-19927,16
