,Exam Group,Exam Block
117,1-0358,6
118,1-6543,9
119,1-5929,2
120,1-10232,1
121,1-7070,16
122,MLG42,6
123,MLG55,3
124,1-8427,16
125,1-8622,7
126,1-8488,2
127,1-9643,6
128,1-19286,3
129,1-2573,18
130,1-1833,18
131,1-9283,16
132,1-9110,2
133,1-8576,7
134,1-9465,2
135,1-9712,3
136,1-9549,15
137,1-1972,5
138,1-5515,6
139,1-7863,11
140,1-2294,7
141,MLG45,5
142,P-16454,1
143,1-8928,16
144,1-7744,11
145,MLG06,2
146,1-7453,1
147,1-17657,8
148,1-0001,3
149,MLG58,2
150,1-7005,13
151,1-9870,5
152,1-9500,3
153,1-1350,14
154,1-18994,17
155,1-9447,9
156,1-8634,10
157,1-6061,8
158,1-7599,5
159,1-10696,1
160,1-19813,2
161,MLG41,4
162,1-8067,9
163,1-9137,1
164,1-9740,13
165,1-7721,6
166,MLG40,5
167,1-4929,1
168,1-9655,12
169,1-9606,1
170,1-5043,11
171,1-8100,2
172,1-8573,1
173,1-9588,1
174,MLG38,4
175,1-4910,1
176,1-8042,7
177,1-10948,1
178,1-7525,6
179,1-4052,2
180,1-0037,9
181,1-8641,2
182,1-7752,5
183,1-9496,8
184,1-8074,5
185,1-8906,3
186,72-11994,9
187,1-7321,6
188,1-20167,8
189,1-9156,5
190,1-2382,21
191,1-8328,12
192,1-9770,15
193,1-9553,11
194,1-9253,11
195,1-2670,3
196,1-9646,8
197,1-8646,8
198,1-9839,1
199,MLG39,2
200,1-4634,5
201,1-9902,19
202,1-8988,2
203,1-1250,15
204,1-9733,7
205,1-8018,4
206,1-9752,5
207,1-7058,11
208,1-10468,9
209,1-9938,9
210,1-7842,3
211,1-5406,1
212,1-10922,1
213,1-18563,2
214,1-0053,8
215,1-19839,8
216,1-9887,10
217,1-9630,2
218,1-9416,12
219,1-5653,10
220,MLG73,8
221,1-8023,6
222,1-4149,6
223,1-0205,2
224,1-9227,13
225,1-9650,19
226,1-9996,3
227,1-3068,12
228,1-17835,1
229,1-4361,1
230,1-3089,8
231,1-8450,18
232,1-18371,15
233,MLG07,13
234,MLG29,2
235,1-8113,5
236,1-7024,21
237,1-9667,4
238,1-9855,9
239,1-7042,12
240,MLG33,19
241,1-19448,6
242,1-20791,9
243,1-1015,18
244,MLG57,6
245,1-6647,4
246,MLG56,14
247,1-20467,14
248,1-2400,10
249,1-6931,1
250,1-9333,15
251,1-7268,4
252,1-21195,1
253,1-4649,18
254,1-8379,1
255,1-9946,6
256,1-9277,13
257,1-9504,10
258,1-9516,12
259,1-3596,17
260,1-0129,11
261,1-1942,13
262,1-8623,1
263,1-6927,9
264,P-0009,7
265,1-11330,3
266,1-2103,14
267,1-6181,10
268,MLG44,20
269,1-7839,6
270,1-1390,21
271,1-7897,3
272,1-1570,11
273,1-3589,10
274,1-0033,2
275,1-3216,1
276,1-9495,9
277,1-4051,1
278,1-10762,6
279,MLG43,3
280,1-7608,5
281,1-9995,12
282,1-1608,14
283,1-3535,15
284,1-4136,1
285,1-18615,6
286,1-3587,20
287,1-9836,2
288,1-8590,3
289,1-1592,12
290,1-8341,1
291,MLG02,10
292,1-9997,3
293,1-8066,5
294,1-3509,10
295,1-3639,17
296,1-9404,9
297,1-8352,1
298,1-7019,2
299,MLG54,18
300,1-4020,14
301,1-1177,11
302,MLG51,6
303,1-8157,5
304,1-19004,10
305,1-7866,7
306,1-18377,1
307,1-5530,10
308,1-6743,4
309,1-3516,12
310,1-4855,18
311,1-20578,7
312,1-3108,11
313,1-7521,4
314,1-3139,13
315,1-1769,14
316,1-7441,11
317,1-10978,11
318,1-2324,21
319,1-3584,8
320,MLG13,13
321,1-5172,11
322,1-0296,3
323,1-3647,1
324,1-6734,2
325,1-19924,1
326,1-8826,13
327,P-16616,20
328,1-9497,8
329,1-1317,9
330,1-4531,13
331,MLG75,2
332,MLG78,20
333,1-11329,21
334,1-20641,5
335,1-8910,3
336,1-1827,20
337,1-18613,2
338,1-6296,10
339,1-3523,7
340,1-3362,12
341,1-0031,7
342,MLG65,18
343,1-4319,9
344,1-6035,5
345,1-1131,19
346,MLG32,4
347,1-8188,4
348,1-17758,16
349,1-3052,13
350,1-2282,3
351,1-19229,9
352,MLG63,20
353,MLG50,18
354,1-9417,4
355,1-9498,11
356,1-9761,12
357,1-4760,7
358,1-9831,9
359,1-4417,10
360,1-6611,12
361,1-0008,10
362,1-1462,13
363,1-10785,11
364,1-7682,17
365,MLG48,4
366,1-5163,17
367,1-8544,18
368,1-5197,9
369,1-6594,3
370,MLG62,17
371,1-1580,7
372,1-6916,12
373,1-6918,13
374,1-6919,8
375,MLG14,19
376,1-7874,13
377,1-7213,18
378,1-6561,11
379,1-4640,12
380,1-7004,12
381,1-2335,2
382,1-18558,17
383,1-8551,12
384,1-9270,11
385,1-6974,5
386,MLG68,16
387,1-10539,16
388,MLG49,15
389,1-0278,15
390,MLG64,20
391,MLG30,1
392,1-9609,8
393,1-7819,4
394,1-2423,10
395,1-6787,17
396,1-9963,11
397,1-9808,10
398,1-0303,4
399,MLG60,5
400,1-18709,19
401,1-7204,18
402,1-5744,1
403,1-1770,15
404,1-4682,6
405,1-3104,18
406,1-17907,12
407,1-8421,19
408,MLG53,15
409,1-9645,19
410,MLG12,20
411,MLG15,5
412,1-6858,1
413,1-8314,21
414,1-8285,14
415,1-1957,6
416,1-18203,14
417,1-10451,21
418,1-6216,3
419,1-6692,15
420,1-8172,3
421,1-8398,1
422,1-6878,19
423,1-7122,16
424,1-4700,6
425,1-6006,3
426,1-4355,7
427,1-9379,21
428,1-2701,5
429,1-6693,8
430,1-3141,11
431,1-7614,3
432,1-6914,16
433,1-5654,14
434,MLG59,21
435,1-9610,20
436,1-5161,17
437,1-6980,13
438,MLG10,1
439,MLG72,3
440,MLG52,8
441,1-19166,1
442,MLG11,7
443,1-3447,18
444,1-3217,16
445,1-6538,17
446,1-3534,12
447,1-7152,12
448,1-3106,14
449,1-1935,4
450,1-2297,19
451,1-4098,2
452,1-8529,3
453,1-8397,4
454,1-0272,12
455,1-17790,7
456,1-8186,16
457,1-8503,15
458,1-7182,1
459,1-2545,7
460,1-7993,13
461,1-9651,19
462,1-1183,15
463,1-1989,6
464,1-10060,9
465,1-5913,2
466,1-5981,6
467,1-13247,4
468,1-6228,18
469,1-8578,13
470,1-1204,4
471,1-9794,2
472,1-9518,7
473,1-9452,21
474,1-8400,20
475,1-18234,16
476,1-19205,10
477,1-9055,13
478,1-9394,15
479,1-9286,4
480,1-1005,8
481,1-10038,16
482,1-4390,19
483,1-9491,1
484,MLG31,20
485,1-5980,8
486,1-8678,20
487,1-6900,4
488,1-11350,7
489,1-9578,7
490,1-3551,14
491,MLG09,17
492,1-6028,14
493,1-1836,1
494,1-3265,7
495,MLG08,20
496,1-3176,4
497,1-8493,9
498,1-19915,11
499,1-8627,2
500,1-0292,10
501,1-18487,18
502,1-20012,5
503,1-9076,21
504,1-5425,9
505,1-4747,21
506,1-6227,2
507,1-6909,20
508,1-8532,21
509,1-18935,21
510,1-3206,7
511,1-9697,1
512,1-3033,17
513,1-8094,5
514,1-11206,2
515,1-6531,2
516,1-5036,4
517,1-18028,16
518,1-1850,7
519,1-4926,10
520,1-2034,2
521,1-19549,15
522,1-5282,5
523,1-9861,16
524,1-9338,2
525,1-3175,3
526,1-5002,8
527,1-5531,19
528,1-6718,3
529,1-6217,11
530,1-4847,5
531,1-5891,16
532,1-19447,2
533,1-7530,2
534,1-9457,14
535,1-5990,16
536,1-9971,17
537,1-4494,2
538,1-9576,14
539,1-9436,2
540,1-5413,21
541,1-5424,15
542,1-1191,12
543,1-5803,4
544,1-5799,16
545,1-19567,11
546,1-7527,3
547,MLG67,15
548,1-3087,6
549,1-4842,10
550,1-19568,4
551,1-9838,14
552,MLG46,20
553,1-5555,9
554,1-10444,10
555,1-3646,20
556,1-10951,18
557,1-9806,5
558,1-0055,6
559,1-5914,1
560,1-0027,2
561,1-9455,1
562,1-0003,4
563,1-21192,12
564,1-9034,4
565,1-19927,1
