,Exam Group,Exam Block
136,1-9549,5
137,1-1972,13
138,1-5515,17
139,1-7863,3
140,1-2294,12
141,MLG45,10
142,P-16454,17
143,1-8928,18
144,1-7744,17
145,MLG06,16
146,1-7453,4
147,1-17657,18
148,1-0001,9
149,MLG58,5
150,1-7005,8
151,1-9870,14
152,1-9500,17
153,1-1350,14
154,1-18994,11
155,1-9447,12
156,1-8634,16
157,1-6061,5
158,1-7599,15
159,1-10696,2
160,1-19813,7
161,MLG41,6
162,1-8067,13
163,1-9137,12
164,1-9740,9
165,1-7721,13
166,MLG40,8
167,1-4929,12
168,1-9655,8
169,1-9606,18
170,1-5043,10
171,1-8100,5
172,1-8573,13
173,1-9588,6
174,MLG38,12
175,1-4910,5
176,1-8042,17
177,1-10948,14
178,1-7525,4
179,1-4052,8
180,1-0037,3
181,1-8641,2
182,1-7752,7
183,1-9496,13
184,1-8074,10
185,1-8906,1
186,72-11994,12
187,1-7321,5
188,1-20167,14
189,1-9156,15
190,1-2382,2
191,1-8328,18
192,1-9770,10
193,1-9553,8
194,1-9253,1
195,1-2670,10
196,1-9646,11
197,1-8646,12
198,1-9839,17
199,MLG39,1
200,1-4634,19
201,1-9902,7
202,1-8988,6
203,1-1250,7
204,1-9733,1
205,1-8018,7
206,1-9752,1
207,1-7058,9
208,1-10468,13
209,1-9938,13
210,1-7842,8
211,1-5406,5
212,1-10922,15
213,1-18563,7
214,1-0053,20
215,1-19839,3
216,1-9887,10
217,1-9630,3
218,1-9416,10
219,1-5653,17
220,MLG73,8
221,1-8023,17
222,1-4149,7
223,1-0205,20
224,1-9227,5
225,1-9650,3
226,1-9996,4
227,1-3068,16
228,1-17835,17
229,1-4361,16
230,1-3089,9
231,1-8450,7
232,1-18371,15
233,MLG07,9
234,MLG29,20
235,1-8113,14
236,1-7024,3
237,1-9667,5
238,1-9855,11
239,1-7042,8
240,MLG33,6
241,1-19448,7
242,1-20791,13
243,1-1015,14
244,MLG57,7
245,1-6647,11
246,MLG56,11
247,1-20467,3
248,1-2400,12
249,1-6931,16
250,1-9333,4
251,1-7268,4
252,1-21195,1
253,1-4649,8
254,1-8379,19
255,1-9946,13
256,1-9277,8
257,1-9504,12
258,1-9516,17
259,1-3596,2
260,1-0129,20
261,1-1942,8
262,1-8623,1
263,1-6927,13
264,P-0009,14
265,1-11330,20
266,1-2103,7
267,1-6181,19
268,MLG44,6
269,1-7839,3
270,1-1390,2
271,1-7897,12
272,1-1570,1
273,1-3589,5
274,1-0033,8
275,1-3216,14
276,1-9495,3
277,1-4051,8
278,1-10762,4
279,MLG43,13
280,1-7608,3
281,1-9995,10
282,1-1608,17
283,1-3535,4
284,1-4136,7
285,1-18615,6
286,1-3587,9
287,1-9836,14
288,1-8590,6
289,1-1592,2
290,1-8341,1
291,MLG02,15
292,1-9997,7
293,1-8066,15
294,1-3509,12
295,1-3639,3
296,1-9404,13
297,1-8352,2
298,1-7019,4
299,MLG54,14
300,1-4020,17
301,1-1177,19
302,MLG51,2
303,1-8157,10
304,1-19004,10
305,1-7866,14
306,1-18377,1
307,1-5530,6
308,1-6743,7
309,1-3516,9
310,1-4855,6
311,1-20578,17
312,1-3108,11
313,1-7521,5
314,1-3139,18
315,1-1769,13
316,1-7441,1
317,1-10978,4
318,1-2324,11
319,1-3584,10
320,MLG13,11
321,1-5172,2
322,1-0296,14
323,1-3647,5
324,1-6734,4
325,1-19924,3
326,1-8826,4
327,P-16616,12
328,1-9497,20
329,1-1317,13
330,1-4531,8
331,MLG75,19
332,MLG78,10
333,1-11329,9
334,1-20641,9
335,1-8910,7
336,1-1827,8
337,1-18613,11
338,1-6296,1
339,1-3523,9
340,1-3362,2
341,1-0031,9
342,MLG65,3
343,1-4319,13
344,1-6035,1
345,1-1131,3
346,MLG32,20
347,1-8188,10
348,1-17758,18
349,1-3052,8
350,1-2282,17
351,1-19229,6
352,MLG63,7
353,MLG50,9
354,1-9417,13
355,1-9498,6
356,1-9761,11
357,1-4760,9
358,1-9831,13
359,1-4417,12
360,1-6611,17
361,1-0008,14
362,1-1462,6
363,1-10785,3
364,1-7682,9
365,MLG48,1
366,1-5163,9
367,1-8544,8
368,1-5197,13
369,1-6594,8
370,MLG62,2
371,1-1580,16
372,1-6916,12
373,1-6918,20
374,1-6919,5
375,MLG14,3
376,1-7874,4
377,1-7213,9
378,1-6561,14
379,1-4640,4
380,1-7004,15
381,1-2335,15
382,1-18558,18
383,1-8551,6
384,1-9270,4
385,1-6974,2
386,MLG68,5
387,1-10539,4
388,MLG49,9
389,1-0278,5
390,MLG64,6
391,MLG30,19
392,1-9609,20
393,1-7819,5
394,1-2423,18
395,1-6787,20
396,1-9963,18
397,1-9808,19
398,1-0303,11
399,MLG60,2
400,1-18709,20
401,1-7204,5
402,1-5744,6
403,1-1770,17
404,1-4682,2
405,1-3104,14
406,1-17907,19
407,1-8421,11
408,MLG53,10
409,1-9645,11
410,MLG12,10
411,MLG15,12
412,1-6858,10
413,1-8314,2
414,1-8285,18
415,1-1957,14
416,1-18203,11
417,1-10451,6
418,1-6216,9
419,1-6692,15
420,1-8172,15
421,1-8398,18
422,1-6878,4
423,1-7122,10
424,1-4700,6
425,1-6006,17
426,1-4355,18
427,1-9379,6
428,1-2701,17
429,1-6693,20
430,1-3141,1
431,1-7614,12
432,1-6914,13
433,1-5654,5
434,MLG59,7
435,1-9610,6
436,1-5161,16
437,1-6980,5
438,MLG10,2
439,MLG72,2
440,MLG52,11
441,1-19166,10
442,MLG11,1
443,1-3447,14
444,1-3217,15
445,1-6538,2
446,1-3534,17
447,1-7152,6
448,1-3106,20
449,1-1935,12
450,1-2297,9
451,1-4098,1
452,1-8529,15
453,1-8397,2
454,1-0272,15
455,1-17790,16
456,1-8186,7
457,1-8503,4
458,1-7182,3
459,1-2545,12
460,1-7993,12
461,1-9651,1
462,1-1183,1
463,1-1989,14
464,1-10060,13
465,1-5913,12
466,1-5981,17
467,1-13247,15
468,1-6228,5
469,1-8578,16
470,1-1204,15
471,1-9794,2
472,1-9518,3
473,1-9452,9
474,1-8400,11
475,1-18234,17
476,1-19205,4
477,1-9055,19
478,1-9394,12
479,1-9286,16
480,1-1005,5
481,1-10038,2
482,1-4390,10
483,1-9491,3
484,MLG31,7
485,1-5980,20
486,1-8678,9
487,1-6900,15
488,1-11350,16
489,1-9578,18
490,1-3551,4
491,MLG09,11
492,1-6028,1
493,1-1836,3
494,1-3265,19
495,MLG08,7
496,1-3176,18
497,1-8493,3
498,1-19915,10
499,1-8627,16
500,1-0292,18
501,1-18487,1
502,1-20012,1
503,1-9076,1
504,1-5425,9
505,1-4747,9
506,1-6227,14
507,1-6909,4
508,1-8532,12
509,1-18935,17
510,1-3206,11
511,1-9697,1
512,1-3033,18
513,1-8094,16
514,1-11206,1
515,1-6531,11
516,1-5036,12
517,1-18028,7
518,1-1850,12
519,1-4926,12
520,1-2034,19
521,1-19549,1
522,1-5282,2
523,1-9861,5
524,1-9338,5
525,1-3175,1
526,1-5002,10
527,1-5531,10
528,1-6718,18
529,1-6217,1
530,1-4847,7
531,1-5891,7
532,1-19447,2
533,1-7530,4
534,1-9457,13
535,1-5990,3
536,1-9971,14
537,1-4494,14
538,1-9576,1
539,1-9436,2
540,1-5413,7
541,1-5424,1
542,1-1191,16
543,1-5803,14
544,1-5799,17
545,1-19567,15
546,1-7527,6
547,MLG67,1
548,1-3087,4
549,1-4842,18
550,1-19568,11
551,1-9838,12
552,MLG46,9
553,1-5555,13
554,1-10444,3
555,1-3646,20
556,1-10951,15
557,1-9806,7
558,1-0055,4
559,1-5914,19
560,1-0027,8
561,1-9455,3
562,1-0003,10
563,1-21192,14
564,1-9034,15
565,1-19927,2
