,Exam Group,Exam Block
186,1-19004,21
187,1-9955,5
188,1-7722,19
189,MLG10,8
190,1-7819,17
191,MLG44,21
192,1-8021,21
193,1-8094,3
194,1-8018,21
195,1-9379,21
196,1-6743,19
197,1-6006,20
198,1-8401,5
199,1-20167,6
200,1-8020,1
201,1-8529,1
202,1-6787,6
203,1-9938,11
204,1-8576,20
205,1-8398,21
206,1-8544,18
207,1-8622,9
208,1-5355,18
209,1-19897,4
210,1-1191,5
211,1-8042,1
212,MLG32,21
213,1-6227,17
214,1-8450,20
215,MLG40,15
216,1-8397,19
217,1-9770,15
218,1-9610,2
219,1-2400,7
220,MLG35,13
221,1-4355,3
222,1-8705,18
223,1-6228,14
224,1-9277,21
225,1-8767,21
226,1-4634,7
227,1-1957,16
228,MLG60,4
229,1-18423,13
230,1-9345,17
231,1-7991,1
232,1-8095,14
233,1-3587,5
234,1-10451,1
235,1-1989,18
236,1-9794,20
237,1-8418,3
238,1-4390,14
239,1-5002,6
240,1-8174,1
241,1-6216,14
242,1-3206,8
243,1-19166,21
244,1-19448,4
245,1-1183,21
246,1-6538,2
247,1-6734,1
248,1-6217,11
249,1-6916,14
250,1-18234,9
251,1-6919,4
252,1-6918,7
253,1-9578,8
254,1-2025,13
255,1-3564,2
256,1-0296,2
257,1-19286,12
258,1-17758,15
259,1-7509,21
260,1-4760,17
261,1-5214,21
262,1-8172,18
263,1-6061,6
264,1-8928,21
265,1-1204,21
266,1-9496,11
267,1-5413,18
268,1-8493,12
269,1-8551,14
270,1-9651,10
271,1-5508,14
272,1-19229,15
273,1-9237,21
274,1-7744,1
275,1-4020,15
276,1-2573,14
277,1-10060,21
278,1-7845,2
279,1-6642,6
280,1-8314,1
281,1-3312,11
282,1-2104,1
283,1-6909,1
284,1-2584,11
285,1-9887,9
286,1-1770,19
287,1-2596,17
288,1-9761,7
289,1-5549,12
290,1-3509,9
291,1-0037,21
292,1-9740,21
293,1-1250,2
294,1-3106,8
295,1-1942,14
296,1-0205,14
297,1-9630,21
298,1-7481,15
299,MLG31,13
300,1-18709,6
301,1-8400,18
302,1-9500,1
303,1-18714,8
304,1-1592,5
305,1-8127,12
306,1-1972,21
307,1-9739,18
308,1-4700,18
309,1-9185,2
310,1-10071,18
311,1-8938,10
312,1-1850,4
313,1-8641,5
314,1-4088,11
315,1-9614,8
316,1-8181,6
317,1-9504,8
318,1-9902,9
319,1-18935,17
320,1-18203,20
321,1-7752,21
322,1-19549,2
323,1-13247,19
324,1-5515,17
325,1-9338,11
326,1-0027,21
327,1-8988,12
328,1-9110,17
329,1-5980,6
330,1-9818,1
331,1-5981,3
332,P-16616,2
333,1-9996,21
334,1-18994,8
335,1-18735,7
336,1-9655,5
337,1-6532,21
338,1-3589,13
339,1-9850,21
340,1-3519,9
341,1-9870,6
342,1-6531,9
343,MLG67,1
344,1-2103,21
345,1-3584,19
346,1-9805,1
347,1-7204,18
348,1-3087,18
349,1-8186,17
350,1-9609,9
351,1-2324,16
352,1-2297,11
353,1-9331,1
354,1-7530,2
355,1-4747,1
356,1-18613,15
357,1-9650,11
358,1-8627,5
359,1-7839,17
360,1-7993,1
361,1-10696,21
362,1-1827,21
363,1-5167,13
364,1-9253,1
365,1-8590,13
366,1-9444,7
367,1-9995,9
368,1-6858,11
369,MLG39,21
370,1-7066,18
371,1-6035,19
372,1-9553,19
373,1-8488,21
374,1-18202,1
375,1-7213,7
376,1-18487,19
377,1-9892,20
378,1-9518,7
379,1-7182,18
380,1-9722,18
381,1-9752,21
382,1-18409,15
383,1-3521,21
384,1-0358,16
385,1-18615,16
386,1-4855,16
387,1-9436,7
388,1-8125,13
389,1-7842,5
390,1-20003,7
391,72-18936,5
392,MLG33,20
393,1-6718,2
394,1-9697,19
395,1-1836,12
396,1-7721,7
397,1-9839,2
398,1-20047,5
399,1-19813,1
400,1-8646,6
401,1-8100,5
402,1-18603,1
403,72-12171,19
404,1-20578,11
405,1-9607,1
406,1-3265,17
407,1-9549,10
408,1-9495,11
409,1-5744,9
410,1-3108,1
411,1-8124,12
412,1-0055,16
413,1-0022,1
414,MLG06,3
415,1-9465,5
416,1-9907,18
417,1-5425,12
418,1-17835,8
419,1-0001,14
420,1-8678,1
421,1-5282,21
422,1-7536,18
423,MLG46,19
424,1-1177,8
425,1-0003,21
426,1-3639,17
427,1-3104,13
428,1-9606,6
429,1-9452,21
430,1-8023,10
431,1-8503,10
432,1-3089,20
433,1-20641,5
434,1-4149,14
435,1-4494,21
436,1-9115,18
437,1-4098,9
438,1-5163,21
439,1-4682,2
440,1-2034,6
441,1-9997,2
442,1-5803,17
443,1-19222,1
444,1-8906,14
445,1-5654,17
446,1-19447,21
447,1-9971,1
448,MLG42,16
449,MLG43,21
450,1-11206,4
451,1-11329,8
452,1-9588,14
453,1-5036,9
454,1-5913,9
455,1-18377,10
456,1-7995,17
457,1-11330,14
458,1-9667,16
459,1-19839,5
460,1-20791,11
461,1-2153,12
462,1-4052,19
463,1-20467,5
464,1-7453,4
465,1-18498,21
466,1-9416,16
467,1-0031,11
468,1-9946,16
469,1-6543,21
470,1-9055,4
471,1-19205,9
472,1-1935,4
473,1-5161,3
474,1-18004,12
475,1-4499,10
476,1-2178,2
477,1-8222,9
478,1-20012,1
479,1-19598,4
480,1-5653,9
481,1-7770,18
482,1-9457,13
483,1-8578,15
484,1-9731,16
485,1-4361,1
486,1-5406,2
487,1-4929,11
488,1-9576,4
489,1-7521,20
490,1-8634,21
491,1-5555,21
492,MLG73,9
493,1-0033,6
494,1-6971,1
495,1-9712,10
496,1-9076,21
497,MLG72,21
498,1-8113,1
499,1-17645,18
500,1-2869,1
501,1-18563,1
502,72-11994,9
503,1-5531,10
504,1-9861,3
505,1-9855,11
506,1-17657,1
507,1-9643,16
508,1-9806,9
509,P-16454,1
510,1-10444,18
511,1-3033,17
512,1-5799,18
513,1-5530,21
514,P-0009,4
515,1-3646,17
516,1-9447,1
517,1-7321,8
518,1-4842,21
519,1-10762,20
520,1-10698,11
521,1-3551,6
522,1-3178,1
523,1-3175,14
524,1-7525,13
525,1-3216,4
526,1-9836,1
527,1-17790,11
528,1-8623,1
529,1-5424,21
530,1-3647,1
531,1-4051,1
532,1-4136,1
533,1-3217,21
534,1-8379,21
535,1-8566,5
536,1-10232,8
537,1-5990,5
538,1-5929,1
539,1-21192,14
540,1-9733,21
541,1-8532,20
542,1-8093,8
543,1-7608,9
544,1-4910,1
545,1-4926,15
546,1-9034,21
547,1-9838,20
548,1-5914,19
549,1-7599,15
550,1-3176,1
551,1-19567,14
552,1-19568,4
553,1-4847,1
554,1-10948,1
555,1-6028,5
556,1-9455,1
557,1-19927,1
558,1-10951,14
559,1-10978,1
560,1-19924,1
561,1-21195,1
562,1-6931,1
563,1-8352,1
564,1-7527,4
565,1-10922,1
