,Exam Group,Exam Block
0,72-0103,7
1,1-9185,14
2,MLG17,13
3,1-8222,21
4,1-6240,8
5,1-5549,2
6,1-8021,15
7,1-8767,6
8,1-8181,3
9,1-8020,12
10,1-7964,9
11,1-9722,13
12,MLG84,21
13,1-9805,1
14,1-6098,15
15,1-8093,12
16,1-9955,3
17,1-18603,19
18,1-3521,15
19,1-2596,12
20,1-5167,8
21,1-3519,5
22,1-7995,19
23,1-2025,9
24,1-7140,18
25,1-9607,1
26,1-9907,20
27,1-18409,3
28,1-10071,18
29,1-18735,11
30,1-8418,20
31,1-8938,2
32,1-0022,10
33,1-7991,1
34,1-6642,4
35,1-2869,15
36,1-2714,2
37,1-5508,5
38,1-2104,19
39,1-7467,20
40,1-7722,9
41,1-7509,3
42,1-1207,19
43,1-8705,21
44,1-5214,1
45,1-9444,3
46,1-8566,15
47,1-19547,17
48,1-0405,9
49,1-2178,20
50,1-8174,14
51,1-9925,9
52,72-12387,14
53,1-9850,6
54,1-8125,10
55,1-8095,22
56,1-5877,13
57,1-1224,16
58,1-17733,16
59,1-9331,10
60,1-18202,20
61,1-7341,4
62,1-9818,2
63,1-7066,10
64,1-9674,21
65,1-8659,17
66,1-7536,5
67,1-7481,6
68,1-7845,11
69,1-18498,9
70,1-2584,17
71,1-6532,11
72,1-9614,1
73,1-5355,14
74,1-8124,10
75,1-8401,15
76,1-8541,10
77,1-2153,16
78,1-4088,17
79,1-9739,10
80,1-9115,8
81,1-7770,13
82,1-17645,15
83,1-18423,9
84,1-18714,10
85,1-8084,21
86,1-9345,6
87,MLG35,11
88,1-5626,4
89,1-18004,13
90,1-19222,6
91,72-12171,8
92,1-7807,3
93,1-20003,2
94,1-3083,10
95,1-3312,16
96,MLG37,1
97,1-9237,2
98,1-8127,15
99,1-5775,11
100,1-19598,1
101,1-9892,6
102,1-3564,1
103,1-8820,16
104,1-8267,1
105,1-1258,14
106,MLG69,6
107,1-6971,15
108,1-9731,20
109,1-9768,11
110,72-18936,19
111,1-19897,1
112,1-10698,17
113,1-4499,14
114,1-7496,3
115,1-3178,18
116,1-20047,14
117,1-0358,3
118,1-6543,12
119,1-5929,9
120,1-10232,13
121,1-7070,5
122,MLG42,5
123,MLG55,1
124,1-8427,8
125,1-8622,18
126,1-8488,21
127,1-9643,23
128,1-19286,9
129,1-2573,13
130,1-1833,11
131,1-9283,8
132,1-9110,10
133,1-8576,18
134,1-9465,14
135,1-9712,16
136,1-9549,2
137,1-1972,5
138,1-5515,7
139,1-7863,4
140,1-2294,4
141,MLG45,12
142,P-16454,2
143,1-8928,2
144,1-7744,18
145,MLG06,19
146,1-7453,7
147,1-17657,7
148,1-0001,6
149,MLG58,1
150,1-7005,22
151,1-9870,7
152,1-9500,5
153,1-1350,8
154,1-18994,19
155,1-9447,12
156,1-8634,17
157,1-6061,1
158,1-7599,20
159,1-10696,1
160,1-19813,9
161,MLG41,1
162,1-8067,16
163,1-9137,1
164,1-9740,23
165,1-7721,15
166,MLG40,21
167,1-4929,2
168,1-9655,3
169,1-9606,1
170,1-5043,14
171,1-8100,5
172,1-8573,16
173,1-9588,20
174,MLG38,10
175,1-4910,6
176,1-8042,23
177,1-10948,12
178,1-7525,1
179,1-4052,21
180,1-0037,14
181,1-8641,17
182,1-7752,7
183,1-9496,13
184,1-8074,11
185,1-8906,5
186,72-11994,16
187,1-7321,7
188,1-20167,15
189,1-9156,11
190,1-2382,10
191,1-8328,23
192,1-9770,1
193,1-9553,12
194,1-9253,19
195,1-2670,8
196,1-9646,9
197,1-8646,13
198,1-9839,3
199,MLG39,1
200,1-4634,3
201,1-9902,5
202,1-8988,18
203,1-1250,22
204,1-9733,4
205,1-8018,20
206,1-9752,21
207,1-7058,6
208,1-10468,16
209,1-9938,21
210,1-7842,11
211,1-5406,13
212,1-10922,8
213,1-18563,2
214,1-0053,17
215,1-19839,2
216,1-9887,18
217,1-9630,2
218,1-9416,3
219,1-5653,1
220,MLG73,21
221,1-8023,3
222,1-4149,23
223,1-0205,7
224,1-9227,22
225,1-9650,16
226,1-9996,18
227,1-3068,3
228,1-17835,3
229,1-4361,20
230,1-3089,3
231,1-8450,11
232,1-18371,11
233,MLG07,8
234,MLG29,15
235,1-8113,6
236,1-7024,4
237,1-9667,12
238,1-9855,17
239,1-7042,10
240,MLG33,1
241,1-19448,21
242,1-20791,15
243,1-1015,5
244,MLG57,20
245,1-6647,4
246,MLG56,23
247,1-20467,17
248,1-2400,3
249,1-6931,8
250,1-9333,11
251,1-7268,8
252,1-21195,12
253,1-4649,22
254,1-8379,8
255,1-9946,20
256,1-9277,2
257,1-9504,10
258,1-9516,1
259,1-3596,6
