,Exam Group,Exam Block
122,MLG42,10
123,MLG55,1
124,1-8427,19
125,1-8622,16
126,1-8488,5
127,1-9643,7
128,1-19286,12
129,1-2573,15
130,1-1833,5
131,1-9283,13
132,1-9110,6
133,1-8576,5
134,1-9465,12
135,1-9712,6
136,1-9549,17
137,1-1972,1
138,1-5515,11
139,1-7863,4
140,1-2294,9
141,MLG45,8
142,P-16454,2
143,1-8928,8
144,1-7744,6
145,MLG06,1
146,1-7453,16
147,1-17657,8
148,1-0001,7
149,MLG58,13
150,1-7005,13
151,1-9870,16
152,1-9500,8
153,1-1350,9
154,1-18994,13
155,1-9447,18
156,1-8634,8
157,1-6061,9
158,1-7599,1
159,1-10696,11
160,1-19813,6
161,MLG41,1
162,1-8067,10
163,1-9137,3
164,1-9740,6
165,1-7721,15
166,MLG40,8
167,1-4929,4
168,1-9655,13
169,1-9606,11
170,1-5043,11
171,1-8100,6
172,1-8573,2
173,1-9588,4
174,MLG38,5
175,1-4910,6
176,1-8042,1
177,1-10948,15
178,1-7525,4
179,1-4052,11
180,1-0037,4
181,1-8641,7
182,1-7752,12
183,1-9496,20
184,1-8074,11
185,1-8906,1
186,72-11994,2
187,1-7321,8
188,1-20167,7
189,1-9156,8
190,1-2382,19
191,1-8328,4
192,1-9770,9
193,1-9553,3
194,1-9253,18
195,1-2670,2
196,1-9646,5
197,1-8646,19
198,1-9839,18
199,MLG39,3
200,1-4634,18
201,1-9902,1
202,1-8988,14
203,1-1250,2
204,1-9733,13
205,1-8018,17
206,1-9752,8
207,1-7058,4
208,1-10468,9
209,1-9938,4
210,1-7842,7
211,1-5406,1
212,1-10922,10
213,1-18563,10
214,1-0053,13
215,1-19839,10
216,1-9887,3
217,1-9630,14
218,1-9416,4
219,1-5653,2
220,MLG73,7
221,1-8023,15
222,1-4149,1
223,1-0205,2
224,1-9227,6
225,1-9650,3
226,1-9996,1
227,1-3068,19
228,1-17835,12
229,1-4361,1
230,1-3089,12
231,1-8450,1
232,1-18371,14
233,MLG07,5
234,MLG29,17
235,1-8113,16
236,1-7024,7
237,1-9667,16
238,1-9855,6
239,1-7042,10
240,MLG33,8
241,1-19448,11
242,1-20791,14
243,1-1015,3
244,MLG57,7
245,1-6647,14
246,MLG56,18
247,1-20467,12
248,1-2400,1
249,1-6931,7
250,1-9333,20
251,1-7268,6
252,1-21195,1
253,1-4649,15
254,1-8379,1
255,1-9946,11
256,1-9277,13
257,1-9504,5
258,1-9516,19
259,1-3596,14
260,1-0129,11
261,1-1942,13
262,1-8623,1
263,1-6927,3
264,P-0009,3
265,1-11330,14
266,1-2103,11
267,1-6181,8
268,MLG44,4
269,1-7839,11
270,1-1390,3
271,1-7897,3
272,1-1570,4
273,1-3589,12
274,1-0033,7
275,1-3216,4
276,1-9495,1
277,1-4051,1
278,1-10762,8
279,MLG43,1
280,1-7608,8
281,1-9995,7
282,1-1608,12
283,1-3535,11
284,1-4136,2
285,1-18615,14
286,1-3587,4
287,1-9836,1
288,1-8590,9
289,1-1592,15
290,1-8341,14
291,MLG02,16
292,1-9997,1
293,1-8066,10
294,1-3509,20
295,1-3639,2
296,1-9404,9
297,1-8352,1
298,1-7019,5
299,MLG54,15
300,1-4020,9
301,1-1177,17
302,MLG51,9
303,1-8157,4
304,1-19004,11
305,1-7866,7
306,1-18377,12
307,1-5530,1
308,1-6743,9
309,1-3516,2
310,1-4855,17
311,1-20578,16
312,1-3108,15
313,1-7521,1
314,1-3139,15
315,1-1769,13
316,1-7441,4
317,1-10978,1
318,1-2324,10
319,1-3584,11
320,MLG13,14
321,1-5172,17
322,1-0296,14
323,1-3647,1
324,1-6734,2
325,1-19924,17
326,1-8826,18
327,P-16616,9
328,1-9497,12
329,1-1317,18
330,1-4531,17
331,MLG75,18
332,MLG78,13
333,1-11329,19
334,1-20641,20
335,1-8910,2
336,1-1827,10
337,1-18613,15
338,1-6296,18
339,1-3523,6
340,1-3362,6
341,1-0031,15
342,MLG65,3
343,1-4319,17
344,1-6035,10
345,1-1131,5
346,MLG32,4
347,1-8188,4
348,1-17758,19
349,1-3052,13
350,1-2282,5
351,1-19229,14
352,MLG63,13
353,MLG50,19
354,1-9417,3
355,1-9498,7
356,1-9761,11
357,1-4760,5
358,1-9831,1
359,1-4417,5
360,1-6611,19
361,1-0008,10
362,1-1462,7
363,1-10785,15
364,1-7682,13
365,MLG48,2
366,1-5163,19
367,1-8544,19
368,1-5197,17
369,1-6594,17
370,MLG62,9
371,1-1580,16
372,1-6916,1
373,1-6918,2
374,1-6919,13
375,MLG14,12
376,1-7874,15
377,1-7213,1
378,1-6561,4
379,1-4640,3
380,1-7004,10
381,1-2335,17
382,1-18558,15
383,1-8551,3
384,1-9270,20
385,1-6974,1
386,MLG68,19
387,1-10539,9
388,MLG49,11
389,1-0278,6
390,MLG64,6
391,MLG30,7
392,1-9609,12
393,1-7819,7
394,1-2423,16
395,1-6787,5
396,1-9963,1
397,1-9808,5
398,1-0303,5
399,MLG60,7
400,1-18709,12
401,1-7204,11
402,1-5744,8
403,1-1770,17
404,1-4682,16
405,1-3104,10
406,1-17907,19
407,1-8421,16
408,MLG53,2
409,1-9645,11
410,MLG12,10
411,MLG15,3
412,1-6858,1
413,1-8314,11
414,1-8285,13
415,1-1957,3
416,1-18203,18
417,1-10451,10
418,1-6216,20
419,1-6692,17
420,1-8172,14
421,1-8398,4
422,1-6878,5
423,1-7122,8
424,1-4700,16
425,1-6006,1
426,1-4355,20
427,1-9379,6
428,1-2701,12
429,1-6693,2
430,1-3141,2
431,1-7614,3
432,1-6914,19
433,1-5654,1
434,MLG59,1
435,1-9610,11
436,1-5161,4
437,1-6980,14
438,MLG10,16
439,MLG72,8
440,MLG52,9
441,1-19166,14
442,MLG11,13
443,1-3447,20
444,1-3217,19
445,1-6538,9
446,1-3534,12
447,1-7152,10
448,1-3106,19
449,1-1935,7
450,1-2297,3
451,1-4098,11
452,1-8529,1
453,1-8397,4
454,1-0272,17
455,1-17790,12
456,1-8186,19
457,1-8503,1
458,1-7182,7
459,1-2545,19
460,1-7993,1
461,1-9651,1
462,1-1183,9
463,1-1989,1
464,1-10060,8
465,1-5913,20
466,1-5981,7
467,1-13247,10
468,1-6228,2
469,1-8578,1
470,1-1204,10
471,1-9794,8
472,1-9518,7
473,1-9452,10
474,1-8400,5
475,1-18234,14
476,1-19205,12
477,1-9055,20
478,1-9394,11
479,1-9286,7
480,1-1005,4
481,1-10038,16
482,1-4390,2
483,1-9491,16
484,MLG31,14
485,1-5980,10
486,1-8678,12
487,1-6900,13
488,1-11350,20
489,1-9578,15
490,1-3551,16
491,MLG09,14
492,1-6028,18
493,1-1836,18
494,1-3265,6
495,MLG08,2
496,1-3176,1
497,1-8493,20
498,1-19915,2
499,1-8627,11
500,1-0292,14
501,1-18487,3
502,1-20012,4
503,1-9076,6
504,1-5425,1
505,1-4747,17
506,1-6227,5
507,1-6909,2
508,1-8532,15
509,1-18935,2
510,1-3206,3
511,1-9697,8
512,1-3033,9
513,1-8094,16
514,1-11206,3
515,1-6531,2
516,1-5036,13
517,1-18028,20
518,1-1850,15
519,1-4926,5
520,1-2034,8
521,1-19549,10
522,1-5282,2
523,1-9861,19
524,1-9338,17
525,1-3175,16
526,1-5002,9
527,1-5531,1
528,1-6718,14
529,1-6217,16
530,1-4847,13
531,1-5891,12
532,1-19447,9
533,1-7530,10
534,1-9457,8
535,1-5990,3
536,1-9971,20
537,1-4494,1
538,1-9576,13
539,1-9436,8
540,1-5413,18
541,1-5424,1
542,1-1191,16
543,1-5803,6
544,1-5799,19
545,1-19567,9
546,1-7527,18
547,MLG67,14
548,1-3087,17
549,1-4842,13
550,1-19568,14
551,1-9838,1
552,MLG46,13
553,1-5555,2
554,1-10444,4
555,1-3646,4
556,1-10951,4
557,1-9806,1
558,1-0055,14
559,1-5914,1
560,1-0027,2
561,1-9455,2
562,1-0003,12
563,1-21192,5
564,1-9034,6
565,1-19927,12
