,Exam Group,Exam Block
222,1-4149,9
223,1-0205,5
224,1-9227,5
225,1-9650,7
226,1-9996,7
227,1-3068,11
228,1-17835,20
229,1-4361,13
230,1-3089,8
231,1-8450,2
232,1-18371,10
233,MLG07,5
234,MLG29,9
235,1-8113,8
236,1-7024,16
237,1-9667,19
238,1-9855,10
239,1-7042,11
240,MLG33,17
241,1-19448,6
242,1-20791,16
243,1-1015,11
244,MLG57,6
245,1-6647,3
246,MLG56,10
247,1-20467,12
248,1-2400,7
249,1-6931,7
250,1-9333,4
251,1-7268,6
252,1-21195,7
253,1-4649,5
254,1-8379,1
255,1-9946,7
256,1-9277,18
257,1-9504,15
258,1-9516,11
259,1-3596,12
260,1-0129,19
261,1-1942,4
262,1-8623,7
263,1-6927,1
264,P-0009,2
265,1-11330,2
266,1-2103,2
267,1-6181,8
268,MLG44,4
269,1-7839,2
270,1-1390,2
271,1-7897,6
272,1-1570,19
273,1-3589,5
274,1-0033,1
275,1-3216,16
276,1-9495,10
277,1-4051,3
278,1-10762,16
279,MLG43,3
280,1-7608,8
281,1-9995,15
282,1-1608,18
283,1-3535,10
284,1-4136,3
285,1-18615,2
286,1-3587,20
287,1-9836,14
288,1-8590,14
289,1-1592,18
290,1-8341,5
291,MLG02,13
292,1-9997,3
293,1-8066,4
294,1-3509,3
295,1-3639,10
296,1-9404,1
297,1-8352,8
298,1-7019,16
299,MLG54,13
300,1-4020,18
301,1-1177,18
302,MLG51,14
303,1-8157,16
304,1-19004,20
305,1-7866,15
306,1-18377,11
307,1-5530,1
308,1-6743,3
309,1-3516,11
310,1-4855,2
311,1-20578,15
312,1-3108,19
313,1-7521,1
314,1-3139,4
315,1-1769,3
316,1-7441,19
317,1-10978,13
318,1-2324,13
319,1-3584,9
320,MLG13,18
321,1-5172,4
322,1-0296,15
323,1-3647,17
324,1-6734,5
325,1-19924,13
326,1-8826,11
327,P-16616,3
328,1-9497,9
329,1-1317,17
330,1-4531,7
331,MLG75,16
332,MLG78,12
333,1-11329,4
334,1-20641,6
335,1-8910,5
336,1-1827,7
337,1-18613,4
338,1-6296,7
339,1-3523,15
340,1-3362,11
341,1-0031,10
342,MLG65,2
343,1-4319,3
344,1-6035,9
345,1-1131,4
346,MLG32,8
347,1-8188,3
348,1-17758,17
349,1-3052,5
350,1-2282,2
351,1-19229,2
352,MLG63,14
353,MLG50,20
354,1-9417,1
355,1-9498,13
356,1-9761,13
357,1-4760,20
358,1-9831,3
359,1-4417,17
360,1-6611,11
361,1-0008,7
362,1-1462,5
363,1-10785,19
364,1-7682,1
365,MLG48,3
366,1-5163,20
367,1-8544,9
368,1-5197,1
369,1-6594,3
370,MLG62,14
371,1-1580,8
372,1-6916,12
373,1-6918,5
374,1-6919,1
375,MLG14,8
376,1-7874,5
377,1-7213,3
378,1-6561,19
379,1-4640,11
380,1-7004,11
381,1-2335,4
382,1-18558,12
383,1-8551,11
384,1-9270,19
385,1-6974,17
386,MLG68,7
387,1-10539,15
388,MLG49,20
389,1-0278,20
390,MLG64,12
391,MLG30,8
392,1-9609,9
393,1-7819,18
394,1-2423,8
395,1-6787,9
396,1-9963,19
397,1-9808,12
398,1-0303,1
399,MLG60,4
400,1-18709,1
401,1-7204,20
402,1-5744,17
403,1-1770,17
404,1-4682,9
405,1-3104,2
406,1-17907,11
407,1-8421,19
408,MLG53,18
409,1-9645,3
410,MLG12,18
411,MLG15,1
412,1-6858,17
413,1-8314,1
414,1-8285,2
415,1-1957,16
416,1-18203,15
417,1-10451,16
418,1-6216,5
419,1-6692,4
420,1-8172,19
421,1-8398,12
422,1-6878,8
423,1-7122,14
424,1-4700,12
425,1-6006,5
426,1-4355,4
427,1-9379,2
428,1-2701,11
429,1-6693,9
430,1-3141,19
431,1-7614,1
432,1-6914,5
433,1-5654,6
434,MLG59,7
435,1-9610,17
436,1-5161,2
437,1-6980,19
438,MLG10,2
439,MLG72,7
440,MLG52,13
441,1-19166,18
442,MLG11,14
443,1-3447,5
444,1-3217,10
445,1-6538,14
446,1-3534,11
447,1-7152,11
448,1-3106,6
449,1-1935,12
450,1-2297,19
451,1-4098,6
452,1-8529,1
453,1-8397,14
454,1-0272,18
455,1-17790,8
456,1-8186,2
457,1-8503,2
458,1-7182,20
459,1-2545,20
460,1-7993,4
461,1-9651,8
462,1-1183,14
463,1-1989,1
464,1-10060,7
465,1-5913,17
466,1-5981,6
467,1-13247,11
468,1-6228,10
469,1-8578,1
470,1-1204,18
471,1-9794,3
472,1-9518,2
473,1-9452,4
474,1-8400,2
475,1-18234,16
476,1-19205,9
477,1-9055,11
478,1-9394,16
479,1-9286,20
480,1-1005,9
481,1-10038,5
482,1-4390,5
483,1-9491,4
484,MLG31,3
485,1-5980,9
486,1-8678,1
487,1-6900,17
488,1-11350,1
489,1-9578,15
490,1-3551,10
491,MLG09,12
492,1-6028,14
493,1-1836,1
494,1-3265,10
495,MLG08,20
496,1-3176,8
497,1-8493,19
498,1-19915,19
499,1-8627,1
500,1-0292,7
501,1-18487,19
502,1-20012,8
503,1-9076,18
504,1-5425,20
505,1-4747,19
506,1-6227,4
507,1-6909,16
508,1-8532,4
509,1-18935,5
510,1-3206,15
511,1-9697,3
512,1-3033,4
513,1-8094,12
514,1-11206,1
515,1-6531,11
516,1-5036,1
517,1-18028,6
518,1-1850,12
519,1-4926,5
520,1-2034,6
521,1-19549,7
522,1-5282,13
523,1-9861,2
524,1-9338,1
525,1-3175,14
526,1-5002,13
527,1-5531,15
528,1-6718,3
529,1-6217,7
530,1-4847,10
531,1-5891,6
532,1-19447,16
533,1-7530,11
534,1-9457,1
535,1-5990,13
536,1-9971,16
537,1-4494,4
538,1-9576,7
539,1-9436,9
540,1-5413,16
541,1-5424,3
542,1-1191,11
543,1-5803,16
544,1-5799,1
545,1-19567,13
546,1-7527,12
547,MLG67,13
548,1-3087,9
549,1-4842,6
550,1-19568,8
551,1-9838,4
552,MLG46,6
553,1-5555,7
554,1-10444,13
555,1-3646,10
556,1-10951,10
557,1-9806,17
558,1-0055,6
559,1-5914,17
560,1-0027,9
561,1-9455,6
562,1-0003,6
563,1-21192,16
564,1-9034,10
565,1-19927,13
