,Exam Group,Exam Block
151,1-9870,21
152,1-9500,15
153,1-1350,9
154,1-18994,17
155,1-9447,2
156,1-8634,1
157,1-6061,3
158,1-7599,9
159,1-10696,13
160,1-19813,15
161,MLG41,14
162,1-8067,11
163,1-9137,4
164,1-9740,17
165,1-7721,1
166,MLG40,2
167,1-4929,13
168,1-9655,14
169,1-9606,5
170,1-5043,15
171,1-8100,7
172,1-8573,8
173,1-9588,6
174,MLG38,7
175,1-4910,1
176,1-8042,10
177,1-10948,5
178,1-7525,13
179,1-4052,7
180,1-0037,16
181,1-8641,3
182,1-7752,2
183,1-9496,11
184,1-8074,7
185,1-8906,12
186,72-11994,1
187,1-7321,3
188,1-20167,6
189,1-9156,19
190,1-2382,3
191,1-8328,7
192,1-9770,12
193,1-9553,18
194,1-9253,2
195,1-2670,7
196,1-9646,6
197,1-8646,4
198,1-9839,15
199,MLG39,9
200,1-4634,18
201,1-9902,2
202,1-8988,10
203,1-1250,18
204,1-9733,16
205,1-8018,3
206,1-9752,8
207,1-7058,18
208,1-10468,7
209,1-9938,21
210,1-7842,3
211,1-5406,5
212,1-10922,2
213,1-18563,4
214,1-0053,5
215,1-19839,1
216,1-9887,14
217,1-9630,13
218,1-9416,4
219,1-5653,6
220,MLG73,9
221,1-8023,15
222,1-4149,5
223,1-0205,14
224,1-9227,20
225,1-9650,15
226,1-9996,4
227,1-3068,6
228,1-17835,5
229,1-4361,8
230,1-3089,4
231,1-8450,3
232,1-18371,19
233,MLG07,3
234,MLG29,6
235,1-8113,7
236,1-7024,19
237,1-9667,2
238,1-9855,14
239,1-7042,13
240,MLG33,11
241,1-19448,19
242,1-20791,6
243,1-1015,9
244,MLG57,22
245,1-6647,18
246,MLG56,9
247,1-20467,10
248,1-2400,16
249,1-6931,4
250,1-9333,3
251,1-7268,17
252,1-21195,15
253,1-4649,20
254,1-8379,9
255,1-9946,14
256,1-9277,8
257,1-9504,14
258,1-9516,20
259,1-3596,21
260,1-0129,14
261,1-1942,13
262,1-8623,5
263,1-6927,11
264,P-0009,7
265,1-11330,20
266,1-2103,8
267,1-6181,15
268,MLG44,1
269,1-7839,7
270,1-1390,13
271,1-7897,14
272,1-1570,2
273,1-3589,16
274,1-0033,14
275,1-3216,5
276,1-9495,15
277,1-4051,15
278,1-10762,10
279,MLG43,21
280,1-7608,14
281,1-9995,3
282,1-1608,15
283,1-3535,3
284,1-4136,21
285,1-18615,13
286,1-3587,13
287,1-9836,6
288,1-8590,14
289,1-1592,9
290,1-8341,20
291,MLG02,16
292,1-9997,1
293,1-8066,12
294,1-3509,8
295,1-3639,10
296,1-9404,8
297,1-8352,9
298,1-7019,4
299,MLG54,3
300,1-4020,9
301,1-1177,12
302,MLG51,8
303,1-8157,17
304,1-19004,17
305,1-7866,10
306,1-18377,12
307,1-5530,18
308,1-6743,12
309,1-3516,1
310,1-4855,4
311,1-20578,1
312,1-3108,22
313,1-7521,19
314,1-3139,22
315,1-1769,11
316,1-7441,21
317,1-10978,5
318,1-2324,9
319,1-3584,10
320,MLG13,2
321,1-5172,16
322,1-0296,16
323,1-3647,6
324,1-6734,4
325,1-19924,5
326,1-8826,13
327,P-16616,7
328,1-9497,4
329,1-1317,11
330,1-4531,12
331,MLG75,4
332,MLG78,9
333,1-11329,9
334,1-20641,22
335,1-8910,15
336,1-1827,18
337,1-18613,13
338,1-6296,21
339,1-3523,16
340,1-3362,8
341,1-0031,13
342,MLG65,6
343,1-4319,9
344,1-6035,15
345,1-1131,12
346,MLG32,4
347,1-8188,1
348,1-17758,10
349,1-3052,13
350,1-2282,7
351,1-19229,18
352,MLG63,22
353,MLG50,7
354,1-9417,17
355,1-9498,8
356,1-9761,13
357,1-4760,14
358,1-9831,11
359,1-4417,6
360,1-6611,1
361,1-0008,16
362,1-1462,6
363,1-10785,14
364,1-7682,17
365,MLG48,8
366,1-5163,18
367,1-8544,7
368,1-5197,5
369,1-6594,2
370,MLG62,18
371,1-1580,17
372,1-6916,10
373,1-6918,4
374,1-6919,3
375,MLG14,2
376,1-7874,14
377,1-7213,16
378,1-6561,2
379,1-4640,18
380,1-7004,13
381,1-2335,19
382,1-18558,3
383,1-8551,6
384,1-9270,8
385,1-6974,14
386,MLG68,12
387,1-10539,13
388,MLG49,1
389,1-0278,10
390,MLG64,6
391,MLG30,21
392,1-9609,8
393,1-7819,20
394,1-2423,2
395,1-6787,11
396,1-9963,10
397,1-9808,1
398,1-0303,17
399,MLG60,13
400,1-18709,12
401,1-7204,3
402,1-5744,4
403,1-1770,8
404,1-4682,7
405,1-3104,4
406,1-17907,7
407,1-8421,18
408,MLG53,16
409,1-9645,18
410,MLG12,10
411,MLG15,17
412,1-6858,10
413,1-8314,12
414,1-8285,18
415,1-1957,19
416,1-18203,11
417,1-10451,13
418,1-6216,7
419,1-6692,3
420,1-8172,1
421,1-8398,14
422,1-6878,2
423,1-7122,3
424,1-4700,22
425,1-6006,11
426,1-4355,19
427,1-9379,18
428,1-2701,19
429,1-6693,8
430,1-3141,8
431,1-7614,11
432,1-6914,17
433,1-5654,12
434,MLG59,18
435,1-9610,18
436,1-5161,2
437,1-6980,10
438,MLG10,12
439,MLG72,22
440,MLG52,3
441,1-19166,20
442,MLG11,3
443,1-3447,20
444,1-3217,16
445,1-6538,12
446,1-3534,22
447,1-7152,12
448,1-3106,21
449,1-1935,3
450,1-2297,1
451,1-4098,6
452,1-8529,19
453,1-8397,6
454,1-0272,11
455,1-17790,22
456,1-8186,14
457,1-8503,4
458,1-7182,17
459,1-2545,16
460,1-7993,3
461,1-9651,19
462,1-1183,10
463,1-1989,2
464,1-10060,7
465,1-5913,6
466,1-5981,9
467,1-13247,3
468,1-6228,2
469,1-8578,21
470,1-1204,13
471,1-9794,19
472,1-9518,6
473,1-9452,2
474,1-8400,15
475,1-18234,14
476,1-19205,6
477,1-9055,4
478,1-9394,14
479,1-9286,17
480,1-1005,6
481,1-10038,20
482,1-4390,4
483,1-9491,21
484,MLG31,17
485,1-5980,14
486,1-8678,15
487,1-6900,18
488,1-11350,20
489,1-9578,22
490,1-3551,1
491,MLG09,16
492,1-6028,9
493,1-1836,5
494,1-3265,1
495,MLG08,1
496,1-3176,4
497,1-8493,11
498,1-19915,10
499,1-8627,4
500,1-0292,4
501,1-18487,12
502,1-20012,15
503,1-9076,15
504,1-5425,2
505,1-4747,10
506,1-6227,9
507,1-6909,6
508,1-8532,7
509,1-18935,20
510,1-3206,9
511,1-9697,17
512,1-3033,12
513,1-8094,4
514,1-11206,13
515,1-6531,6
516,1-5036,1
517,1-18028,5
518,1-1850,12
519,1-4926,21
520,1-2034,10
521,1-19549,13
522,1-5282,14
523,1-9861,12
524,1-9338,12
525,1-3175,5
526,1-5002,21
527,1-5531,10
528,1-6718,7
529,1-6217,4
530,1-4847,16
531,1-5891,12
532,1-19447,16
533,1-7530,6
534,1-9457,17
535,1-5990,19
536,1-9971,15
537,1-4494,3
538,1-9576,11
539,1-9436,7
540,1-5413,1
541,1-5424,20
542,1-1191,11
543,1-5803,14
544,1-5799,9
545,1-19567,13
546,1-7527,1
547,MLG67,16
548,1-3087,8
549,1-4842,17
550,1-19568,16
551,1-9838,18
552,MLG46,10
553,1-5555,13
554,1-10444,5
555,1-3646,11
556,1-10951,8
557,1-9806,3
558,1-0055,11
559,1-5914,1
560,1-0027,13
561,1-9455,15
562,1-0003,3
563,1-21192,16
564,1-9034,3
565,1-19927,1
