,Exam Group,Exam Block
367,1-8544,1
368,1-5197,12
369,1-6594,5
370,MLG62,8
371,1-1580,4
372,1-6916,1
373,1-6918,2
374,1-6919,20
375,MLG14,4
376,1-7874,13
377,1-7213,1
378,1-6561,21
379,1-4640,2
380,1-7004,6
381,1-2335,8
382,1-18558,18
383,1-8551,6
384,1-9270,21
385,1-6974,7
386,MLG68,18
387,1-10539,11
388,MLG49,8
389,1-0278,14
390,MLG64,14
391,MLG30,10
392,1-9609,1
393,1-7819,3
394,1-2423,4
395,1-6787,1
396,1-9963,21
397,1-9808,10
398,1-0303,19
399,MLG60,9
400,1-18709,1
401,1-7204,18
402,1-5744,16
403,1-1770,20
404,1-4682,15
405,1-3104,5
406,1-17907,6
407,1-8421,8
408,MLG53,7
409,1-9645,16
410,MLG12,14
411,MLG15,20
412,1-6858,14
413,1-8314,19
414,1-8285,3
415,1-1957,19
416,1-18203,19
417,1-10451,18
418,1-6216,4
419,1-6692,7
420,1-8172,2
421,1-8398,7
422,1-6878,10
423,1-7122,18
424,1-4700,6
425,1-6006,15
426,1-4355,11
427,1-9379,8
428,1-2701,3
429,1-6693,1
430,1-3141,21
431,1-7614,3
432,1-6914,12
433,1-5654,3
434,MLG59,8
435,1-9610,2
436,1-5161,2
437,1-6980,17
438,MLG10,16
439,MLG72,8
440,MLG52,20
441,1-19166,18
442,MLG11,12
443,1-3447,17
444,1-3217,17
445,1-6538,3
446,1-3534,6
447,1-7152,6
448,1-3106,1
449,1-1935,5
450,1-2297,8
451,1-4098,2
452,1-8529,15
453,1-8397,3
454,1-0272,6
455,1-17790,16
456,1-8186,4
457,1-8503,9
458,1-7182,15
459,1-2545,11
460,1-7993,7
461,1-9651,16
462,1-1183,16
463,1-1989,8
464,1-10060,3
465,1-5913,1
466,1-5981,18
467,1-13247,7
468,1-6228,7
469,1-8578,13
470,1-1204,9
471,1-9794,9
472,1-9518,4
473,1-9452,5
474,1-8400,8
475,1-18234,10
476,1-19205,10
477,1-9055,11
478,1-9394,7
479,1-9286,3
480,1-1005,1
481,1-10038,17
482,1-4390,9
483,1-9491,3
484,MLG31,9
485,1-5980,1
486,1-8678,4
487,1-6900,4
488,1-11350,4
489,1-9578,2
490,1-3551,1
491,MLG09,2
492,1-6028,1
493,1-1836,14
494,1-3265,10
495,MLG08,5
496,1-3176,10
497,1-8493,21
498,1-19915,14
499,1-8627,3
500,1-0292,9
501,1-18487,19
502,1-20012,1
503,1-9076,6
504,1-5425,2
505,1-4747,11
506,1-6227,9
507,1-6909,20
508,1-8532,10
509,1-18935,11
510,1-3206,4
511,1-9697,15
512,1-3033,17
513,1-8094,5
514,1-11206,2
515,1-6531,13
516,1-5036,17
517,1-18028,5
518,1-1850,14
519,1-4926,4
520,1-2034,1
521,1-19549,20
522,1-5282,16
523,1-9861,19
524,1-9338,15
525,1-3175,3
526,1-5002,1
527,1-5531,11
528,1-6718,2
529,1-6217,16
530,1-4847,15
531,1-5891,3
532,1-19447,10
533,1-7530,6
534,1-9457,4
535,1-5990,1
536,1-9971,20
537,1-4494,3
538,1-9576,10
539,1-9436,9
540,1-5413,9
541,1-5424,14
542,1-1191,6
543,1-5803,16
544,1-5799,2
545,1-19567,13
546,1-7527,5
547,MLG67,9
548,1-3087,17
549,1-4842,5
550,1-19568,11
551,1-9838,2
552,MLG46,11
553,1-5555,20
554,1-10444,1
555,1-3646,18
556,1-10951,17
557,1-9806,2
558,1-0055,3
559,1-5914,1
560,1-0027,8
561,1-9455,6
562,1-0003,18
563,1-21192,12
564,1-9034,2
565,1-19927,16
