,Exam Group,Exam Block
122,MLG42,9
123,MLG55,2
124,1-8427,5
125,1-8622,17
126,1-8488,1
127,1-9643,3
128,1-19286,1
129,1-2573,4
130,1-1833,13
131,1-9283,8
132,1-9110,3
133,1-8576,3
134,1-9465,3
135,1-9712,5
136,1-9549,16
137,1-1972,22
138,1-5515,16
139,1-7863,16
140,1-2294,10
141,MLG45,1
142,P-16454,8
143,1-8928,15
144,1-7744,15
145,MLG06,14
146,1-7453,21
147,1-17657,2
148,1-0001,6
149,MLG58,11
150,1-7005,22
151,1-9870,6
152,1-9500,21
153,1-1350,2
154,1-18994,6
155,1-9447,11
156,1-8634,18
157,1-6061,3
158,1-7599,12
159,1-10696,20
160,1-19813,1
161,MLG41,11
162,1-8067,12
163,1-9137,19
164,1-9740,2
165,1-7721,9
166,MLG40,1
167,1-4929,1
168,1-9655,3
169,1-9606,21
170,1-5043,4
171,1-8100,13
172,1-8573,10
173,1-9588,8
174,MLG38,3
175,1-4910,16
176,1-8042,11
177,1-10948,3
178,1-7525,14
179,1-4052,3
180,1-0037,15
181,1-8641,1
182,1-7752,11
183,1-9496,18
184,1-8074,4
185,1-8906,18
186,72-11994,13
187,1-7321,9
188,1-20167,19
189,1-9156,9
190,1-2382,3
191,1-8328,13
192,1-9770,20
193,1-9553,5
194,1-9253,3
195,1-2670,5
196,1-9646,7
197,1-8646,10
198,1-9839,7
199,MLG39,1
200,1-4634,13
201,1-9902,20
202,1-8988,6
203,1-1250,11
204,1-9733,1
205,1-8018,15
206,1-9752,17
207,1-7058,5
208,1-10468,10
209,1-9938,10
210,1-7842,15
211,1-5406,7
212,1-10922,19
213,1-18563,2
214,1-0053,12
215,1-19839,16
216,1-9887,17
217,1-9630,14
218,1-9416,1
219,1-5653,14
220,MLG73,20
221,1-8023,5
222,1-4149,9
223,1-0205,4
224,1-9227,22
225,1-9650,21
226,1-9996,2
227,1-3068,22
228,1-17835,21
229,1-4361,5
230,1-3089,14
231,1-8450,9
232,1-18371,7
233,MLG07,13
234,MLG29,19
235,1-8113,3
236,1-7024,9
237,1-9667,6
238,1-9855,3
239,1-7042,22
240,MLG33,8
241,1-19448,4
242,1-20791,10
243,1-1015,13
244,MLG57,18
245,1-6647,7
246,MLG56,21
247,1-20467,7
248,1-2400,13
249,1-6931,12
250,1-9333,15
251,1-7268,21
252,1-21195,9
253,1-4649,8
254,1-8379,5
255,1-9946,1
256,1-9277,4
257,1-9504,1
258,1-9516,4
259,1-3596,16
260,1-0129,5
261,1-1942,3
262,1-8623,2
263,1-6927,5
264,P-0009,2
265,1-11330,2
266,1-2103,2
267,1-6181,17
268,MLG44,19
269,1-7839,6
270,1-1390,16
271,1-7897,20
272,1-1570,8
273,1-3589,19
274,1-0033,12
275,1-3216,6
276,1-9495,3
277,1-4051,11
278,1-10762,16
279,MLG43,15
280,1-7608,7
281,1-9995,1
282,1-1608,22
283,1-3535,20
284,1-4136,1
285,1-18615,16
286,1-3587,21
287,1-9836,2
288,1-8590,13
289,1-1592,4
290,1-8341,4
291,MLG02,17
292,1-9997,20
293,1-8066,12
294,1-3509,17
295,1-3639,5
296,1-9404,10
297,1-8352,5
298,1-7019,17
299,MLG54,15
300,1-4020,2
301,1-1177,12
302,MLG51,16
303,1-8157,14
304,1-19004,9
305,1-7866,6
306,1-18377,18
307,1-5530,16
308,1-6743,18
309,1-3516,13
310,1-4855,21
311,1-20578,17
312,1-3108,18
313,1-7521,7
314,1-3139,22
315,1-1769,2
316,1-7441,7
317,1-10978,7
318,1-2324,18
319,1-3584,2
320,MLG13,1
321,1-5172,2
322,1-0296,8
323,1-3647,19
324,1-6734,2
325,1-19924,11
326,1-8826,13
327,P-16616,2
328,1-9497,5
329,1-1317,10
330,1-4531,22
331,MLG75,14
332,MLG78,4
333,1-11329,9
334,1-20641,11
335,1-8910,2
336,1-1827,1
337,1-18613,14
338,1-6296,17
339,1-3523,6
340,1-3362,13
341,1-0031,10
342,MLG65,16
343,1-4319,4
344,1-6035,19
345,1-1131,15
346,MLG32,8
347,1-8188,22
348,1-17758,10
349,1-3052,1
350,1-2282,8
351,1-19229,22
352,MLG63,7
353,MLG50,18
354,1-9417,10
355,1-9498,15
356,1-9761,4
357,1-4760,3
358,1-9831,10
359,1-4417,17
360,1-6611,3
361,1-0008,17
362,1-1462,2
363,1-10785,14
364,1-7682,3
365,MLG48,2
366,1-5163,19
367,1-8544,7
368,1-5197,10
369,1-6594,11
370,MLG62,11
371,1-1580,6
372,1-6916,19
373,1-6918,3
374,1-6919,8
375,MLG14,18
376,1-7874,10
377,1-7213,11
378,1-6561,8
379,1-4640,13
380,1-7004,16
381,1-2335,20
382,1-18558,15
383,1-8551,7
384,1-9270,11
385,1-6974,15
386,MLG68,14
387,1-10539,20
388,MLG49,20
389,1-0278,3
390,MLG64,11
391,MLG30,17
392,1-9609,19
393,1-7819,11
394,1-2423,17
395,1-6787,12
396,1-9963,2
397,1-9808,17
398,1-0303,15
399,MLG60,9
400,1-18709,3
401,1-7204,4
402,1-5744,9
403,1-1770,22
404,1-4682,9
405,1-3104,19
406,1-17907,13
407,1-8421,14
408,MLG53,9
409,1-9645,11
410,MLG12,21
411,MLG15,6
412,1-6858,10
413,1-8314,15
414,1-8285,3
415,1-1957,18
416,1-18203,20
417,1-10451,10
418,1-6216,5
419,1-6692,7
420,1-8172,11
421,1-8398,4
422,1-6878,13
423,1-7122,21
424,1-4700,14
425,1-6006,2
426,1-4355,6
427,1-9379,5
428,1-2701,9
429,1-6693,9
430,1-3141,5
431,1-7614,4
432,1-6914,6
433,1-5654,1
434,MLG59,1
435,1-9610,20
436,1-5161,1
437,1-6980,8
438,MLG10,2
439,MLG72,7
440,MLG52,21
441,1-19166,22
442,MLG11,18
443,1-3447,8
444,1-3217,22
445,1-6538,16
446,1-3534,13
447,1-7152,13
448,1-3106,21
449,1-1935,6
450,1-2297,8
451,1-4098,17
452,1-8529,12
453,1-8397,1
454,1-0272,1
455,1-17790,9
456,1-8186,4
457,1-8503,5
458,1-7182,1
459,1-2545,8
460,1-7993,1
461,1-9651,7
462,1-1183,1
463,1-1989,4
464,1-10060,5
465,1-5913,17
466,1-5981,12
467,1-13247,14
468,1-6228,5
469,1-8578,6
470,1-1204,20
471,1-9794,21
472,1-9518,17
473,1-9452,5
474,1-8400,16
475,1-18234,1
476,1-19205,19
477,1-9055,22
478,1-9394,9
479,1-9286,20
480,1-1005,22
481,1-10038,21
482,1-4390,2
483,1-9491,3
484,MLG31,4
485,1-5980,3
486,1-8678,1
487,1-6900,21
488,1-11350,6
489,1-9578,3
490,1-3551,12
491,MLG09,7
492,1-6028,1
493,1-1836,8
494,1-3265,7
495,MLG08,14
496,1-3176,10
497,1-8493,18
498,1-19915,2
499,1-8627,12
500,1-0292,4
501,1-18487,4
502,1-20012,6
503,1-9076,5
504,1-5425,8
505,1-4747,6
506,1-6227,1
507,1-6909,13
508,1-8532,16
509,1-18935,14
510,1-3206,21
511,1-9697,7
512,1-3033,20
513,1-8094,4
514,1-11206,15
515,1-6531,6
516,1-5036,8
517,1-18028,19
518,1-1850,1
519,1-4926,12
520,1-2034,1
521,1-19549,14
522,1-5282,16
523,1-9861,1
524,1-9338,9
525,1-3175,7
526,1-5002,7
527,1-5531,21
528,1-6718,21
529,1-6217,12
530,1-4847,3
531,1-5891,3
532,1-19447,7
533,1-7530,13
534,1-9457,4
535,1-5990,4
536,1-9971,11
537,1-4494,11
538,1-9576,3
539,1-9436,5
540,1-5413,8
541,1-5424,16
542,1-1191,15
543,1-5803,1
544,1-5799,1
545,1-19567,19
546,1-7527,19
547,MLG67,2
548,1-3087,20
549,1-4842,15
550,1-19568,6
551,1-9838,1
552,MLG46,16
553,1-5555,4
554,1-10444,1
555,1-3646,6
556,1-10951,5
557,1-9806,2
558,1-0055,1
559,1-5914,2
560,1-0027,20
561,1-9455,12
562,1-0003,19
563,1-21192,8
564,1-9034,17
565,1-19927,10
