,Exam Group,Exam Block
177,1-10948,9
178,1-7525,5
179,1-4052,10
180,1-0037,14
181,1-8641,14
182,1-7752,2
183,1-9496,16
184,1-8074,3
185,1-8906,19
186,72-11994,5
187,1-7321,4
188,1-20167,11
189,1-9156,6
190,1-2382,14
191,1-8328,7
192,1-9770,1
193,1-9553,12
194,1-9253,9
195,1-2670,14
196,1-9646,2
197,1-8646,12
198,1-9839,10
199,MLG39,3
200,1-4634,17
201,1-9902,9
202,1-8988,7
203,1-1250,3
204,1-9733,15
205,1-8018,9
206,1-9752,19
207,1-7058,8
208,1-10468,16
209,1-9938,10
210,1-7842,1
211,1-5406,10
212,1-10922,9
213,1-18563,15
214,1-0053,11
215,1-19839,7
216,1-9887,17
217,1-9630,2
218,1-9416,6
219,1-5653,8
220,MLG73,4
221,1-8023,2
222,1-4149,9
223,1-0205,19
224,1-9227,19
225,1-9650,7
226,1-9996,6
227,1-3068,20
228,1-17835,17
229,1-4361,7
230,1-3089,3
231,1-8450,18
232,1-18371,4
233,MLG07,12
234,MLG29,11
235,1-8113,9
236,1-7024,9
237,1-9667,9
238,1-9855,6
239,1-7042,10
240,MLG33,13
241,1-19448,6
242,1-20791,10
243,1-1015,20
244,MLG57,1
245,1-6647,6
246,MLG56,18
247,1-20467,1
248,1-2400,20
249,1-6931,7
250,1-9333,6
251,1-7268,12
252,1-21195,2
253,1-4649,15
254,1-8379,2
255,1-9946,17
256,1-9277,19
257,1-9504,1
258,1-9516,19
259,1-3596,2
260,1-0129,8
261,1-1942,4
262,1-8623,4
263,1-6927,3
264,P-0009,1
265,1-11330,3
266,1-2103,8
267,1-6181,17
268,MLG44,3
269,1-7839,20
270,1-1390,14
271,1-7897,6
272,1-1570,8
273,1-3589,14
274,1-0033,1
275,1-3216,2
276,1-9495,1
277,1-4051,12
278,1-10762,18
279,MLG43,1
280,1-7608,8
281,1-9995,18
282,1-1608,18
283,1-3535,4
284,1-4136,15
285,1-18615,4
286,1-3587,20
287,1-9836,15
288,1-8590,6
289,1-1592,5
290,1-8341,19
291,MLG02,17
292,1-9997,15
293,1-8066,17
294,1-3509,17
295,1-3639,8
296,1-9404,16
297,1-8352,19
298,1-7019,13
299,MLG54,12
300,1-4020,18
301,1-1177,10
302,MLG51,1
303,1-8157,6
304,1-19004,13
305,1-7866,7
306,1-18377,20
307,1-5530,9
308,1-6743,12
309,1-3516,20
310,1-4855,7
311,1-20578,9
312,1-3108,4
313,1-7521,5
314,1-3139,19
315,1-1769,16
316,1-7441,8
317,1-10978,13
318,1-2324,5
319,1-3584,11
320,MLG13,19
321,1-5172,8
322,1-0296,7
323,1-3647,4
324,1-6734,14
325,1-19924,4
326,1-8826,19
327,P-16616,3
328,1-9497,11
329,1-1317,16
330,1-4531,19
331,MLG75,10
332,MLG78,2
333,1-11329,14
334,1-20641,11
335,1-8910,19
336,1-1827,1
337,1-18613,19
338,1-6296,5
339,1-3523,7
340,1-3362,20
341,1-0031,1
342,MLG65,12
343,1-4319,16
344,1-6035,11
345,1-1131,13
346,MLG32,3
347,1-8188,9
348,1-17758,3
349,1-3052,19
350,1-2282,14
351,1-19229,18
352,MLG63,15
353,MLG50,12
354,1-9417,16
355,1-9498,2
356,1-9761,19
357,1-4760,7
358,1-9831,16
359,1-4417,5
360,1-6611,20
361,1-0008,17
362,1-1462,19
363,1-10785,8
364,1-7682,2
365,MLG48,17
366,1-5163,14
367,1-8544,11
368,1-5197,16
369,1-6594,3
370,MLG62,2
371,1-1580,7
372,1-6916,14
373,1-6918,19
374,1-6919,15
375,MLG14,13
376,1-7874,8
377,1-7213,4
378,1-6561,8
379,1-4640,20
380,1-7004,20
381,1-2335,4
382,1-18558,2
383,1-8551,19
384,1-9270,8
385,1-6974,4
386,MLG68,10
387,1-10539,6
388,MLG49,4
389,1-0278,4
390,MLG64,15
391,MLG30,5
392,1-9609,11
393,1-7819,1
394,1-2423,17
395,1-6787,11
396,1-9963,8
397,1-9808,17
398,1-0303,9
399,MLG60,10
400,1-18709,11
401,1-7204,4
402,1-5744,5
403,1-1770,1
404,1-4682,14
405,1-3104,18
406,1-17907,20
407,1-8421,8
408,MLG53,9
409,1-9645,18
410,MLG12,7
411,MLG15,5
412,1-6858,16
413,1-8314,3
414,1-8285,18
415,1-1957,6
416,1-18203,14
417,1-10451,10
418,1-6216,15
419,1-6692,6
420,1-8172,5
421,1-8398,6
422,1-6878,5
423,1-7122,6
424,1-4700,20
425,1-6006,19
426,1-4355,7
427,1-9379,13
428,1-2701,20
429,1-6693,11
430,1-3141,8
431,1-7614,16
432,1-6914,14
433,1-5654,3
434,MLG59,5
435,1-9610,14
436,1-5161,13
437,1-6980,18
438,MLG10,18
439,MLG72,10
440,MLG52,12
441,1-19166,15
442,MLG11,2
443,1-3447,18
444,1-3217,14
445,1-6538,3
446,1-3534,20
447,1-7152,20
448,1-3106,11
449,1-1935,17
450,1-2297,16
451,1-4098,5
452,1-8529,12
453,1-8397,18
454,1-0272,20
455,1-17790,7
456,1-8186,13
457,1-8503,5
458,1-7182,4
459,1-2545,7
460,1-7993,15
461,1-9651,9
462,1-1183,3
463,1-1989,6
464,1-10060,16
465,1-5913,5
466,1-5981,9
467,1-13247,8
468,1-6228,1
469,1-8578,1
470,1-1204,6
471,1-9794,10
472,1-9518,12
473,1-9452,15
474,1-8400,7
475,1-18234,17
476,1-19205,5
477,1-9055,20
478,1-9394,13
479,1-9286,9
480,1-1005,11
481,1-10038,14
482,1-4390,14
483,1-9491,13
484,MLG31,3
485,1-5980,11
486,1-8678,3
487,1-6900,5
488,1-11350,7
489,1-9578,4
490,1-3551,11
491,MLG09,5
492,1-6028,13
493,1-1836,15
494,1-3265,13
495,MLG08,2
496,1-3176,5
497,1-8493,2
498,1-19915,8
499,1-8627,14
500,1-0292,5
501,1-18487,8
502,1-20012,15
503,1-9076,17
504,1-5425,1
505,1-4747,12
506,1-6227,12
507,1-6909,9
508,1-8532,1
509,1-18935,15
510,1-3206,6
511,1-9697,3
512,1-3033,1
513,1-8094,17
514,1-11206,10
515,1-6531,7
516,1-5036,11
517,1-18028,14
518,1-1850,10
519,1-4926,3
520,1-2034,11
521,1-19549,8
522,1-5282,15
523,1-9861,17
524,1-9338,16
525,1-3175,2
526,1-5002,11
527,1-5531,7
528,1-6718,12
529,1-6217,16
530,1-4847,1
531,1-5891,13
532,1-19447,4
533,1-7530,20
534,1-9457,5
535,1-5990,7
536,1-9971,2
537,1-4494,3
538,1-9576,18
539,1-9436,10
540,1-5413,14
541,1-5424,4
542,1-1191,10
543,1-5803,15
544,1-5799,3
545,1-19567,4
546,1-7527,2
547,MLG67,15
548,1-3087,2
549,1-4842,13
550,1-19568,7
551,1-9838,1
552,MLG46,6
553,1-5555,1
554,1-10444,17
555,1-3646,5
556,1-10951,2
557,1-9806,17
558,1-0055,10
559,1-5914,2
560,1-0027,4
561,1-9455,1
562,1-0003,6
563,1-21192,20
564,1-9034,5
565,1-19927,9
