,Exam Group,Exam Block
327,P-16616,17
328,1-9497,8
329,1-1317,17
330,1-4531,3
331,MLG75,14
332,MLG78,16
333,1-11329,7
334,1-20641,2
335,1-8910,6
336,1-1827,1
337,1-18613,3
338,1-6296,5
339,1-3523,13
340,1-3362,16
341,1-0031,18
342,MLG65,18
343,1-4319,17
344,1-6035,8
345,1-1131,19
346,MLG32,12
347,1-8188,10
348,1-17758,9
349,1-3052,3
350,1-2282,2
351,1-19229,1
352,MLG63,13
353,MLG50,18
354,1-9417,17
355,1-9498,6
356,1-9761,14
357,1-4760,2
358,1-9831,17
359,1-4417,5
360,1-6611,19
361,1-0008,5
362,1-1462,3
363,1-10785,7
364,1-7682,15
365,MLG48,2
366,1-5163,1
367,1-8544,4
368,1-5197,17
369,1-6594,3
370,MLG62,9
371,1-1580,15
372,1-6916,21
373,1-6918,2
374,1-6919,8
375,MLG14,15
376,1-7874,3
377,1-7213,8
378,1-6561,6
379,1-4640,16
380,1-7004,19
381,1-2335,4
382,1-18558,9
383,1-8551,3
384,1-9270,6
385,1-6974,4
386,MLG68,14
387,1-10539,12
388,MLG49,10
389,1-0278,13
390,MLG64,21
391,MLG30,1
392,1-9609,8
393,1-7819,12
394,1-2423,5
395,1-6787,2
396,1-9963,6
397,1-9808,5
398,1-0303,20
399,MLG60,11
400,1-18709,8
401,1-7204,2
402,1-5744,1
403,1-1770,12
404,1-4682,16
405,1-3104,15
406,1-17907,19
407,1-8421,15
408,MLG53,7
409,1-9645,11
410,MLG12,7
411,MLG15,2
412,1-6858,17
413,1-8314,13
414,1-8285,12
415,1-1957,15
416,1-18203,4
417,1-10451,1
418,1-6216,9
419,1-6692,4
420,1-8172,4
421,1-8398,2
422,1-6878,5
423,1-7122,2
424,1-4700,8
425,1-6006,3
426,1-4355,13
427,1-9379,21
428,1-2701,4
429,1-6693,8
430,1-3141,6
431,1-7614,11
432,1-6914,3
433,1-5654,5
434,MLG59,21
435,1-9610,10
436,1-5161,10
437,1-6980,7
438,MLG10,11
439,MLG72,5
440,MLG52,18
441,1-19166,1
442,MLG11,17
443,1-3447,11
444,1-3217,1
445,1-6538,12
446,1-3534,19
447,1-7152,19
448,1-3106,21
449,1-1935,18
450,1-2297,15
451,1-4098,5
452,1-8529,2
453,1-8397,10
454,1-0272,16
455,1-17790,18
456,1-8186,4
457,1-8503,8
458,1-7182,2
459,1-2545,13
460,1-7993,2
461,1-9651,1
462,1-1183,4
463,1-1989,12
464,1-10060,17
465,1-5913,14
466,1-5981,21
467,1-13247,4
468,1-6228,15
469,1-8578,9
470,1-1204,16
471,1-9794,7
472,1-9518,5
473,1-9452,16
474,1-8400,1
475,1-18234,1
476,1-19205,15
477,1-9055,1
478,1-9394,4
479,1-9286,12
480,1-1005,8
481,1-10038,10
482,1-4390,20
483,1-9491,1
484,MLG31,16
485,1-5980,11
486,1-8678,18
487,1-6900,10
488,1-11350,2
489,1-9578,5
490,1-3551,18
491,MLG09,2
492,1-6028,1
493,1-1836,2
494,1-3265,13
495,MLG08,16
496,1-3176,2
497,1-8493,9
498,1-19915,6
499,1-8627,12
500,1-0292,14
501,1-18487,14
502,1-20012,4
503,1-9076,5
504,1-5425,17
505,1-4747,13
506,1-6227,6
507,1-6909,15
508,1-8532,1
509,1-18935,21
510,1-3206,13
511,1-9697,6
512,1-3033,12
513,1-8094,13
514,1-11206,11
515,1-6531,7
516,1-5036,5
517,1-18028,21
518,1-1850,4
519,1-4926,1
520,1-2034,4
521,1-19549,5
522,1-5282,18
523,1-9861,2
524,1-9338,17
525,1-3175,2
526,1-5002,8
527,1-5531,14
528,1-6718,12
529,1-6217,9
530,1-4847,15
531,1-5891,11
532,1-19447,5
533,1-7530,19
534,1-9457,15
535,1-5990,1
536,1-9971,8
537,1-4494,12
538,1-9576,3
539,1-9436,18
540,1-5413,10
541,1-5424,6
542,1-1191,18
543,1-5803,2
544,1-5799,2
545,1-19567,11
546,1-7527,2
547,MLG67,1
548,1-3087,10
549,1-4842,2
550,1-19568,16
551,1-9838,14
552,MLG46,1
553,1-5555,17
554,1-10444,15
555,1-3646,18
556,1-10951,7
557,1-9806,10
558,1-0055,18
559,1-5914,7
560,1-0027,14
561,1-9455,1
562,1-0003,16
563,1-21192,8
564,1-9034,3
565,1-19927,9
