,Exam Group,Exam Block
356,1-9761,22
357,1-4760,16
358,1-9831,15
359,1-4417,23
360,1-6611,7
361,1-0008,8
362,1-1462,14
363,1-10785,15
364,1-7682,17
365,MLG48,9
366,1-5163,19
367,1-8544,19
368,1-5197,18
369,1-6594,12
370,MLG62,7
371,1-1580,5
372,1-6916,1
373,1-6918,9
374,1-6919,16
375,MLG14,7
376,1-7874,13
377,1-7213,10
378,1-6561,17
379,1-4640,23
380,1-7004,6
381,1-2335,19
382,1-18558,20
383,1-8551,7
384,1-9270,19
385,1-6974,14
386,MLG68,20
387,1-10539,21
388,MLG49,6
389,1-0278,8
390,MLG64,19
391,MLG30,6
392,1-9609,15
393,1-7819,18
394,1-2423,16
395,1-6787,9
396,1-9963,10
397,1-9808,11
398,1-0303,11
399,MLG60,1
400,1-18709,4
401,1-7204,5
402,1-5744,5
403,1-1770,9
404,1-4682,19
405,1-3104,3
406,1-17907,4
407,1-8421,3
408,MLG53,8
409,1-9645,3
410,MLG12,23
411,MLG15,17
412,1-6858,14
413,1-8314,3
414,1-8285,1
415,1-1957,19
416,1-18203,2
417,1-10451,6
418,1-6216,7
419,1-6692,5
420,1-8172,4
421,1-8398,2
422,1-6878,3
423,1-7122,1
424,1-4700,7
425,1-6006,12
426,1-4355,22
427,1-9379,2
428,1-2701,1
429,1-6693,5
430,1-3141,3
431,1-7614,18
432,1-6914,12
433,1-5654,2
434,MLG59,5
435,1-9610,3
436,1-5161,1
437,1-6980,8
438,MLG10,10
439,MLG72,16
440,MLG52,1
441,1-19166,9
442,MLG11,5
443,1-3447,19
444,1-3217,12
445,1-6538,14
446,1-3534,7
447,1-7152,4
448,1-3106,13
449,1-1935,15
450,1-2297,23
451,1-4098,14
452,1-8529,1
453,1-8397,3
454,1-0272,18
455,1-17790,10
456,1-8186,6
457,1-8503,22
458,1-7182,18
459,1-2545,4
460,1-7993,3
461,1-9651,19
462,1-1183,3
463,1-1989,1
464,1-10060,17
465,1-5913,17
466,1-5981,7
467,1-13247,1
468,1-6228,8
469,1-8578,6
470,1-1204,9
471,1-9794,2
472,1-9518,6
473,1-9452,2
474,1-8400,20
475,1-18234,8
476,1-19205,7
477,1-9055,5
478,1-9394,15
479,1-9286,1
480,1-1005,8
481,1-10038,22
482,1-4390,10
483,1-9491,14
484,MLG31,17
485,1-5980,17
486,1-8678,6
487,1-6900,23
488,1-11350,16
489,1-9578,8
490,1-3551,18
491,MLG09,6
492,1-6028,5
493,1-1836,4
494,1-3265,23
495,MLG08,3
496,1-3176,16
497,1-8493,22
498,1-19915,23
499,1-8627,20
500,1-0292,3
501,1-18487,23
502,1-20012,2
503,1-9076,1
504,1-5425,5
505,1-4747,6
506,1-6227,1
507,1-6909,2
508,1-8532,7
509,1-18935,9
510,1-3206,18
511,1-9697,21
512,1-3033,19
513,1-8094,18
514,1-11206,6
515,1-6531,2
516,1-5036,7
517,1-18028,13
518,1-1850,20
519,1-4926,18
520,1-2034,4
521,1-19549,4
522,1-5282,2
523,1-9861,3
524,1-9338,13
525,1-3175,13
526,1-5002,4
527,1-5531,10
528,1-6718,1
529,1-6217,5
530,1-4847,3
531,1-5891,1
532,1-19447,9
533,1-7530,15
534,1-9457,4
535,1-5990,11
536,1-9971,6
537,1-4494,2
538,1-9576,4
539,1-9436,2
540,1-5413,1
541,1-5424,6
542,1-1191,20
543,1-5803,1
544,1-5799,3
545,1-19567,4
546,1-7527,4
547,MLG67,6
548,1-3087,18
549,1-4842,9
550,1-19568,13
551,1-9838,19
552,MLG46,6
553,1-5555,17
554,1-10444,9
555,1-3646,21
556,1-10951,17
557,1-9806,19
558,1-0055,4
559,1-5914,8
560,1-0027,2
561,1-9455,16
562,1-0003,2
563,1-21192,4
564,1-9034,1
565,1-19927,1
