,Exam Group,Exam Block
123,MLG55,9
124,1-8427,12
125,1-8622,7
126,1-8488,5
127,1-9643,11
128,1-19286,5
129,1-2573,9
130,1-1833,16
131,1-9283,7
132,1-9110,8
133,1-8576,8
134,1-9465,1
135,1-9712,10
136,1-9549,16
137,1-1972,1
138,1-5515,2
139,1-7863,17
140,1-2294,20
141,MLG45,20
142,P-16454,1
143,1-8928,12
144,1-7744,8
145,MLG06,1
146,1-7453,12
147,1-17657,4
148,1-0001,13
149,MLG58,1
150,1-7005,6
151,1-9870,10
152,1-9500,20
153,1-1350,8
154,1-18994,8
155,1-9447,6
156,1-8634,14
157,1-6061,18
158,1-7599,12
159,1-10696,17
160,1-19813,8
161,MLG41,9
162,1-8067,4
163,1-9137,18
164,1-9740,9
165,1-7721,14
166,MLG40,7
167,1-4929,5
168,1-9655,21
169,1-9606,18
170,1-5043,13
171,1-8100,21
172,1-8573,4
173,1-9588,5
174,MLG38,20
175,1-4910,7
176,1-8042,8
177,1-10948,7
178,1-7525,6
179,1-4052,5
180,1-0037,7
181,1-8641,10
182,1-7752,14
183,1-9496,18
184,1-8074,16
185,1-8906,1
186,72-11994,1
187,1-7321,4
188,1-20167,18
189,1-9156,16
190,1-2382,12
191,1-8328,19
192,1-9770,20
193,1-9553,9
194,1-9253,7
195,1-2670,4
196,1-9646,11
197,1-8646,9
198,1-9839,6
199,MLG39,20
200,1-4634,13
201,1-9902,14
202,1-8988,1
203,1-1250,19
204,1-9733,8
205,1-8018,12
206,1-9752,8
207,1-7058,3
208,1-10468,4
209,1-9938,4
210,1-7842,2
211,1-5406,16
212,1-10922,17
213,1-18563,9
214,1-0053,18
215,1-19839,10
216,1-9887,5
217,1-9630,5
218,1-9416,2
219,1-5653,2
220,MLG73,4
221,1-8023,1
222,1-4149,11
223,1-0205,3
224,1-9227,6
225,1-9650,15
226,1-9996,14
227,1-3068,19
228,1-17835,8
229,1-4361,17
230,1-3089,6
231,1-8450,3
232,1-18371,16
233,MLG07,15
234,MLG29,18
235,1-8113,17
236,1-7024,17
237,1-9667,1
238,1-9855,15
239,1-7042,3
240,MLG33,15
241,1-19448,17
242,1-20791,13
243,1-1015,19
244,MLG57,14
245,1-6647,13
246,MLG56,8
247,1-20467,14
248,1-2400,6
249,1-6931,7
250,1-9333,16
251,1-7268,7
252,1-21195,12
253,1-4649,3
254,1-8379,20
255,1-9946,3
256,1-9277,3
257,1-9504,14
258,1-9516,6
259,1-3596,11
260,1-0129,21
261,1-1942,3
262,1-8623,17
263,1-6927,4
264,P-0009,5
265,1-11330,8
266,1-2103,9
267,1-6181,10
268,MLG44,7
269,1-7839,18
270,1-1390,12
271,1-7897,16
272,1-1570,1
273,1-3589,2
274,1-0033,14
275,1-3216,3
276,1-9495,2
277,1-4051,4
278,1-10762,10
279,MLG43,6
280,1-7608,6
281,1-9995,8
282,1-1608,8
283,1-3535,16
284,1-4136,16
285,1-18615,14
286,1-3587,19
287,1-9836,5
288,1-8590,17
289,1-1592,12
290,1-8341,3
291,MLG02,10
292,1-9997,15
293,1-8066,13
294,1-3509,10
295,1-3639,12
296,1-9404,4
297,1-8352,6
298,1-7019,17
299,MLG54,12
300,1-4020,5
301,1-1177,21
302,MLG51,14
303,1-8157,13
304,1-19004,2
305,1-7866,15
306,1-18377,8
307,1-5530,6
308,1-6743,9
309,1-3516,19
310,1-4855,9
311,1-20578,4
312,1-3108,3
313,1-7521,8
314,1-3139,3
315,1-1769,12
316,1-7441,11
317,1-10978,6
318,1-2324,20
319,1-3584,18
320,MLG13,6
321,1-5172,13
322,1-0296,15
323,1-3647,13
324,1-6734,17
325,1-19924,13
326,1-8826,19
327,P-16616,5
328,1-9497,7
329,1-1317,4
330,1-4531,6
331,MLG75,1
332,MLG78,21
333,1-11329,20
334,1-20641,21
335,1-8910,6
336,1-1827,19
337,1-18613,21
338,1-6296,20
339,1-3523,15
340,1-3362,19
341,1-0031,1
342,MLG65,9
343,1-4319,4
344,1-6035,1
345,1-1131,20
346,MLG32,20
347,1-8188,14
348,1-17758,4
349,1-3052,3
350,1-2282,9
351,1-19229,15
352,MLG63,15
353,MLG50,21
354,1-9417,4
355,1-9498,1
356,1-9761,6
357,1-4760,2
358,1-9831,4
359,1-4417,10
360,1-6611,19
361,1-0008,10
362,1-1462,3
363,1-10785,17
364,1-7682,13
365,MLG48,3
366,1-5163,3
367,1-8544,18
368,1-5197,4
369,1-6594,1
370,MLG62,11
371,1-1580,13
372,1-6916,3
373,1-6918,20
374,1-6919,19
375,MLG14,2
376,1-7874,3
377,1-7213,18
378,1-6561,9
379,1-4640,3
380,1-7004,19
381,1-2335,16
382,1-18558,5
383,1-8551,2
384,1-9270,1
385,1-6974,16
386,MLG68,5
387,1-10539,15
388,MLG49,14
389,1-0278,19
390,MLG64,9
391,MLG30,2
392,1-9609,18
393,1-7819,17
394,1-2423,2
395,1-6787,8
396,1-9963,1
397,1-9808,10
398,1-0303,17
399,MLG60,13
400,1-18709,2
401,1-7204,2
402,1-5744,16
403,1-1770,8
404,1-4682,1
405,1-3104,6
406,1-17907,19
407,1-8421,13
408,MLG53,14
409,1-9645,17
410,MLG12,20
411,MLG15,12
412,1-6858,4
413,1-8314,5
414,1-8285,7
415,1-1957,16
416,1-18203,11
417,1-10451,2
418,1-6216,7
419,1-6692,16
420,1-8172,20
421,1-8398,14
422,1-6878,10
423,1-7122,12
424,1-4700,1
425,1-6006,3
426,1-4355,15
427,1-9379,2
428,1-2701,19
429,1-6693,18
430,1-3141,1
431,1-7614,15
432,1-6914,13
433,1-5654,8
434,MLG59,11
435,1-9610,9
436,1-5161,7
437,1-6980,12
438,MLG10,9
439,MLG72,17
440,MLG52,12
441,1-19166,6
442,MLG11,4
443,1-3447,3
444,1-3217,2
445,1-6538,16
446,1-3534,19
447,1-7152,19
448,1-3106,2
449,1-1935,3
450,1-2297,4
451,1-4098,10
452,1-8529,13
453,1-8397,1
454,1-0272,19
455,1-17790,4
456,1-8186,5
457,1-8503,3
458,1-7182,15
459,1-2545,15
460,1-7993,1
461,1-9651,14
462,1-1183,6
463,1-1989,16
464,1-10060,4
465,1-5913,10
466,1-5981,12
467,1-13247,15
468,1-6228,6
469,1-8578,13
470,1-1204,16
471,1-9794,16
472,1-9518,2
473,1-9452,11
474,1-8400,15
475,1-18234,10
476,1-19205,18
477,1-9055,1
478,1-9394,16
479,1-9286,21
480,1-1005,13
481,1-10038,11
482,1-4390,3
483,1-9491,2
484,MLG31,11
485,1-5980,18
486,1-8678,2
487,1-6900,17
488,1-11350,7
489,1-9578,8
490,1-3551,4
491,MLG09,11
492,1-6028,2
493,1-1836,3
494,1-3265,7
495,MLG08,21
496,1-3176,4
497,1-8493,21
498,1-19915,1
499,1-8627,7
500,1-0292,10
501,1-18487,3
502,1-20012,1
503,1-9076,2
504,1-5425,4
505,1-4747,17
506,1-6227,14
507,1-6909,7
508,1-8532,9
509,1-18935,3
510,1-3206,2
511,1-9697,1
512,1-3033,2
513,1-8094,15
514,1-11206,1
515,1-6531,11
516,1-5036,4
517,1-18028,11
518,1-1850,11
519,1-4926,5
520,1-2034,20
521,1-19549,1
522,1-5282,1
523,1-9861,2
524,1-9338,14
525,1-3175,8
526,1-5002,18
527,1-5531,3
528,1-6718,2
529,1-6217,4
530,1-4847,14
531,1-5891,5
532,1-19447,2
533,1-7530,19
534,1-9457,2
535,1-5990,3
536,1-9971,3
537,1-4494,20
538,1-9576,13
539,1-9436,2
540,1-5413,2
541,1-5424,3
542,1-1191,19
543,1-5803,11
544,1-5799,20
545,1-19567,1
546,1-7527,3
547,MLG67,17
548,1-3087,7
549,1-4842,7
550,1-19568,5
551,1-9838,1
552,MLG46,1
553,1-5555,8
554,1-10444,2
555,1-3646,5
556,1-10951,9
557,1-9806,11
558,1-0055,2
559,1-5914,1
560,1-0027,5
561,1-9455,1
562,1-0003,18
563,1-21192,3
564,1-9034,20
565,1-19927,10
