,Exam Group,Exam Block
114,1-7496,21
115,1-3178,1
116,1-20047,1
117,1-0358,7
118,1-6543,2
119,1-5929,2
120,1-10232,1
121,1-7070,21
122,MLG42,8
123,MLG55,15
124,1-8427,16
125,1-8622,18
126,1-8488,3
127,1-9643,9
128,1-19286,3
129,1-2573,5
130,1-1833,4
131,1-9283,1
132,1-9110,13
133,1-8576,3
134,1-9465,3
135,1-9712,1
136,1-9549,13
137,1-1972,15
138,1-5515,17
139,1-7863,14
140,1-2294,8
141,MLG45,8
142,P-16454,11
143,1-8928,21
144,1-7744,19
145,MLG06,13
146,1-7453,17
147,1-17657,2
148,1-0001,4
149,MLG58,9
150,1-7005,13
151,1-9870,16
152,1-9500,11
153,1-1350,9
154,1-18994,9
155,1-9447,4
156,1-8634,2
157,1-6061,1
158,1-7599,18
159,1-10696,15
160,1-19813,5
161,MLG41,20
162,1-8067,13
163,1-9137,13
164,1-9740,1
165,1-7721,7
166,MLG40,21
167,1-4929,8
168,1-9655,7
169,1-9606,6
170,1-5043,10
171,1-8100,1
172,1-8573,9
173,1-9588,3
174,MLG38,5
175,1-4910,7
176,1-8042,4
177,1-10948,12
178,1-7525,9
179,1-4052,19
180,1-0037,14
181,1-8641,3
182,1-7752,2
183,1-9496,14
184,1-8074,5
185,1-8906,9
186,72-11994,4
187,1-7321,6
188,1-20167,13
189,1-9156,4
190,1-2382,3
191,1-8328,3
192,1-9770,6
193,1-9553,11
194,1-9253,10
195,1-2670,12
196,1-9646,2
197,1-8646,15
198,1-9839,8
199,MLG39,12
200,1-4634,20
201,1-9902,11
202,1-8988,19
203,1-1250,7
204,1-9733,13
205,1-8018,5
206,1-9752,11
207,1-7058,9
208,1-10468,14
209,1-9938,9
210,1-7842,17
211,1-5406,19
212,1-10922,14
213,1-18563,13
214,1-0053,7
215,1-19839,12
216,1-9887,7
217,1-9630,21
218,1-9416,2
219,1-5653,18
220,MLG73,1
221,1-8023,4
222,1-4149,19
223,1-0205,14
224,1-9227,10
225,1-9650,19
226,1-9996,20
227,1-3068,3
228,1-17835,18
229,1-4361,18
230,1-3089,12
231,1-8450,5
232,1-18371,8
233,MLG07,15
234,MLG29,17
235,1-8113,9
236,1-7024,16
237,1-9667,14
238,1-9855,15
239,1-7042,6
240,MLG33,16
241,1-19448,20
242,1-20791,8
243,1-1015,21
244,MLG57,18
245,1-6647,7
246,MLG56,20
247,1-20467,6
248,1-2400,16
249,1-6931,1
250,1-9333,16
251,1-7268,2
252,1-21195,14
253,1-4649,14
254,1-8379,17
255,1-9946,3
256,1-9277,13
257,1-9504,9
258,1-9516,3
259,1-3596,2
260,1-0129,16
261,1-1942,9
262,1-8623,2
263,1-6927,8
264,P-0009,20
265,1-11330,16
266,1-2103,10
267,1-6181,18
268,MLG44,4
269,1-7839,20
270,1-1390,16
271,1-7897,15
272,1-1570,5
273,1-3589,2
274,1-0033,5
275,1-3216,10
276,1-9495,18
277,1-4051,20
278,1-10762,17
279,MLG43,9
280,1-7608,18
281,1-9995,16
282,1-1608,19
283,1-3535,17
284,1-4136,13
285,1-18615,1
286,1-3587,10
287,1-9836,6
288,1-8590,16
289,1-1592,3
290,1-8341,6
291,MLG02,19
292,1-9997,17
293,1-8066,5
294,1-3509,7
295,1-3639,14
296,1-9404,9
297,1-8352,4
298,1-7019,9
299,MLG54,14
300,1-4020,15
301,1-1177,1
302,MLG51,6
303,1-8157,5
304,1-19004,16
305,1-7866,12
306,1-18377,3
307,1-5530,12
308,1-6743,3
309,1-3516,11
310,1-4855,21
311,1-20578,10
312,1-3108,20
313,1-7521,1
314,1-3139,11
315,1-1769,10
316,1-7441,4
317,1-10978,9
318,1-2324,10
319,1-3584,8
320,MLG13,9
321,1-5172,18
322,1-0296,5
323,1-3647,3
324,1-6734,10
325,1-19924,12
326,1-8826,21
327,P-16616,7
328,1-9497,2
329,1-1317,17
330,1-4531,13
331,MLG75,19
332,MLG78,20
333,1-11329,1
334,1-20641,15
335,1-8910,11
336,1-1827,14
337,1-18613,21
338,1-6296,7
339,1-3523,10
340,1-3362,21
341,1-0031,1
342,MLG65,20
343,1-4319,14
344,1-6035,4
345,1-1131,20
346,MLG32,5
347,1-8188,15
348,1-17758,13
349,1-3052,11
350,1-2282,12
351,1-19229,8
352,MLG63,7
353,MLG50,11
354,1-9417,12
355,1-9498,19
356,1-9761,21
357,1-4760,4
358,1-9831,20
359,1-4417,16
360,1-6611,3
361,1-0008,13
362,1-1462,10
363,1-10785,14
364,1-7682,14
365,MLG48,2
366,1-5163,1
367,1-8544,1
368,1-5197,17
369,1-6594,12
370,MLG62,7
371,1-1580,7
372,1-6916,2
373,1-6918,15
374,1-6919,3
375,MLG14,18
376,1-7874,10
377,1-7213,4
378,1-6561,21
379,1-4640,16
380,1-7004,10
381,1-2335,5
382,1-18558,17
383,1-8551,15
384,1-9270,13
385,1-6974,16
386,MLG68,13
387,1-10539,15
388,MLG49,4
389,1-0278,5
390,MLG64,19
391,MLG30,6
392,1-9609,2
393,1-7819,6
394,1-2423,7
395,1-6787,8
396,1-9963,2
397,1-9808,18
398,1-0303,6
399,MLG60,18
400,1-18709,6
401,1-7204,1
402,1-5744,6
403,1-1770,15
404,1-4682,3
405,1-3104,12
406,1-17907,18
407,1-8421,19
408,MLG53,16
409,1-9645,20
410,MLG12,16
411,MLG15,4
412,1-6858,19
413,1-8314,17
414,1-8285,1
415,1-1957,5
416,1-18203,8
417,1-10451,12
418,1-6216,9
419,1-6692,15
420,1-8172,19
421,1-8398,19
422,1-6878,15
423,1-7122,1
424,1-4700,4
425,1-6006,21
426,1-4355,12
427,1-9379,2
428,1-2701,1
429,1-6693,2
430,1-3141,12
431,1-7614,4
432,1-6914,1
433,1-5654,1
434,MLG59,3
435,1-9610,1
436,1-5161,16
437,1-6980,13
438,MLG10,21
439,MLG72,3
440,MLG52,14
441,1-19166,5
442,MLG11,19
443,1-3447,4
444,1-3217,7
445,1-6538,4
446,1-3534,17
447,1-7152,4
448,1-3106,9
449,1-1935,21
450,1-2297,18
451,1-4098,11
452,1-8529,5
453,1-8397,11
454,1-0272,21
455,1-17790,7
456,1-8186,1
457,1-8503,17
458,1-7182,17
459,1-2545,3
460,1-7993,3
461,1-9651,6
462,1-1183,15
463,1-1989,1
464,1-10060,9
465,1-5913,12
466,1-5981,13
467,1-13247,4
468,1-6228,14
469,1-8578,8
470,1-1204,21
471,1-9794,20
472,1-9518,8
473,1-9452,15
474,1-8400,20
475,1-18234,16
476,1-19205,2
477,1-9055,3
478,1-9394,8
479,1-9286,1
480,1-1005,7
481,1-10038,3
482,1-4390,20
483,1-9491,1
484,MLG31,14
485,1-5980,11
486,1-8678,2
487,1-6900,2
488,1-11350,2
489,1-9578,8
490,1-3551,3
491,MLG09,20
492,1-6028,9
493,1-1836,20
494,1-3265,21
495,MLG08,11
496,1-3176,4
497,1-8493,16
498,1-19915,19
499,1-8627,19
500,1-0292,8
501,1-18487,13
502,1-20012,18
503,1-9076,1
504,1-5425,5
505,1-4747,15
506,1-6227,1
507,1-6909,16
508,1-8532,5
509,1-18935,10
510,1-3206,20
511,1-9697,4
512,1-3033,20
513,1-8094,10
514,1-11206,17
515,1-6531,1
516,1-5036,6
517,1-18028,18
518,1-1850,11
519,1-4926,8
520,1-2034,18
521,1-19549,7
522,1-5282,5
523,1-9861,18
524,1-9338,9
525,1-3175,1
526,1-5002,6
527,1-5531,18
528,1-6718,6
529,1-6217,2
530,1-4847,1
531,1-5891,1
532,1-19447,16
533,1-7530,3
534,1-9457,6
535,1-5990,1
536,1-9971,13
537,1-4494,21
538,1-9576,3
539,1-9436,7
540,1-5413,1
541,1-5424,20
542,1-1191,1
543,1-5803,1
544,1-5799,6
545,1-19567,1
546,1-7527,1
547,MLG67,3
548,1-3087,5
549,1-4842,11
550,1-19568,1
551,1-9838,2
552,MLG46,1
553,1-5555,1
554,1-10444,10
555,1-3646,1
556,1-10951,17
557,1-9806,1
558,1-0055,6
559,1-5914,6
560,1-0027,5
561,1-9455,2
562,1-0003,1
563,1-21192,10
564,1-9034,2
565,1-19927,19
