,Exam Group,Exam Block
359,1-4417,4
360,1-6611,10
361,1-0008,11
362,1-1462,7
363,1-10785,12
364,1-7682,21
365,MLG48,5
366,1-5163,16
367,1-8544,10
368,1-5197,20
369,1-6594,2
370,MLG62,19
371,1-1580,14
372,1-6916,8
373,1-6918,6
374,1-6919,13
375,MLG14,14
376,1-7874,12
377,1-7213,6
378,1-6561,17
379,1-4640,10
380,1-7004,10
381,1-2335,3
382,1-18558,11
383,1-8551,5
384,1-9270,12
385,1-6974,3
386,MLG68,8
387,1-10539,16
388,MLG49,21
389,1-0278,21
390,MLG64,16
391,MLG30,4
392,1-9609,4
393,1-7819,9
394,1-2423,2
395,1-6787,13
396,1-9963,12
397,1-9808,4
398,1-0303,21
399,MLG60,21
400,1-18709,17
401,1-7204,19
402,1-5744,8
403,1-1770,11
404,1-4682,21
405,1-3104,2
406,1-17907,15
407,1-8421,12
408,MLG53,22
409,1-9645,19
410,MLG12,1
411,MLG15,8
412,1-6858,1
413,1-8314,5
414,1-8285,9
415,1-1957,22
416,1-18203,13
417,1-10451,6
418,1-6216,7
419,1-6692,3
420,1-8172,3
421,1-8398,3
422,1-6878,4
423,1-7122,8
424,1-4700,19
425,1-6006,7
426,1-4355,17
427,1-9379,18
428,1-2701,17
429,1-6693,6
430,1-3141,13
431,1-7614,7
432,1-6914,2
433,1-5654,18
434,MLG59,16
435,1-9610,3
436,1-5161,2
437,1-6980,12
438,MLG10,22
439,MLG72,1
440,MLG52,16
441,1-19166,19
442,MLG11,12
443,1-3447,7
444,1-3217,2
445,1-6538,5
446,1-3534,10
447,1-7152,8
448,1-3106,9
449,1-1935,8
450,1-2297,20
451,1-4098,4
452,1-8529,3
453,1-8397,2
454,1-0272,11
455,1-17790,1
456,1-8186,14
457,1-8503,1
458,1-7182,3
459,1-2545,14
460,1-7993,2
461,1-9651,21
462,1-1183,3
463,1-1989,16
464,1-10060,17
465,1-5913,2
466,1-5981,14
467,1-13247,1
468,1-6228,7
469,1-8578,6
470,1-1204,3
471,1-9794,3
472,1-9518,2
473,1-9452,11
474,1-8400,4
475,1-18234,4
476,1-19205,4
477,1-9055,10
478,1-9394,3
479,1-9286,13
480,1-1005,16
481,1-10038,7
482,1-4390,11
483,1-9491,21
484,MLG31,14
485,1-5980,6
486,1-8678,1
487,1-6900,3
488,1-11350,14
489,1-9578,11
490,1-3551,5
491,MLG09,2
492,1-6028,15
493,1-1836,14
494,1-3265,14
495,MLG08,11
496,1-3176,2
497,1-8493,12
498,1-19915,13
499,1-8627,9
500,1-0292,2
501,1-18487,12
502,1-20012,14
503,1-9076,2
504,1-5425,20
505,1-4747,22
506,1-6227,2
507,1-6909,10
508,1-8532,4
509,1-18935,21
510,1-3206,2
511,1-9697,9
512,1-3033,2
513,1-8094,11
514,1-11206,5
515,1-6531,17
516,1-5036,4
517,1-18028,8
518,1-1850,2
519,1-4926,2
520,1-2034,6
521,1-19549,2
522,1-5282,15
523,1-9861,1
524,1-9338,21
525,1-3175,3
526,1-5002,14
527,1-5531,7
528,1-6718,3
529,1-6217,8
530,1-4847,16
531,1-5891,8
532,1-19447,1
533,1-7530,10
534,1-9457,1
535,1-5990,11
536,1-9971,9
537,1-4494,1
538,1-9576,15
539,1-9436,14
540,1-5413,2
541,1-5424,1
542,1-1191,10
543,1-5803,3
544,1-5799,2
545,1-19567,13
546,1-7527,5
547,MLG67,18
548,1-3087,3
549,1-4842,11
550,1-19568,16
551,1-9838,1
552,MLG46,5
553,1-5555,20
554,1-10444,2
555,1-3646,1
556,1-10951,15
557,1-9806,4
558,1-0055,15
559,1-5914,16
560,1-0027,19
561,1-9455,1
562,1-0003,9
563,1-21192,4
564,1-9034,3
565,1-19927,19
