,Exam Group,Exam Block
206,1-9752,13
207,1-7058,1
208,1-10468,13
209,1-9938,22
210,1-7842,4
211,1-5406,8
212,1-10922,19
213,1-18563,6
214,1-0053,21
215,1-19839,17
216,1-9887,15
217,1-9630,10
218,1-9416,12
219,1-5653,6
220,MLG73,10
221,1-8023,9
222,1-4149,9
223,1-0205,21
224,1-9227,3
225,1-9650,17
226,1-9996,12
227,1-3068,13
228,1-17835,13
229,1-4361,1
230,1-3089,14
231,1-8450,3
232,1-18371,9
233,MLG07,6
234,MLG29,21
235,1-8113,20
236,1-7024,22
237,1-9667,8
238,1-9855,7
239,1-7042,3
240,MLG33,3
241,1-19448,4
242,1-20791,20
243,1-1015,4
244,MLG57,8
245,1-6647,11
246,MLG56,13
247,1-20467,14
248,1-2400,6
249,1-6931,13
250,1-9333,16
251,1-7268,1
252,1-21195,15
253,1-4649,9
254,1-8379,3
255,1-9946,11
256,1-9277,7
257,1-9504,20
258,1-9516,10
259,1-3596,16
260,1-0129,4
261,1-1942,1
262,1-8623,7
263,1-6927,17
264,P-0009,13
265,1-11330,16
266,1-2103,3
267,1-6181,17
268,MLG44,1
269,1-7839,7
270,1-1390,18
271,1-7897,10
272,1-1570,2
273,1-3589,3
274,1-0033,9
275,1-3216,1
276,1-9495,1
277,1-4051,13
278,1-10762,5
279,MLG43,21
280,1-7608,1
281,1-9995,7
282,1-1608,8
283,1-3535,19
284,1-4136,2
285,1-18615,1
286,1-3587,4
287,1-9836,2
288,1-8590,6
289,1-1592,12
290,1-8341,12
291,MLG02,7
292,1-9997,9
293,1-8066,19
294,1-3509,13
295,1-3639,17
296,1-9404,6
297,1-8352,21
298,1-7019,15
299,MLG54,20
300,1-4020,21
301,1-1177,22
302,MLG51,19
303,1-8157,8
304,1-19004,8
305,1-7866,4
306,1-18377,16
307,1-5530,8
308,1-6743,13
309,1-3516,11
310,1-4855,12
311,1-20578,5
312,1-3108,22
313,1-7521,8
314,1-3139,13
315,1-1769,16
316,1-7441,22
317,1-10978,1
318,1-2324,15
319,1-3584,14
320,MLG13,21
321,1-5172,2
322,1-0296,1
323,1-3647,13
324,1-6734,2
325,1-19924,15
326,1-8826,2
327,P-16616,14
328,1-9497,18
329,1-1317,7
330,1-4531,3
331,MLG75,22
332,MLG78,10
333,1-11329,22
334,1-20641,18
335,1-8910,12
336,1-1827,11
337,1-18613,22
338,1-6296,15
339,1-3523,17
340,1-3362,10
341,1-0031,22
342,MLG65,6
343,1-4319,13
344,1-6035,21
345,1-1131,9
346,MLG32,14
347,1-8188,5
348,1-17758,6
349,1-3052,9
350,1-2282,16
351,1-19229,1
352,MLG63,14
353,MLG50,22
354,1-9417,18
355,1-9498,1
356,1-9761,3
357,1-4760,5
358,1-9831,4
359,1-4417,7
360,1-6611,5
361,1-0008,7
362,1-1462,17
363,1-10785,9
364,1-7682,11
365,MLG48,2
366,1-5163,3
367,1-8544,10
368,1-5197,6
369,1-6594,2
370,MLG62,6
371,1-1580,20
372,1-6916,8
373,1-6918,11
374,1-6919,2
375,MLG14,15
376,1-7874,3
377,1-7213,19
378,1-6561,2
379,1-4640,11
380,1-7004,7
381,1-2335,14
382,1-18558,5
383,1-8551,21
384,1-9270,3
385,1-6974,4
386,MLG68,17
387,1-10539,12
388,MLG49,1
389,1-0278,5
390,MLG64,4
391,MLG30,19
392,1-9609,18
393,1-7819,17
394,1-2423,21
395,1-6787,18
396,1-9963,14
397,1-9808,19
398,1-0303,15
399,MLG60,2
400,1-18709,12
401,1-7204,9
402,1-5744,12
403,1-1770,1
404,1-4682,2
405,1-3104,3
406,1-17907,20
407,1-8421,14
408,MLG53,7
409,1-9645,21
410,MLG12,6
411,MLG15,19
412,1-6858,19
413,1-8314,8
414,1-8285,8
415,1-1957,22
416,1-18203,11
417,1-10451,18
418,1-6216,12
419,1-6692,11
420,1-8172,3
421,1-8398,20
422,1-6878,15
423,1-7122,16
424,1-4700,1
425,1-6006,11
426,1-4355,5
427,1-9379,1
428,1-2701,5
429,1-6693,19
430,1-3141,11
431,1-7614,16
432,1-6914,12
433,1-5654,9
434,MLG59,5
435,1-9610,4
436,1-5161,17
437,1-6980,9
438,MLG10,7
439,MLG72,1
440,MLG52,6
441,1-19166,16
442,MLG11,2
443,1-3447,1
444,1-3217,2
445,1-6538,21
446,1-3534,9
447,1-7152,7
448,1-3106,1
449,1-1935,15
450,1-2297,1
451,1-4098,21
452,1-8529,8
453,1-8397,18
454,1-0272,5
455,1-17790,13
456,1-8186,20
457,1-8503,1
458,1-7182,20
459,1-2545,1
460,1-7993,9
461,1-9651,14
462,1-1183,6
463,1-1989,2
464,1-10060,6
465,1-5913,18
466,1-5981,10
467,1-13247,19
468,1-6228,15
469,1-8578,1
470,1-1204,11
471,1-9794,2
472,1-9518,8
473,1-9452,21
474,1-8400,21
475,1-18234,9
476,1-19205,10
477,1-9055,11
478,1-9394,6
479,1-9286,8
480,1-1005,1
481,1-10038,2
482,1-4390,3
483,1-9491,2
484,MLG31,5
485,1-5980,18
486,1-8678,14
487,1-6900,22
488,1-11350,16
489,1-9578,9
490,1-3551,20
491,MLG09,11
492,1-6028,4
493,1-1836,14
494,1-3265,5
495,MLG08,5
496,1-3176,12
497,1-8493,2
498,1-19915,4
499,1-8627,7
500,1-0292,15
501,1-18487,22
502,1-20012,20
503,1-9076,1
504,1-5425,19
505,1-4747,14
506,1-6227,16
507,1-6909,2
508,1-8532,12
509,1-18935,5
510,1-3206,5
511,1-9697,2
512,1-3033,1
513,1-8094,12
514,1-11206,2
515,1-6531,15
516,1-5036,22
517,1-18028,4
518,1-1850,1
519,1-4926,4
520,1-2034,9
521,1-19549,2
522,1-5282,2
523,1-9861,22
524,1-9338,22
525,1-3175,1
526,1-5002,19
527,1-5531,9
528,1-6718,19
529,1-6217,13
530,1-4847,20
531,1-5891,8
532,1-19447,7
533,1-7530,21
534,1-9457,10
535,1-5990,13
536,1-9971,10
537,1-4494,8
538,1-9576,1
539,1-9436,12
540,1-5413,1
541,1-5424,13
542,1-1191,12
543,1-5803,2
544,1-5799,8
545,1-19567,20
546,1-7527,1
547,MLG67,2
548,1-3087,21
549,1-4842,11
550,1-19568,14
551,1-9838,2
552,MLG46,6
553,1-5555,12
554,1-10444,3
555,1-3646,16
556,1-10951,1
557,1-9806,3
558,1-0055,20
559,1-5914,4
560,1-0027,10
561,1-9455,20
562,1-0003,21
563,1-21192,17
564,1-9034,8
565,1-19927,7
