,Exam Group,Exam Block
311,1-20578,7
312,1-3108,5
313,1-7521,1
314,1-3139,15
315,1-1769,1
316,1-7441,20
317,1-10978,5
318,1-2324,15
319,1-3584,7
320,MLG13,17
321,1-5172,10
322,1-0296,6
323,1-3647,12
324,1-6734,2
325,1-19924,12
326,1-8826,20
327,P-16616,18
328,1-9497,16
329,1-1317,18
330,1-4531,11
331,MLG75,4
332,MLG78,1
333,1-11329,2
334,1-20641,11
335,1-8910,11
336,1-1827,10
337,1-18613,11
338,1-6296,6
339,1-3523,19
340,1-3362,20
341,1-0031,5
342,MLG65,3
343,1-4319,17
344,1-6035,3
345,1-1131,12
346,MLG32,13
347,1-8188,16
348,1-17758,3
349,1-3052,5
350,1-2282,9
351,1-19229,17
352,MLG63,4
353,MLG50,14
354,1-9417,19
355,1-9498,9
356,1-9761,1
357,1-4760,1
358,1-9831,10
359,1-4417,19
360,1-6611,20
361,1-0008,13
362,1-1462,5
363,1-10785,15
364,1-7682,13
365,MLG48,1
366,1-5163,6
367,1-8544,5
368,1-5197,2
369,1-6594,14
370,MLG62,5
371,1-1580,14
372,1-6916,4
373,1-6918,2
374,1-6919,6
375,MLG14,14
376,1-7874,10
377,1-7213,14
378,1-6561,16
379,1-4640,20
380,1-7004,13
381,1-2335,14
382,1-18558,11
383,1-8551,20
384,1-9270,9
385,1-6974,10
386,MLG68,11
387,1-10539,20
388,MLG49,18
389,1-0278,20
390,MLG64,20
391,MLG30,6
392,1-9609,14
393,1-7819,11
394,1-2423,7
395,1-6787,1
396,1-9963,3
397,1-9808,14
398,1-0303,17
399,MLG60,20
400,1-18709,19
401,1-7204,3
402,1-5744,17
403,1-1770,6
404,1-4682,7
405,1-3104,12
406,1-17907,20
407,1-8421,19
408,MLG53,2
409,1-9645,2
410,MLG12,1
411,MLG15,19
412,1-6858,18
413,1-8314,15
414,1-8285,8
415,1-1957,2
416,1-18203,9
417,1-10451,15
418,1-6216,3
419,1-6692,2
420,1-8172,19
421,1-8398,2
422,1-6878,14
423,1-7122,1
424,1-4700,4
425,1-6006,3
426,1-4355,2
427,1-9379,18
428,1-2701,5
429,1-6693,9
430,1-3141,6
431,1-7614,7
432,1-6914,1
433,1-5654,11
434,MLG59,13
435,1-9610,4
436,1-5161,17
437,1-6980,8
438,MLG10,10
439,MLG72,1
440,MLG52,3
441,1-19166,11
442,MLG11,4
443,1-3447,8
444,1-3217,14
445,1-6538,8
446,1-3534,5
447,1-7152,10
448,1-3106,8
449,1-1935,17
450,1-2297,1
451,1-4098,18
452,1-8529,3
453,1-8397,2
454,1-0272,19
455,1-17790,1
456,1-8186,17
457,1-8503,15
458,1-7182,3
459,1-2545,2
460,1-7993,4
461,1-9651,17
462,1-1183,3
463,1-1989,1
464,1-10060,19
465,1-5913,7
466,1-5981,4
467,1-13247,3
468,1-6228,16
469,1-8578,9
470,1-1204,10
471,1-9794,1
472,1-9518,7
473,1-9452,19
474,1-8400,5
475,1-18234,18
476,1-19205,9
477,1-9055,10
478,1-9394,3
479,1-9286,9
480,1-1005,12
481,1-10038,2
482,1-4390,11
483,1-9491,7
484,MLG31,16
485,1-5980,3
486,1-8678,6
487,1-6900,19
488,1-11350,4
489,1-9578,13
490,1-3551,4
491,MLG09,18
492,1-6028,1
493,1-1836,16
494,1-3265,3
495,MLG08,11
496,1-3176,1
497,1-8493,7
498,1-19915,4
499,1-8627,17
500,1-0292,6
501,1-18487,16
502,1-20012,1
503,1-9076,1
504,1-5425,13
505,1-4747,8
506,1-6227,18
507,1-6909,2
508,1-8532,5
509,1-18935,16
510,1-3206,19
511,1-9697,1
512,1-3033,14
513,1-8094,10
514,1-11206,9
515,1-6531,13
516,1-5036,2
517,1-18028,10
518,1-1850,18
519,1-4926,1
520,1-2034,10
521,1-19549,9
522,1-5282,1
523,1-9861,6
524,1-9338,20
525,1-3175,16
526,1-5002,4
527,1-5531,2
528,1-6718,7
529,1-6217,10
530,1-4847,10
531,1-5891,2
532,1-19447,7
533,1-7530,3
534,1-9457,15
535,1-5990,10
536,1-9971,15
537,1-4494,9
538,1-9576,13
539,1-9436,7
540,1-5413,8
541,1-5424,4
542,1-1191,10
543,1-5803,1
544,1-5799,2
545,1-19567,8
546,1-7527,6
547,MLG67,16
548,1-3087,7
549,1-4842,14
550,1-19568,5
551,1-9838,1
552,MLG46,2
553,1-5555,18
554,1-10444,4
555,1-3646,15
556,1-10951,17
557,1-9806,16
558,1-0055,17
559,1-5914,6
560,1-0027,2
561,1-9455,15
562,1-0003,1
563,1-21192,5
564,1-9034,13
565,1-19927,9
