,Exam Group,Exam Block
164,1-9740,15
165,1-7721,6
166,MLG40,15
167,1-4929,18
168,1-9655,11
169,1-9606,17
170,1-5043,14
171,1-8100,4
172,1-8573,13
173,1-9588,3
174,MLG38,4
175,1-4910,1
176,1-8042,6
177,1-10948,1
178,1-7525,5
179,1-4052,9
180,1-0037,15
181,1-8641,1
182,1-7752,17
183,1-9496,20
184,1-8074,3
185,1-8906,19
186,72-11994,6
187,1-7321,7
188,1-20167,5
189,1-9156,3
190,1-2382,1
191,1-8328,3
192,1-9770,19
193,1-9553,21
194,1-9253,1
195,1-2670,4
196,1-9646,3
197,1-8646,7
198,1-9839,2
199,MLG39,1
200,1-4634,8
201,1-9902,17
202,1-8988,2
203,1-1250,19
204,1-9733,10
205,1-8018,11
206,1-9752,16
207,1-7058,14
208,1-10468,2
209,1-9938,2
210,1-7842,18
211,1-5406,5
212,1-10922,5
213,1-18563,4
214,1-0053,6
215,1-19839,20
216,1-9887,12
217,1-9630,11
218,1-9416,16
219,1-5653,4
220,MLG73,10
221,1-8023,14
222,1-4149,21
223,1-0205,21
224,1-9227,21
225,1-9650,17
226,1-9996,5
227,1-3068,8
228,1-17835,6
229,1-4361,3
230,1-3089,18
231,1-8450,13
232,1-18371,11
233,MLG07,15
234,MLG29,22
235,1-8113,1
236,1-7024,6
237,1-9667,5
238,1-9855,3
239,1-7042,8
240,MLG33,18
241,1-19448,17
242,1-20791,2
243,1-1015,8
244,MLG57,5
245,1-6647,7
246,MLG56,3
247,1-20467,2
248,1-2400,8
249,1-6931,10
250,1-9333,4
251,1-7268,10
252,1-21195,20
253,1-4649,21
254,1-8379,10
255,1-9946,4
256,1-9277,21
257,1-9504,16
258,1-9516,21
259,1-3596,13
260,1-0129,18
261,1-1942,21
262,1-8623,3
263,1-6927,2
264,P-0009,19
265,1-11330,15
266,1-2103,5
267,1-6181,16
268,MLG44,16
269,1-7839,8
270,1-1390,5
271,1-7897,16
272,1-1570,19
273,1-3589,18
274,1-0033,8
275,1-3216,7
276,1-9495,1
277,1-4051,18
278,1-10762,5
279,MLG43,11
280,1-7608,9
281,1-9995,16
282,1-1608,9
283,1-3535,14
284,1-4136,9
285,1-18615,3
286,1-3587,8
287,1-9836,8
288,1-8590,4
289,1-1592,6
290,1-8341,21
291,MLG02,9
292,1-9997,2
293,1-8066,16
294,1-3509,9
295,1-3639,9
296,1-9404,20
297,1-8352,3
298,1-7019,20
299,MLG54,10
300,1-4020,7
301,1-1177,14
302,MLG51,7
303,1-8157,6
304,1-19004,14
305,1-7866,12
306,1-18377,16
307,1-5530,5
308,1-6743,19
309,1-3516,8
310,1-4855,10
311,1-20578,16
312,1-3108,7
313,1-7521,18
314,1-3139,21
315,1-1769,2
316,1-7441,15
317,1-10978,7
318,1-2324,20
319,1-3584,9
320,MLG13,14
321,1-5172,1
322,1-0296,15
323,1-3647,5
324,1-6734,22
325,1-19924,6
326,1-8826,8
327,P-16616,22
328,1-9497,18
329,1-1317,17
330,1-4531,19
331,MLG75,6
332,MLG78,22
333,1-11329,16
334,1-20641,10
335,1-8910,21
336,1-1827,3
337,1-18613,15
338,1-6296,6
339,1-3523,12
340,1-3362,8
341,1-0031,17
342,MLG65,5
343,1-4319,17
344,1-6035,7
345,1-1131,11
346,MLG32,19
347,1-8188,3
348,1-17758,11
349,1-3052,21
350,1-2282,5
351,1-19229,13
352,MLG63,12
353,MLG50,15
354,1-9417,17
355,1-9498,22
356,1-9761,14
357,1-4760,12
358,1-9831,17
359,1-4417,4
360,1-6611,8
361,1-0008,11
362,1-1462,21
363,1-10785,14
364,1-7682,11
365,MLG48,22
366,1-5163,6
367,1-8544,22
368,1-5197,2
369,1-6594,1
370,MLG62,7
371,1-1580,11
372,1-6916,5
373,1-6918,2
374,1-6919,21
375,MLG14,20
376,1-7874,21
377,1-7213,7
378,1-6561,16
379,1-4640,21
380,1-7004,8
381,1-2335,7
382,1-18558,22
383,1-8551,21
384,1-9270,19
385,1-6974,4
386,MLG68,13
387,1-10539,19
388,MLG49,14
389,1-0278,8
390,MLG64,17
391,MLG30,20
392,1-9609,18
393,1-7819,7
394,1-2423,16
395,1-6787,22
396,1-9963,4
397,1-9808,3
398,1-0303,19
399,MLG60,1
400,1-18709,18
401,1-7204,14
402,1-5744,3
403,1-1770,20
404,1-4682,6
405,1-3104,14
406,1-17907,4
407,1-8421,1
408,MLG53,19
409,1-9645,12
410,MLG12,6
411,MLG15,20
412,1-6858,17
413,1-8314,10
414,1-8285,22
415,1-1957,1
416,1-18203,3
417,1-10451,6
418,1-6216,14
419,1-6692,7
420,1-8172,4
421,1-8398,9
422,1-6878,20
423,1-7122,10
424,1-4700,8
425,1-6006,8
426,1-4355,1
427,1-9379,2
428,1-2701,8
429,1-6693,9
430,1-3141,13
431,1-7614,12
432,1-6914,1
433,1-5654,3
434,MLG59,4
435,1-9610,7
436,1-5161,16
437,1-6980,15
438,MLG10,5
439,MLG72,4
440,MLG52,3
441,1-19166,13
442,MLG11,2
443,1-3447,21
444,1-3217,11
445,1-6538,7
446,1-3534,8
447,1-7152,8
448,1-3106,17
449,1-1935,19
450,1-2297,15
451,1-4098,4
452,1-8529,7
453,1-8397,18
454,1-0272,1
455,1-17790,12
456,1-8186,5
457,1-8503,1
458,1-7182,2
459,1-2545,15
460,1-7993,14
461,1-9651,3
462,1-1183,4
463,1-1989,22
464,1-10060,1
465,1-5913,1
466,1-5981,12
467,1-13247,14
468,1-6228,15
469,1-8578,14
470,1-1204,4
471,1-9794,3
472,1-9518,9
473,1-9452,8
474,1-8400,22
475,1-18234,12
476,1-19205,9
477,1-9055,1
478,1-9394,7
479,1-9286,19
480,1-1005,13
481,1-10038,11
482,1-4390,21
483,1-9491,10
484,MLG31,5
485,1-5980,17
486,1-8678,19
487,1-6900,20
488,1-11350,13
489,1-9578,14
490,1-3551,10
491,MLG09,20
492,1-6028,8
493,1-1836,18
494,1-3265,1
495,MLG08,11
496,1-3176,16
497,1-8493,2
498,1-19915,9
499,1-8627,7
500,1-0292,13
501,1-18487,19
502,1-20012,13
503,1-9076,9
504,1-5425,6
505,1-4747,15
506,1-6227,19
507,1-6909,7
508,1-8532,1
509,1-18935,1
510,1-3206,12
511,1-9697,12
512,1-3033,18
513,1-8094,5
514,1-11206,2
515,1-6531,1
516,1-5036,6
517,1-18028,5
518,1-1850,4
519,1-4926,2
520,1-2034,11
521,1-19549,15
522,1-5282,8
523,1-9861,9
524,1-9338,6
525,1-3175,4
526,1-5002,17
527,1-5531,11
528,1-6718,13
529,1-6217,12
530,1-4847,7
531,1-5891,1
532,1-19447,5
533,1-7530,8
534,1-9457,4
535,1-5990,5
536,1-9971,19
537,1-4494,4
538,1-9576,22
539,1-9436,6
540,1-5413,3
541,1-5424,3
542,1-1191,10
543,1-5803,19
544,1-5799,13
545,1-19567,20
546,1-7527,18
547,MLG67,4
548,1-3087,22
549,1-4842,11
550,1-19568,4
551,1-9838,11
552,MLG46,1
553,1-5555,20
554,1-10444,4
555,1-3646,20
556,1-10951,20
557,1-9806,20
558,1-0055,10
559,1-5914,1
560,1-0027,1
561,1-9455,17
562,1-0003,11
563,1-21192,17
564,1-9034,2
565,1-19927,7
