,Exam Group,Exam Block
322,1-0296,14
323,1-3647,15
324,1-6734,1
325,1-19924,10
326,1-8826,6
327,P-16616,20
328,1-9497,9
329,1-1317,16
330,1-4531,5
331,MLG75,8
332,MLG78,8
333,1-11329,8
334,1-20641,10
335,1-8910,5
336,1-1827,20
337,1-18613,1
338,1-6296,2
339,1-3523,14
340,1-3362,6
341,1-0031,14
342,MLG65,11
343,1-4319,16
344,1-6035,1
345,1-1131,15
346,MLG32,1
347,1-8188,17
348,1-17758,13
349,1-3052,5
350,1-2282,11
351,1-19229,11
352,MLG63,14
353,MLG50,10
354,1-9417,16
355,1-9498,20
356,1-9761,6
357,1-4760,13
358,1-9831,16
359,1-4417,2
360,1-6611,6
361,1-0008,2
362,1-1462,5
363,1-10785,3
364,1-7682,19
365,MLG48,1
366,1-5163,8
367,1-8544,9
368,1-5197,16
369,1-6594,3
370,MLG62,13
371,1-1580,19
372,1-6916,5
373,1-6918,9
374,1-6919,17
375,MLG14,19
376,1-7874,5
377,1-7213,2
378,1-6561,20
379,1-4640,5
380,1-7004,6
381,1-2335,4
382,1-18558,13
383,1-8551,6
384,1-9270,20
385,1-6974,4
386,MLG68,18
387,1-10539,15
388,MLG49,17
389,1-0278,15
390,MLG64,20
391,MLG30,2
392,1-9609,2
393,1-7819,12
394,1-2423,2
395,1-6787,9
396,1-9963,20
397,1-9808,2
398,1-0303,3
399,MLG60,15
400,1-18709,9
401,1-7204,18
402,1-5744,2
403,1-1770,12
404,1-4682,20
405,1-3104,5
406,1-17907,6
407,1-8421,19
408,MLG53,3
409,1-9645,18
410,MLG12,3
411,MLG15,11
412,1-6858,13
413,1-8314,3
414,1-8285,7
415,1-1957,4
416,1-18203,4
417,1-10451,3
418,1-6216,5
419,1-6692,4
420,1-8172,4
421,1-8398,8
422,1-6878,2
423,1-7122,10
424,1-4700,6
425,1-6006,5
426,1-4355,18
427,1-9379,8
428,1-2701,4
429,1-6693,9
430,1-3141,20
431,1-7614,5
432,1-6914,1
433,1-5654,11
434,MLG59,14
435,1-9610,8
436,1-5161,12
437,1-6980,7
438,MLG10,10
439,MLG72,4
440,MLG52,10
441,1-19166,5
442,MLG11,13
443,1-3447,5
444,1-3217,8
445,1-6538,4
446,1-3534,6
447,1-7152,6
448,1-3106,7
449,1-1935,13
450,1-2297,19
451,1-4098,12
452,1-8529,3
453,1-8397,1
454,1-0272,6
455,1-17790,2
456,1-8186,7
457,1-8503,5
458,1-7182,10
459,1-2545,14
460,1-7993,1
461,1-9651,3
462,1-1183,1
463,1-1989,12
464,1-10060,11
465,1-5913,18
466,1-5981,7
467,1-13247,10
468,1-6228,5
469,1-8578,3
470,1-1204,6
471,1-9794,4
472,1-9518,2
473,1-9452,13
474,1-8400,11
475,1-18234,2
476,1-19205,2
477,1-9055,6
478,1-9394,4
479,1-9286,14
480,1-1005,9
481,1-10038,17
482,1-4390,5
483,1-9491,8
484,MLG31,19
485,1-5980,9
486,1-8678,14
487,1-6900,8
488,1-11350,19
489,1-9578,2
490,1-3551,11
491,MLG09,20
492,1-6028,2
493,1-1836,15
494,1-3265,14
495,MLG08,19
496,1-3176,14
497,1-8493,16
498,1-19915,1
499,1-8627,19
500,1-0292,2
501,1-18487,3
502,1-20012,4
503,1-9076,8
504,1-5425,16
505,1-4747,20
506,1-6227,1
507,1-6909,14
508,1-8532,2
509,1-18935,14
510,1-3206,19
511,1-9697,15
512,1-3033,14
513,1-8094,13
514,1-11206,17
515,1-6531,3
516,1-5036,2
517,1-18028,18
518,1-1850,18
519,1-4926,3
520,1-2034,9
521,1-19549,14
522,1-5282,17
523,1-9861,3
524,1-9338,16
525,1-3175,4
526,1-5002,9
527,1-5531,5
528,1-6718,1
529,1-6217,14
530,1-4847,3
531,1-5891,18
532,1-19447,19
533,1-7530,6
534,1-9457,19
535,1-5990,4
536,1-9971,3
537,1-4494,18
538,1-9576,2
539,1-9436,1
540,1-5413,14
541,1-5424,1
542,1-1191,6
543,1-5803,8
544,1-5799,11
545,1-19567,4
546,1-7527,8
547,MLG67,14
548,1-3087,1
549,1-4842,1
550,1-19568,7
551,1-9838,2
552,MLG46,1
553,1-5555,4
554,1-10444,1
555,1-3646,6
556,1-10951,7
557,1-9806,11
558,1-0055,12
559,1-5914,17
560,1-0027,1
561,1-9455,17
562,1-0003,12
563,1-21192,1
564,1-9034,10
565,1-19927,17
