,Exam Group,Exam Block
277,1-4051,5
278,1-10762,7
279,MLG43,2
280,1-7608,12
281,1-9995,2
282,1-1608,13
283,1-3535,13
284,1-4136,11
285,1-18615,18
286,1-3587,8
287,1-9836,6
288,1-8590,9
289,1-1592,15
290,1-8341,6
291,MLG02,19
292,1-9997,8
293,1-8066,17
294,1-3509,14
295,1-3639,20
296,1-9404,9
297,1-8352,13
298,1-7019,7
299,MLG54,10
300,1-4020,13
301,1-1177,1
302,MLG51,20
303,1-8157,2
304,1-19004,19
305,1-7866,8
306,1-18377,18
307,1-5530,11
308,1-6743,11
309,1-3516,19
310,1-4855,1
311,1-20578,10
312,1-3108,11
313,1-7521,3
314,1-3139,10
315,1-1769,9
316,1-7441,7
317,1-10978,15
318,1-2324,10
319,1-3584,12
320,MLG13,14
321,1-5172,7
322,1-0296,9
323,1-3647,17
324,1-6734,7
325,1-19924,1
326,1-8826,14
327,P-16616,21
328,1-9497,5
329,1-1317,9
330,1-4531,14
331,MLG75,12
332,MLG78,2
333,1-11329,9
334,1-20641,1
335,1-8910,21
336,1-1827,4
337,1-18613,15
338,1-6296,6
339,1-3523,12
340,1-3362,14
341,1-0031,15
342,MLG65,13
343,1-4319,16
344,1-6035,5
345,1-1131,20
346,MLG32,2
347,1-8188,4
348,1-17758,12
349,1-3052,12
350,1-2282,21
351,1-19229,10
352,MLG63,16
353,MLG50,7
354,1-9417,15
355,1-9498,20
356,1-9761,1
357,1-4760,21
358,1-9831,9
359,1-4417,6
360,1-6611,5
361,1-0008,7
362,1-1462,19
363,1-10785,9
364,1-7682,5
365,MLG48,19
366,1-5163,15
367,1-8544,2
368,1-5197,9
369,1-6594,1
370,MLG62,16
371,1-1580,19
372,1-6916,3
373,1-6918,15
374,1-6919,13
375,MLG14,11
376,1-7874,10
377,1-7213,16
378,1-6561,1
379,1-4640,11
380,1-7004,15
381,1-2335,11
382,1-18558,3
383,1-8551,16
384,1-9270,7
385,1-6974,19
386,MLG68,15
387,1-10539,10
388,MLG49,17
389,1-0278,5
390,MLG64,17
391,MLG30,6
392,1-9609,11
393,1-7819,18
394,1-2423,2
395,1-6787,4
396,1-9963,19
397,1-9808,13
398,1-0303,18
399,MLG60,12
400,1-18709,11
401,1-7204,20
402,1-5744,1
403,1-1770,2
404,1-4682,18
405,1-3104,9
406,1-17907,4
407,1-8421,16
408,MLG53,7
409,1-9645,4
410,MLG12,9
411,MLG15,12
412,1-6858,17
413,1-8314,15
414,1-8285,16
415,1-1957,1
416,1-18203,4
417,1-10451,9
418,1-6216,10
419,1-6692,2
420,1-8172,13
421,1-8398,21
422,1-6878,4
423,1-7122,18
424,1-4700,15
425,1-6006,5
426,1-4355,21
427,1-9379,20
428,1-2701,14
429,1-6693,9
430,1-3141,18
431,1-7614,18
432,1-6914,2
433,1-5654,4
434,MLG59,17
435,1-9610,1
436,1-5161,4
437,1-6980,10
438,MLG10,16
439,MLG72,8
440,MLG52,17
441,1-19166,14
442,MLG11,19
443,1-3447,13
444,1-3217,13
445,1-6538,1
446,1-3534,20
447,1-7152,5
448,1-3106,16
449,1-1935,6
450,1-2297,4
451,1-4098,13
452,1-8529,1
453,1-8397,4
454,1-0272,3
455,1-17790,1
456,1-8186,1
457,1-8503,20
458,1-7182,12
459,1-2545,1
460,1-7993,1
461,1-9651,8
462,1-1183,10
463,1-1989,8
464,1-10060,3
465,1-5913,2
466,1-5981,20
467,1-13247,8
468,1-6228,5
469,1-8578,3
470,1-1204,5
471,1-9794,1
472,1-9518,12
473,1-9452,3
474,1-8400,18
475,1-18234,21
476,1-19205,7
477,1-9055,13
478,1-9394,13
479,1-9286,2
480,1-1005,17
481,1-10038,10
482,1-4390,1
483,1-9491,3
484,MLG31,1
485,1-5980,21
486,1-8678,3
487,1-6900,8
488,1-11350,21
489,1-9578,3
490,1-3551,15
491,MLG09,18
492,1-6028,19
493,1-1836,2
494,1-3265,11
495,MLG08,21
496,1-3176,7
497,1-8493,9
498,1-19915,8
499,1-8627,15
500,1-0292,2
501,1-18487,14
502,1-20012,6
503,1-9076,5
504,1-5425,20
505,1-4747,16
506,1-6227,2
507,1-6909,12
508,1-8532,7
509,1-18935,3
510,1-3206,1
511,1-9697,11
512,1-3033,11
513,1-8094,21
514,1-11206,5
515,1-6531,9
516,1-5036,15
517,1-18028,8
518,1-1850,14
519,1-4926,1
520,1-2034,11
521,1-19549,2
522,1-5282,17
523,1-9861,1
524,1-9338,17
525,1-3175,20
526,1-5002,15
527,1-5531,17
528,1-6718,8
529,1-6217,8
530,1-4847,9
531,1-5891,8
532,1-19447,4
533,1-7530,14
534,1-9457,16
535,1-5990,21
536,1-9971,20
537,1-4494,2
538,1-9576,6
539,1-9436,4
540,1-5413,2
541,1-5424,1
542,1-1191,18
543,1-5803,1
544,1-5799,2
545,1-19567,10
546,1-7527,8
547,MLG67,5
548,1-3087,4
549,1-4842,16
550,1-19568,12
551,1-9838,2
552,MLG46,14
553,1-5555,12
554,1-10444,6
555,1-3646,13
556,1-10951,6
557,1-9806,20
558,1-0055,18
559,1-5914,3
560,1-0027,14
561,1-9455,6
562,1-0003,2
563,1-21192,3
564,1-9034,2
565,1-19927,16
