,Exam Group,Exam Block
232,1-18371,2
233,MLG07,19
234,MLG29,1
235,1-8113,11
236,1-7024,12
237,1-9667,13
238,1-9855,1
239,1-7042,11
240,MLG33,10
241,1-19448,14
242,1-20791,8
243,1-1015,17
244,MLG57,16
245,1-6647,8
246,MLG56,20
247,1-20467,9
248,1-2400,1
249,1-6931,15
250,1-9333,4
251,1-7268,9
252,1-21195,14
253,1-4649,11
254,1-8379,2
255,1-9946,4
256,1-9277,1
257,1-9504,1
258,1-9516,6
259,1-3596,19
260,1-0129,4
261,1-1942,5
262,1-8623,12
263,1-6927,18
264,P-0009,8
265,1-11330,3
266,1-2103,4
267,1-6181,13
268,MLG44,19
269,1-7839,3
270,1-1390,2
271,1-7897,14
272,1-1570,4
273,1-3589,15
274,1-0033,1
275,1-3216,1
276,1-9495,4
277,1-4051,6
278,1-10762,12
279,MLG43,3
280,1-7608,14
281,1-9995,1
282,1-1608,9
283,1-3535,15
284,1-4136,2
285,1-18615,6
286,1-3587,20
287,1-9836,4
288,1-8590,2
289,1-1592,1
290,1-8341,11
291,MLG02,13
292,1-9997,6
293,1-8066,13
294,1-3509,13
295,1-3639,19
296,1-9404,18
297,1-8352,11
298,1-7019,13
299,MLG54,10
300,1-4020,9
301,1-1177,6
302,MLG51,16
303,1-8157,14
304,1-19004,14
305,1-7866,7
306,1-18377,3
307,1-5530,8
308,1-6743,1
309,1-3516,17
310,1-4855,1
311,1-20578,6
312,1-3108,4
313,1-7521,2
314,1-3139,11
315,1-1769,6
316,1-7441,14
317,1-10978,1
318,1-2324,10
319,1-3584,5
320,MLG13,1
321,1-5172,4
322,1-0296,19
323,1-3647,8
324,1-6734,4
325,1-19924,15
326,1-8826,17
327,P-16616,3
328,1-9497,3
329,1-1317,18
330,1-4531,11
331,MLG75,3
332,MLG78,6
333,1-11329,1
334,1-20641,1
335,1-8910,19
336,1-1827,6
337,1-18613,2
338,1-6296,13
339,1-3523,7
340,1-3362,17
341,1-0031,1
342,MLG65,10
343,1-4319,6
344,1-6035,1
345,1-1131,5
346,MLG32,6
347,1-8188,14
348,1-17758,18
349,1-3052,11
350,1-2282,10
351,1-19229,2
352,MLG63,7
353,MLG50,16
354,1-9417,18
355,1-9498,19
356,1-9761,17
357,1-4760,6
358,1-9831,18
359,1-4417,13
360,1-6611,10
361,1-0008,13
362,1-1462,11
363,1-10785,12
364,1-7682,9
365,MLG48,5
366,1-5163,19
367,1-8544,15
368,1-5197,2
369,1-6594,5
370,MLG62,19
371,1-1580,7
372,1-6916,17
373,1-6918,1
374,1-6919,10
375,MLG14,8
376,1-7874,11
377,1-7213,19
378,1-6561,4
379,1-4640,10
380,1-7004,17
381,1-2335,6
382,1-18558,19
383,1-8551,17
384,1-9270,4
385,1-6974,8
386,MLG68,8
387,1-10539,9
388,MLG49,16
389,1-0278,6
390,MLG64,14
391,MLG30,13
392,1-9609,8
393,1-7819,12
394,1-2423,13
395,1-6787,1
396,1-9963,4
397,1-9808,13
398,1-0303,12
399,MLG60,5
400,1-18709,3
401,1-7204,5
402,1-5744,1
403,1-1770,1
404,1-4682,5
405,1-3104,15
406,1-17907,10
407,1-8421,4
408,MLG53,16
409,1-9645,4
410,MLG12,2
411,MLG15,20
412,1-6858,18
413,1-8314,19
414,1-8285,9
415,1-1957,2
416,1-18203,16
417,1-10451,19
418,1-6216,1
419,1-6692,14
420,1-8172,14
421,1-8398,3
422,1-6878,13
423,1-7122,2
424,1-4700,19
425,1-6006,4
426,1-4355,7
427,1-9379,3
428,1-2701,17
429,1-6693,5
430,1-3141,4
431,1-7614,7
432,1-6914,11
433,1-5654,1
434,MLG59,14
435,1-9610,14
436,1-5161,5
437,1-6980,20
438,MLG10,3
439,MLG72,6
440,MLG52,14
441,1-19166,6
442,MLG11,18
443,1-3447,11
444,1-3217,1
445,1-6538,1
446,1-3534,17
447,1-7152,17
448,1-3106,1
449,1-1935,5
450,1-2297,18
451,1-4098,1
452,1-8529,1
453,1-8397,3
454,1-0272,1
455,1-17790,11
456,1-8186,9
457,1-8503,2
458,1-7182,6
459,1-2545,7
460,1-7993,2
461,1-9651,6
462,1-1183,1
463,1-1989,6
464,1-10060,2
465,1-5913,1
466,1-5981,7
467,1-13247,10
468,1-6228,11
469,1-8578,14
470,1-1204,3
471,1-9794,6
472,1-9518,13
473,1-9452,3
474,1-8400,7
475,1-18234,2
476,1-19205,8
477,1-9055,2
478,1-9394,2
479,1-9286,9
480,1-1005,5
481,1-10038,11
482,1-4390,3
483,1-9491,9
484,MLG31,20
485,1-5980,5
486,1-8678,4
487,1-6900,16
488,1-11350,3
489,1-9578,13
490,1-3551,15
491,MLG09,4
492,1-6028,1
493,1-1836,12
494,1-3265,1
495,MLG08,8
496,1-3176,1
497,1-8493,3
498,1-19915,4
499,1-8627,14
500,1-0292,13
501,1-18487,6
502,1-20012,3
503,1-9076,2
504,1-5425,18
505,1-4747,4
506,1-6227,12
507,1-6909,20
508,1-8532,8
509,1-18935,16
510,1-3206,2
511,1-9697,2
512,1-3033,15
513,1-8094,7
514,1-11206,10
515,1-6531,2
516,1-5036,2
517,1-18028,20
518,1-1850,14
519,1-4926,6
520,1-2034,7
521,1-19549,4
522,1-5282,3
523,1-9861,3
524,1-9338,11
525,1-3175,3
526,1-5002,1
527,1-5531,2
528,1-6718,1
529,1-6217,10
530,1-4847,12
531,1-5891,9
532,1-19447,1
533,1-7530,20
534,1-9457,3
535,1-5990,1
536,1-9971,2
537,1-4494,1
538,1-9576,10
539,1-9436,3
540,1-5413,1
541,1-5424,4
542,1-1191,10
543,1-5803,3
544,1-5799,2
545,1-19567,5
546,1-7527,5
547,MLG67,13
548,1-3087,2
549,1-4842,2
550,1-19568,4
551,1-9838,8
552,MLG46,1
553,1-5555,5
554,1-10444,11
555,1-3646,2
556,1-10951,12
557,1-9806,15
558,1-0055,5
559,1-5914,4
560,1-0027,1
561,1-9455,4
562,1-0003,1
563,1-21192,15
564,1-9034,1
565,1-19927,7
