,Exam Group,Exam Block
321,1-8181,1
322,1-5980,1
323,1-18203,2
324,1-13247,11
325,1-0027,9
326,1-5515,3
327,1-7752,22
328,1-9338,10
329,1-19549,13
330,1-8988,13
331,1-9110,20
332,1-9818,1
333,1-9996,12
334,P-16616,3
335,1-5981,5
336,1-18994,11
337,1-18735,1
338,MLG67,21
339,1-9850,11
340,1-3589,20
341,1-9870,1
342,1-3519,4
343,1-6531,16
344,1-9655,7
345,1-6532,11
346,1-8186,13
347,1-2103,10
348,1-3087,11
349,1-7204,4
350,1-3584,1
351,1-9805,22
352,1-9650,4
353,1-9609,1
354,1-2324,15
355,1-2297,6
356,1-9331,12
357,1-4747,17
358,1-8627,14
359,1-18613,17
360,1-7530,10
361,1-7839,6
362,1-5167,1
363,1-9253,1
364,1-8590,22
365,1-10696,10
366,1-7993,22
367,1-9995,16
368,1-9444,1
369,1-1827,4
370,1-7213,1
371,1-18202,1
372,1-8488,22
373,MLG39,11
374,1-9553,19
375,1-6035,19
376,1-18487,18
377,1-6858,9
378,1-7066,2
379,1-7182,10
380,1-18409,4
381,1-3521,21
382,1-18615,11
383,1-9722,22
384,1-9892,11
385,1-9752,4
386,1-0358,17
387,1-4855,21
388,1-9518,16
389,1-9436,1
390,1-20003,2
391,1-7842,12
392,1-8125,22
393,1-7964,17
394,1-8646,1
395,1-6718,9
396,1-1836,19
397,1-19813,9
398,MLG33,8
399,72-18936,1
400,1-20047,13
401,1-7721,1
402,1-9697,11
403,1-9839,18
404,72-12171,4
405,1-9607,16
406,1-20578,15
407,1-18603,22
408,1-8100,22
409,1-3265,9
410,1-9549,11
411,1-9495,20
412,1-5744,11
413,1-8124,8
414,MLG06,11
415,1-3108,18
416,1-9465,1
417,1-0055,19
418,1-0022,1
419,1-9907,20
420,1-3639,22
421,1-0001,9
422,1-1177,17
423,1-5425,5
424,1-0003,12
425,1-7536,22
426,MLG46,9
427,1-17835,22
428,1-5282,10
429,1-8678,17
430,1-2034,1
431,1-9997,9
432,1-9452,22
433,1-3089,11
434,1-8503,22
435,1-4494,9
436,1-5163,20
437,1-4682,1
438,1-3104,8
439,1-9606,1
440,1-4098,3
441,1-9115,12
442,1-4149,7
443,1-20641,2
444,1-8023,5
445,1-19447,9
446,1-5803,9
447,1-19222,19
448,1-8906,11
449,1-5654,19
450,1-9971,14
451,1-9588,21
452,MLG42,11
453,1-11206,2
454,1-11329,21
455,1-11330,2
456,1-5036,1
457,1-7995,22
458,MLG43,7
459,1-9667,16
460,1-18377,4
461,1-5913,8
462,1-20791,22
463,1-18498,7
464,1-7496,4
465,1-19839,1
466,1-20467,19
467,1-0031,5
468,1-7453,19
469,1-2153,22
470,1-4052,15
471,1-9416,22
472,1-1935,15
473,1-2178,19
474,1-9946,7
475,1-20012,12
476,1-5161,13
477,1-9055,22
478,1-4499,6
479,1-18004,14
480,1-6543,14
481,1-8222,18
482,1-19205,1
483,1-19598,22
484,1-5653,16
485,1-7770,19
486,1-9731,6
487,1-8578,4
488,1-9457,4
489,1-6971,16
490,1-4929,1
491,1-9712,4
492,1-5555,1
493,1-8634,6
494,1-5406,16
495,1-9576,21
496,MLG73,9
497,1-0033,11
498,1-7521,15
499,1-4361,1
500,1-9076,9
501,1-2869,1
502,1-17645,22
503,1-8113,1
504,MLG72,8
505,1-17657,13
506,1-9861,22
507,1-10444,17
508,1-9806,4
509,1-18563,10
510,72-11994,4
511,1-5531,11
512,1-9643,7
513,P-16454,19
514,1-9855,16
515,P-0009,22
516,1-3033,9
517,1-5530,1
518,1-7321,1
519,1-3646,1
520,1-5799,4
521,1-9447,1
522,1-10698,5
523,1-3175,3
524,1-3551,1
525,1-7525,22
526,1-3178,1
527,1-10762,11
528,1-4842,17
529,1-5990,1
530,1-10232,1
531,1-8566,17
532,1-9836,17
533,1-3217,8
534,1-8623,1
535,1-5424,20
536,1-8379,22
537,1-3216,1
538,1-17790,4
539,1-4136,22
540,1-3647,1
541,1-4051,1
542,1-21192,5
543,1-5929,4
544,1-8532,12
545,1-4910,1
546,1-7608,7
547,1-9733,19
548,1-4926,15
549,1-8093,8
550,1-7599,6
551,1-9838,22
552,1-9034,7
553,1-5914,1
554,1-3176,4
555,1-9455,4
556,1-4847,19
557,1-10948,1
558,1-6028,22
559,1-19567,9
560,1-19568,1
561,1-19924,1
562,1-19927,1
563,1-7527,1
564,1-10922,1
565,1-10951,1
566,1-10978,1
567,1-21195,1
568,1-6931,1
569,1-8352,1
