,Exam Group,Exam Block
285,1-18615,15
286,1-3587,12
287,1-9836,15
288,1-8590,3
289,1-1592,12
290,1-8341,8
291,MLG02,7
292,1-9997,2
293,1-8066,3
294,1-3509,7
295,1-3639,9
296,1-9404,6
297,1-8352,4
298,1-7019,11
299,MLG54,9
300,1-4020,21
301,1-1177,19
302,MLG51,17
303,1-8157,5
304,1-19004,7
305,1-7866,16
306,1-18377,1
307,1-5530,3
308,1-6743,18
309,1-3516,13
310,1-4855,16
311,1-20578,1
312,1-3108,20
313,1-7521,1
314,1-3139,8
315,1-1769,22
316,1-7441,15
317,1-10978,13
318,1-2324,20
319,1-3584,1
320,MLG13,8
321,1-5172,18
322,1-0296,14
323,1-3647,21
324,1-6734,20
325,1-19924,1
326,1-8826,5
327,P-16616,5
328,1-9497,10
329,1-1317,22
330,1-4531,8
331,MLG75,5
332,MLG78,5
333,1-11329,3
334,1-20641,18
335,1-8910,8
336,1-1827,8
337,1-18613,1
338,1-6296,7
339,1-3523,16
340,1-3362,4
341,1-0031,16
342,MLG65,3
343,1-4319,22
344,1-6035,5
345,1-1131,3
346,MLG32,5
347,1-8188,20
348,1-17758,2
349,1-3052,8
350,1-2282,15
351,1-19229,2
352,MLG63,16
353,MLG50,9
354,1-9417,22
355,1-9498,18
356,1-9761,1
357,1-4760,17
358,1-9831,22
359,1-4417,7
360,1-6611,2
361,1-0008,7
362,1-1462,8
363,1-10785,18
364,1-7682,19
365,MLG48,6
366,1-5163,11
367,1-8544,3
368,1-5197,22
369,1-6594,23
370,MLG62,14
371,1-1580,23
372,1-6916,6
373,1-6918,21
374,1-6919,4
375,MLG14,23
376,1-7874,8
377,1-7213,1
378,1-6561,18
379,1-4640,6
380,1-7004,13
381,1-2335,5
382,1-18558,14
383,1-8551,12
384,1-9270,18
385,1-6974,20
386,MLG68,21
387,1-10539,19
388,MLG49,17
389,1-0278,2
390,MLG64,15
391,MLG30,7
392,1-9609,10
393,1-7819,1
394,1-2423,7
395,1-6787,14
396,1-9963,18
397,1-9808,7
398,1-0303,20
399,MLG60,1
400,1-18709,4
401,1-7204,16
402,1-5744,4
403,1-1770,6
404,1-4682,10
405,1-3104,4
406,1-17907,3
407,1-8421,23
408,MLG53,21
409,1-9645,23
410,MLG12,20
411,MLG15,11
412,1-6858,4
413,1-8314,17
414,1-8285,4
415,1-1957,2
416,1-18203,18
417,1-10451,14
418,1-6216,15
419,1-6692,11
420,1-8172,20
421,1-8398,1
422,1-6878,7
423,1-7122,9
424,1-4700,21
425,1-6006,8
426,1-4355,16
427,1-9379,2
428,1-2701,19
429,1-6693,10
430,1-3141,18
431,1-7614,22
432,1-6914,8
433,1-5654,2
434,MLG59,3
435,1-9610,6
436,1-5161,1
437,1-6980,18
438,MLG10,6
439,MLG72,3
440,MLG52,9
441,1-19166,8
442,MLG11,18
443,1-3447,12
444,1-3217,2
445,1-6538,6
446,1-3534,13
447,1-7152,12
448,1-3106,3
449,1-1935,8
450,1-2297,18
451,1-4098,2
452,1-8529,1
453,1-8397,19
454,1-0272,13
455,1-17790,3
456,1-8186,11
457,1-8503,6
458,1-7182,12
459,1-2545,2
460,1-7993,2
461,1-9651,17
462,1-1183,1
463,1-1989,6
464,1-10060,4
465,1-5913,4
466,1-5981,4
467,1-13247,1
468,1-6228,1
469,1-8578,10
470,1-1204,5
471,1-9794,6
472,1-9518,7
473,1-9452,5
474,1-8400,3
475,1-18234,7
476,1-19205,7
477,1-9055,5
478,1-9394,6
479,1-9286,19
480,1-1005,10
481,1-10038,2
482,1-4390,8
483,1-9491,1
484,MLG31,23
485,1-5980,12
486,1-8678,13
487,1-6900,14
488,1-11350,23
489,1-9578,2
490,1-3551,3
491,MLG09,9
492,1-6028,20
493,1-1836,11
494,1-3265,1
495,MLG08,23
496,1-3176,3
497,1-8493,3
498,1-19915,5
499,1-8627,4
500,1-0292,7
501,1-18487,21
502,1-20012,5
503,1-9076,14
504,1-5425,2
505,1-4747,21
506,1-6227,1
507,1-6909,12
508,1-8532,4
509,1-18935,16
510,1-3206,16
511,1-9697,19
512,1-3033,19
513,1-8094,3
514,1-11206,2
515,1-6531,7
516,1-5036,6
517,1-18028,12
518,1-1850,11
519,1-4926,19
520,1-2034,6
521,1-19549,6
522,1-5282,5
523,1-9861,2
524,1-9338,23
525,1-3175,6
526,1-5002,15
527,1-5531,3
528,1-6718,14
529,1-6217,22
530,1-4847,4
531,1-5891,1
532,1-19447,1
533,1-7530,3
534,1-9457,23
535,1-5990,3
536,1-9971,19
537,1-4494,19
538,1-9576,3
539,1-9436,15
540,1-5413,5
541,1-5424,2
542,1-1191,13
543,1-5803,1
544,1-5799,2
545,1-19567,1
546,1-7527,11
547,MLG67,20
548,1-3087,6
549,1-4842,4
550,1-19568,8
551,1-9838,16
552,MLG46,6
553,1-5555,22
554,1-10444,7
555,1-3646,12
556,1-10951,9
557,1-9806,9
558,1-0055,2
559,1-5914,4
560,1-0027,5
561,1-9455,2
562,1-0003,19
563,1-21192,9
564,1-9034,8
565,1-19927,1
