,Exam Group,Exam Block
423,1-7122,8
424,1-4700,10
425,1-6006,1
426,1-4355,10
427,1-9379,15
428,1-2701,6
429,1-6693,7
430,1-3141,12
431,1-7614,17
432,1-6914,9
433,1-5654,9
434,MLG59,2
435,1-9610,9
436,1-5161,7
437,1-6980,18
438,MLG10,21
439,MLG72,16
440,MLG52,19
441,1-19166,18
442,MLG11,15
443,1-3447,18
444,1-3217,3
445,1-6538,8
446,1-3534,5
447,1-7152,4
448,1-3106,22
449,1-1935,14
450,1-2297,21
451,1-4098,10
452,1-8529,22
453,1-8397,13
454,1-0272,5
455,1-17790,11
456,1-8186,15
457,1-8503,7
458,1-7182,7
459,1-2545,21
460,1-7993,3
461,1-9651,16
462,1-1183,3
463,1-1989,8
464,1-10060,15
465,1-5913,4
466,1-5981,16
467,1-13247,1
468,1-6228,6
469,1-8578,4
470,1-1204,8
471,1-9794,3
472,1-9518,15
473,1-9452,20
474,1-8400,15
475,1-18234,6
476,1-19205,13
477,1-9055,2
478,1-9394,8
479,1-9286,22
480,1-1005,2
481,1-10038,18
482,1-4390,18
483,1-9491,1
484,MLG31,3
485,1-5980,4
486,1-8678,10
487,1-6900,19
488,1-11350,22
489,1-9578,6
490,1-3551,19
491,MLG09,10
492,1-6028,2
493,1-1836,4
494,1-3265,1
495,MLG08,20
496,1-3176,17
497,1-8493,17
498,1-19915,16
499,1-8627,3
500,1-0292,4
501,1-18487,10
502,1-20012,15
503,1-9076,10
504,1-5425,21
505,1-4747,12
506,1-6227,1
507,1-6909,21
508,1-8532,3
509,1-18935,18
510,1-3206,21
511,1-9697,1
512,1-3033,9
513,1-8094,20
514,1-11206,21
515,1-6531,3
516,1-5036,19
517,1-18028,2
518,1-1850,15
519,1-4926,20
520,1-2034,1
521,1-19549,10
522,1-5282,3
523,1-9861,3
524,1-9338,17
525,1-3175,10
526,1-5002,3
527,1-5531,7
528,1-6718,3
529,1-6217,19
530,1-4847,13
531,1-5891,10
532,1-19447,14
533,1-7530,2
534,1-9457,9
535,1-5990,15
536,1-9971,22
537,1-4494,10
538,1-9576,21
539,1-9436,4
540,1-5413,1
541,1-5424,16
542,1-1191,2
543,1-5803,15
544,1-5799,9
545,1-19567,2
546,1-7527,14
547,MLG67,11
548,1-3087,6
549,1-4842,20
550,1-19568,1
551,1-9838,2
552,MLG46,3
553,1-5555,2
554,1-10444,2
555,1-3646,1
556,1-10951,19
557,1-9806,8
558,1-0055,7
559,1-5914,11
560,1-0027,13
561,1-9455,1
562,1-0003,22
563,1-21192,20
564,1-9034,3
565,1-19927,1
