,Exam Group,Exam Block
206,1-9752,20
207,1-7058,17
208,1-10468,8
209,1-9938,15
210,1-7842,14
211,1-5406,9
212,1-10922,14
213,1-18563,11
214,1-0053,9
215,1-19839,4
216,1-9887,5
217,1-9630,18
218,1-9416,2
219,1-5653,1
220,MLG73,10
221,1-8023,11
222,1-4149,4
223,1-0205,4
224,1-9227,4
225,1-9650,19
226,1-9996,17
227,1-3068,3
228,1-17835,13
229,1-4361,1
230,1-3089,12
231,1-8450,19
232,1-18371,12
233,MLG07,1
234,MLG29,9
235,1-8113,15
236,1-7024,6
237,1-9667,6
238,1-9855,1
239,1-7042,3
240,MLG33,13
241,1-19448,15
242,1-20791,18
243,1-1015,3
244,MLG57,19
245,1-6647,6
246,MLG56,11
247,1-20467,13
248,1-2400,3
249,1-6931,1
250,1-9333,12
251,1-7268,16
252,1-21195,1
253,1-4649,4
254,1-8379,1
255,1-9946,19
256,1-9277,4
257,1-9504,20
258,1-9516,3
259,1-3596,10
260,1-0129,17
261,1-1942,5
262,1-8623,1
263,1-6927,1
264,P-0009,2
265,1-11330,5
266,1-2103,14
267,1-6181,20
268,MLG44,7
269,1-7839,9
270,1-1390,18
271,1-7897,12
272,1-1570,17
273,1-3589,1
274,1-0033,3
275,1-3216,1
276,1-9495,5
277,1-4051,4
278,1-10762,16
279,MLG43,1
280,1-7608,10
281,1-9995,11
282,1-1608,16
283,1-3535,12
284,1-4136,2
285,1-18615,6
286,1-3587,3
287,1-9836,1
288,1-8590,6
289,1-1592,15
290,1-8341,4
291,MLG02,20
292,1-9997,13
293,1-8066,12
294,1-3509,20
295,1-3639,9
296,1-9404,8
297,1-8352,1
298,1-7019,1
299,MLG54,18
300,1-4020,9
301,1-1177,2
302,MLG51,11
303,1-8157,12
304,1-19004,5
305,1-7866,14
306,1-18377,2
307,1-5530,3
308,1-6743,1
309,1-3516,3
310,1-4855,7
311,1-20578,18
312,1-3108,6
313,1-7521,7
314,1-3139,4
315,1-1769,8
316,1-7441,17
317,1-10978,1
318,1-2324,19
319,1-3584,14
320,MLG13,7
321,1-5172,17
322,1-0296,10
323,1-3647,2
324,1-6734,17
325,1-19924,1
326,1-8826,3
327,P-16616,5
328,1-9497,13
329,1-1317,8
330,1-4531,4
331,MLG75,15
332,MLG78,10
333,1-11329,5
334,1-20641,1
335,1-8910,4
336,1-1827,7
337,1-18613,5
338,1-6296,20
339,1-3523,14
340,1-3362,3
341,1-0031,1
342,MLG65,18
343,1-4319,8
344,1-6035,13
345,1-1131,5
346,MLG32,1
347,1-8188,6
348,1-17758,18
349,1-3052,4
350,1-2282,19
351,1-19229,2
352,MLG63,7
353,MLG50,11
354,1-9417,8
355,1-9498,17
356,1-9761,15
357,1-4760,14
358,1-9831,8
359,1-4417,20
360,1-6611,3
361,1-0008,20
362,1-1462,4
363,1-10785,17
364,1-7682,16
365,MLG48,2
366,1-5163,4
367,1-8544,13
368,1-5197,8
369,1-6594,1
370,MLG62,10
371,1-1580,14
372,1-6916,10
373,1-6918,3
374,1-6919,4
375,MLG14,5
376,1-7874,4
377,1-7213,11
378,1-6561,9
379,1-4640,4
380,1-7004,3
381,1-2335,12
382,1-18558,10
383,1-8551,7
384,1-9270,17
385,1-6974,6
386,MLG68,15
387,1-10539,6
388,MLG49,2
389,1-0278,7
390,MLG64,9
391,MLG30,20
392,1-9609,20
393,1-7819,6
394,1-2423,20
395,1-6787,13
396,1-9963,17
397,1-9808,20
398,1-0303,6
399,MLG60,2
400,1-18709,5
401,1-7204,6
402,1-5744,9
403,1-1770,2
404,1-4682,2
405,1-3104,4
406,1-17907,3
407,1-8421,17
408,MLG53,11
409,1-9645,6
410,MLG12,14
411,MLG15,15
412,1-6858,8
413,1-8314,1
414,1-8285,16
415,1-1957,18
416,1-18203,6
417,1-10451,1
418,1-6216,4
419,1-6692,12
420,1-8172,6
421,1-8398,17
422,1-6878,20
423,1-7122,12
424,1-4700,3
425,1-6006,4
426,1-4355,7
427,1-9379,1
428,1-2701,16
429,1-6693,13
430,1-3141,17
431,1-7614,8
432,1-6914,4
433,1-5654,5
434,MLG59,9
435,1-9610,12
436,1-5161,1
437,1-6980,19
438,MLG10,5
439,MLG72,5
440,MLG52,11
441,1-19166,4
442,MLG11,18
443,1-3447,4
444,1-3217,5
445,1-6538,16
446,1-3534,3
447,1-7152,3
448,1-3106,15
449,1-1935,10
450,1-2297,5
451,1-4098,2
452,1-8529,18
453,1-8397,11
454,1-0272,3
455,1-17790,5
456,1-8186,2
457,1-8503,15
458,1-7182,18
459,1-2545,7
460,1-7993,11
461,1-9651,7
462,1-1183,2
463,1-1989,12
464,1-10060,2
465,1-5913,16
466,1-5981,9
467,1-13247,8
468,1-6228,4
469,1-8578,19
470,1-1204,14
471,1-9794,12
472,1-9518,14
473,1-9452,5
474,1-8400,10
475,1-18234,7
476,1-19205,11
477,1-9055,15
478,1-9394,12
479,1-9286,16
480,1-1005,13
481,1-10038,18
482,1-4390,15
483,1-9491,5
484,MLG31,9
485,1-5980,13
486,1-8678,14
487,1-6900,10
488,1-11350,14
489,1-9578,2
490,1-3551,10
491,MLG09,2
492,1-6028,7
493,1-1836,14
494,1-3265,9
495,MLG08,10
496,1-3176,16
497,1-8493,8
498,1-19915,14
499,1-8627,5
500,1-0292,1
501,1-18487,2
502,1-20012,13
503,1-9076,15
504,1-5425,19
505,1-4747,11
506,1-6227,7
507,1-6909,3
508,1-8532,14
509,1-18935,4
510,1-3206,11
511,1-9697,16
512,1-3033,10
513,1-8094,10
514,1-11206,9
515,1-6531,7
516,1-5036,10
517,1-18028,9
518,1-1850,12
519,1-4926,15
520,1-2034,1
521,1-19549,7
522,1-5282,3
523,1-9861,15
524,1-9338,4
525,1-3175,10
526,1-5002,13
527,1-5531,7
528,1-6718,6
529,1-6217,8
530,1-4847,15
531,1-5891,5
532,1-19447,9
533,1-7530,3
534,1-9457,8
535,1-5990,9
536,1-9971,6
537,1-4494,16
538,1-9576,7
539,1-9436,13
540,1-5413,9
541,1-5424,2
542,1-1191,3
543,1-5803,18
544,1-5799,1
545,1-19567,16
546,1-7527,12
547,MLG67,6
548,1-3087,18
549,1-4842,7
550,1-19568,1
551,1-9838,9
552,MLG46,1
553,1-5555,5
554,1-10444,2
555,1-3646,1
556,1-10951,5
557,1-9806,19
558,1-0055,16
559,1-5914,1
560,1-0027,1
561,1-9455,1
562,1-0003,12
563,1-21192,3
564,1-9034,1
565,1-19927,11
