,Exam Group,Exam Block
398,1-0303,18
399,MLG60,3
400,1-18709,2
401,1-7204,2
402,1-5744,1
403,1-1770,15
404,1-4682,15
405,1-3104,14
406,1-17907,22
407,1-8421,13
408,MLG53,12
409,1-9645,1
410,MLG12,7
411,MLG15,8
412,1-6858,21
413,1-8314,10
414,1-8285,19
415,1-1957,16
416,1-18203,1
417,1-10451,19
418,1-6216,22
419,1-6692,12
420,1-8172,13
421,1-8398,9
422,1-6878,8
423,1-7122,12
424,1-4700,3
425,1-6006,17
426,1-4355,10
427,1-9379,15
428,1-2701,3
429,1-6693,10
430,1-3141,13
431,1-7614,14
432,1-6914,1
433,1-5654,1
434,MLG59,8
435,1-9610,10
436,1-5161,5
437,1-6980,16
438,MLG10,22
439,MLG72,6
440,MLG52,12
441,1-19166,3
442,MLG11,9
443,1-3447,1
444,1-3217,5
445,1-6538,20
446,1-3534,6
447,1-7152,17
448,1-3106,4
449,1-1935,20
450,1-2297,13
451,1-4098,12
452,1-8529,11
453,1-8397,18
454,1-0272,1
455,1-17790,11
456,1-8186,16
457,1-8503,22
458,1-7182,6
459,1-2545,10
460,1-7993,22
461,1-9651,1
462,1-1183,1
463,1-1989,4
464,1-10060,4
465,1-5913,8
466,1-5981,12
467,1-13247,19
468,1-6228,15
469,1-8578,14
470,1-1204,15
471,1-9794,4
472,1-9518,2
473,1-9452,6
474,1-8400,4
475,1-18234,7
476,1-19205,6
477,1-9055,2
478,1-9394,12
479,1-9286,20
480,1-1005,3
481,1-10038,14
482,1-4390,22
483,1-9491,11
484,MLG31,16
485,1-5980,15
486,1-8678,9
487,1-6900,7
488,1-11350,2
489,1-9578,8
490,1-3551,2
491,MLG09,8
492,1-6028,18
493,1-1836,14
494,1-3265,20
495,MLG08,7
496,1-3176,14
497,1-8493,20
498,1-19915,13
499,1-8627,9
500,1-0292,15
501,1-18487,13
502,1-20012,14
503,1-9076,1
504,1-5425,1
505,1-4747,15
506,1-6227,21
507,1-6909,1
508,1-8532,11
509,1-18935,14
510,1-3206,2
511,1-9697,19
512,1-3033,6
513,1-8094,14
514,1-11206,12
515,1-6531,2
516,1-5036,16
517,1-18028,15
518,1-1850,4
519,1-4926,19
520,1-2034,22
521,1-19549,15
522,1-5282,4
523,1-9861,2
524,1-9338,20
525,1-3175,18
526,1-5002,9
527,1-5531,20
528,1-6718,1
529,1-6217,14
530,1-4847,12
531,1-5891,12
532,1-19447,7
533,1-7530,4
534,1-9457,7
535,1-5990,11
536,1-9971,6
537,1-4494,4
538,1-9576,22
539,1-9436,15
540,1-5413,16
541,1-5424,5
542,1-1191,14
543,1-5803,1
544,1-5799,1
545,1-19567,8
546,1-7527,16
547,MLG67,1
548,1-3087,19
549,1-4842,2
550,1-19568,7
551,1-9838,8
552,MLG46,1
553,1-5555,16
554,1-10444,13
555,1-3646,4
556,1-10951,5
557,1-9806,4
558,1-0055,16
559,1-5914,5
560,1-0027,3
561,1-9455,2
562,1-0003,12
563,1-21192,16
564,1-9034,3
565,1-19927,18
