,Exam Group,Exam Block
0,72-0103,8
1,1-9185,5
2,MLG17,3
3,1-8222,14
4,1-6240,13
5,1-5549,17
6,1-8021,15
7,1-8767,5
8,1-8181,5
9,1-8020,13
10,1-7964,8
11,1-9722,1
12,MLG84,17
13,1-9805,4
14,1-6098,21
15,1-8093,16
16,1-9955,14
17,1-18603,9
18,1-3521,2
19,1-2596,10
20,1-5167,1
21,1-3519,3
22,1-7995,4
23,1-2025,5
24,1-7140,8
25,1-9607,22
26,1-9907,7
27,1-18409,11
28,1-10071,7
29,1-18735,8
30,1-8418,3
31,1-8938,1
32,1-0022,4
33,1-7991,5
34,1-6642,8
35,1-2869,13
36,1-2714,9
37,1-5508,16
38,1-2104,16
39,1-7467,22
40,1-7722,10
41,1-7509,14
42,1-1207,18
43,1-8705,19
44,1-5214,3
45,1-9444,3
46,1-8566,2
47,1-19547,7
48,1-0405,9
49,1-2178,4
50,1-8174,2
51,1-9925,1
52,72-12387,3
53,1-9850,15
54,1-8125,19
55,1-8095,14
56,1-5877,12
57,1-1224,1
58,1-17733,17
59,1-9331,3
60,1-18202,21
61,1-7341,21
62,1-9818,14
63,1-7066,7
64,1-9674,10
65,1-8659,17
66,1-7536,5
67,1-7481,6
68,1-7845,18
69,1-18498,4
70,1-2584,22
71,1-6532,16
72,1-9614,18
73,1-5355,2
74,1-8124,1
75,1-8401,20
76,1-8541,18
77,1-2153,1
78,1-4088,2
79,1-9739,4
80,1-9115,4
81,1-7770,13
82,1-17645,2
83,1-18423,12
84,1-18714,12
85,1-8084,21
86,1-9345,11
87,MLG35,1
88,1-5626,9
89,1-18004,10
90,1-19222,5
91,72-12171,18
92,1-7807,22
93,1-20003,21
94,1-3083,11
95,1-3312,19
96,MLG37,15
97,1-9237,15
98,1-8127,18
99,1-5775,20
100,1-19598,8
101,1-9892,22
102,1-3564,9
103,1-8820,10
104,1-8267,18
105,1-1258,9
106,MLG69,6
107,1-6971,1
108,1-9731,22
109,1-9768,4
110,72-18936,4
111,1-19897,15
112,1-10698,6
113,1-4499,4
114,1-7496,23
115,1-3178,11
116,1-20047,7
117,1-0358,19
118,1-6543,17
119,1-5929,1
120,1-10232,5
121,1-7070,11
122,MLG42,13
123,MLG55,4
124,1-8427,16
125,1-8622,2
126,1-8488,14
127,1-9643,11
128,1-19286,3
129,1-2573,6
130,1-1833,22
131,1-9283,5
132,1-9110,2
133,1-8576,1
134,1-9465,21
135,1-9712,11
136,1-9549,11
137,1-1972,7
138,1-5515,1
139,1-7863,9
140,1-2294,1
141,MLG45,22
142,P-16454,10
143,1-8928,6
144,1-7744,2
145,MLG06,9
146,1-7453,6
147,1-17657,1
148,1-0001,14
149,MLG58,19
150,1-7005,12
151,1-9870,11
152,1-9500,7
153,1-1350,13
154,1-18994,2
155,1-9447,12
156,1-8634,11
157,1-6061,3
158,1-7599,6
159,1-10696,3
160,1-19813,17
161,MLG41,2
162,1-8067,10
163,1-9137,12
164,1-9740,7
165,1-7721,1
166,MLG40,3
167,1-4929,8
168,1-9655,23
169,1-9606,12
170,1-5043,9
171,1-8100,19
172,1-8573,17
173,1-9588,10
174,MLG38,1
175,1-4910,1
176,1-8042,4
177,1-10948,1
178,1-7525,20
179,1-4052,3
180,1-0037,11
181,1-8641,1
182,1-7752,16
183,1-9496,9
184,1-8074,20
185,1-8906,5
186,72-11994,12
187,1-7321,20
188,1-20167,21
189,1-9156,20
190,1-2382,16
191,1-8328,19
192,1-9770,20
193,1-9553,9
194,1-9253,13
195,1-2670,2
196,1-9646,4
197,1-8646,15
198,1-9839,21
199,MLG39,1
200,1-4634,8
201,1-9902,21
202,1-8988,7
203,1-1250,20
204,1-9733,1
205,1-8018,4
206,1-9752,13
207,1-7058,9
208,1-10468,10
209,1-9938,3
210,1-7842,4
211,1-5406,21
212,1-10922,18
213,1-18563,7
214,1-0053,19
215,1-19839,6
216,1-9887,19
217,1-9630,4
218,1-9416,2
219,1-5653,1
220,MLG73,21
221,1-8023,2
222,1-4149,16
223,1-0205,18
224,1-9227,14
225,1-9650,11
226,1-9996,6
227,1-3068,18
228,1-17835,13
229,1-4361,13
230,1-3089,6
231,1-8450,19
232,1-18371,20
233,MLG07,3
234,MLG29,18
235,1-8113,6
236,1-7024,15
237,1-9667,12
238,1-9855,3
239,1-7042,5
240,MLG33,1
241,1-19448,12
242,1-20791,3
243,1-1015,22
244,MLG57,22
245,1-6647,20
246,MLG56,7
247,1-20467,2
248,1-2400,12
249,1-6931,13
250,1-9333,20
251,1-7268,16
252,1-21195,15
253,1-4649,6
254,1-8379,17
255,1-9946,22
256,1-9277,14
257,1-9504,6
258,1-9516,23
259,1-3596,6
260,1-0129,9
261,1-1942,3
262,1-8623,21
263,1-6927,10
264,P-0009,18
265,1-11330,1
266,1-2103,15
267,1-6181,8
268,MLG44,21
269,1-7839,3
270,1-1390,12
271,1-7897,3
272,1-1570,9
273,1-3589,13
274,1-0033,9
275,1-3216,17
276,1-9495,15
277,1-4051,10
278,1-10762,17
279,MLG43,16
280,1-7608,17
281,1-9995,19
282,1-1608,13
283,1-3535,20
284,1-4136,12
285,1-18615,7
286,1-3587,12
287,1-9836,8
288,1-8590,1
289,1-1592,2
290,1-8341,18
291,MLG02,8
292,1-9997,1
293,1-8066,8
294,1-3509,8
295,1-3639,21
296,1-9404,10
297,1-8352,12
298,1-7019,8
299,MLG54,16
300,1-4020,5
301,1-1177,8
302,MLG51,7
303,1-8157,3
304,1-19004,3
305,1-7866,15
