,Exam Group,Exam Block
111,1-0272,19
112,1-9137,18
113,1-7341,2
114,1-8328,2
115,1-8421,13
116,MLG08,3
117,1-7019,11
118,MLG15,14
119,1-7441,13
120,1-9963,13
121,1-2670,12
122,1-9333,10
123,1-9646,1
124,1-0292,5
125,1-11350,17
126,1-8820,18
127,1-3139,9
128,1-8659,16
129,1-1390,4
130,1-9925,18
131,1-1769,18
132,1-4531,9
133,1-7897,15
134,1-6693,12
135,MLG55,13
136,1-5891,7
137,MLG07,11
138,1-8066,6
139,MLG78,8
140,MLG11,3
141,1-6692,19
142,1-2714,8
143,MLG53,11
144,1-6611,2
145,1-3083,4
146,1-7058,13
147,1-9491,8
148,1-8084,11
149,1-7964,5
150,1-0278,14
151,1-2423,7
152,1-2294,18
153,MLG58,1
154,1-9286,15
155,1-10038,17
156,1-9417,18
157,1-17733,18
158,1-8285,5
159,MLG38,19
160,1-6914,9
161,1-9498,3
162,1-9516,2
163,1-7614,18
164,1-9808,6
165,MLG45,19
166,1-5197,18
167,1-5877,9
168,MLG59,19
169,1-9645,5
170,1-7268,15
171,1-7467,2
172,1-8157,3
173,1-8541,9
174,1-8021,19
175,1-0405,12
176,1-6561,1
177,1-8094,13
178,MLG41,5
179,1-6900,4
180,1-1207,17
181,7W2-0103,1
182,MLG84,1
183,7W2-12387,11
184,1-6594,9
185,1-19547,10
186,MLG10,5
187,1-7819,9
188,MLG44,12
189,1-2701,1
190,1-6647,8
191,1-7722,3
192,1-8530,8
193,1-8576,6
194,1-9770,14
195,1-9379,19
196,1-20167,12
197,1-6006,19
198,1-20525,12
199,1-19004,7
200,1-8020,19
201,1-9955,16
202,1-8529,15
203,1-8401,6
204,1-8622,7
205,1-8018,14
206,1-10539,19
207,1-6743,3
208,1-19915,3
209,MLG40,3
210,1-8541,14
211,MLG25,16
212,1-6787,12
213,1-1191,8
214,1-9938,18
215,1-9503,17
216,1-8544,12
217,1-5355,13
218,1-9794,19
219,1-8573,19
220,1-6227,11
221,1-8450,1
222,1-8042,1
223,1-8397,11
224,1-8705,1
225,MLG35,3
226,1-9111,1
227,1-9610,4
228,1-2400,2
229,1-19448,4
230,1-8767,8
231,1-4355,1
232,1-8174,13
233,MLG32,5
234,1-6228,11
235,1-8573,18
236,1-4634,19
237,1-18234,7
238,1-3587,2
239,1-7991,1
240,MLG60,8
241,1-1957,15
242,1-8095,9
243,1-9345,3
244,1-19897,18
245,1-9277,9
246,1-6177,11
247,1-6538,19
248,1-6734,13
249,1-1183,19
250,1-9578,6
251,1-1989,14
252,1-18423,19
253,1-10451,18
254,1-9384,11
255,1-8418,9
256,1-9496,12
257,1-6216,11
258,1-5214,2
259,1-4390,9
260,1-19166,9
261,1-6217,5
262,1-3564,10
263,1-6918,4
264,1-4020,1
265,1-0296,10
266,1-6919,2
267,1-6916,9
268,1-1204,19
269,1-7509,7
270,1-19229,13
271,1-3312,18
272,1-5002,3
273,1-8551,2
274,1-9185,13
275,1-3206,10
276,1-2025,9
277,1-0037,16
278,1-8928,7
279,1-8314,1
280,1-6061,16
281,1-17758,3
282,1-10060,1
283,1-7744,10
284,1-2104,6
285,1-2573,9
286,1-8493,13
287,1-8172,2
288,1-9651,14
289,1-2584,7
290,1-19286,12
291,1-7845,11
292,1-9237,1
293,1-9740,4
294,1-5508,15
295,1-18971,14
296,1-6642,12
297,1-8400,13
298,1-6909,5
299,1-1942,9
300,1-5413,1
301,1-18709,12
302,1-8938,12
303,1-1250,10
304,1-3106,16
305,1-9630,19
306,1-9761,2
307,1-1770,7
308,1-3509,6
309,1-9739,16
310,1-4700,8
311,1-4760,7
312,1-8127,10
313,1-9850,8
314,1-9110,4
315,1-8181,12
316,1-9500,3
317,1-5549,18
318,1-18994,10
319,MLG31,11
320,1-5980,12
321,1-5981,15
322,1-1592,19
323,1-0205,3
324,1-8988,5
325,MLG67,3
326,1-18714,14
327,1-7481,4
328,1-9752,6
329,1-1972,14
330,1-7752,15
331,1-18615,11
332,1-18202,1
333,1-9614,12
334,1-13247,13
335,1-18613,9
336,1-4855,17
337,1-9504,6
338,1-6532,1
339,1-9722,19
340,1-10071,11
341,1-18203,8
342,1-18935,10
343,1-5515,9
344,1-9887,7
345,1-2596,16
346,1-8641,1
347,1-3589,7
348,1-2324,2
349,1-7530,2
350,1-9870,12
351,1-2297,4
352,1-1850,7
353,1-3519,7
354,1-4088,5
355,1-6531,7
356,1-9902,4
357,1-9892,1
358,1-8186,15
359,1-9996,1
360,1-7066,1
361,1-6858,18
362,1-3087,4
363,1-9818,12
364,1-9655,3
365,1-7204,8
366,1-9805,5
367,1-9431,12
368,1-1827,19
369,1-8627,1
370,1-19549,5
371,1-18735,14
372,1-9338,18
373,1-8646,12
374,1-9609,6
375,1-4747,11
376,1-2103,13
377,1-3584,14
378,1-8791,6
379,1-8590,1
380,1-18487,14
381,1-9253,1
382,1-9650,4
383,1-9697,13
384,1-9995,14
385,MLG39,19
386,1-7993,16
387,1-9444,14
388,1-20047,2
389,1-10696,2
390,1-6035,12
391,1-5167,3
392,1-18409,1
393,1-9606,19
394,1-9331,15
395,1-7839,2
396,1-9724,6
397,1-7213,13
398,1-20003,7
399,1-3521,16
400,1-0027,15
401,1-7182,18
402,1-3104,18
403,1-9839,9
404,1-7842,16
405,1-0358,2
406,1-8125,5
407,1-9518,6
408,1-9553,12
409,1-7964,18
410,1-7721,1
411,1-6718,4
412,7W2-12171,16
413,1-8100,11
414,1-1836,17
415,1-8488,7
416,1-9595,10
417,1-3265,14
418,1-18603,11
419,MLG33,13
420,1-8023,19
421,1-9465,1
422,1-9607,1
423,1-3108,10
424,1-9362,5
425,1-9436,19
426,1-9720,15
427,MLG46,14
428,1-9495,5
429,1-9549,1
430,1-9943,7
431,1-0001,15
432,1-0022,10
433,1-5744,8
434,1-5425,18
435,1-19813,4
436,1-4149,7
437,1-4682,12
438,1-20578,19
439,1-17835,19
440,1-8503,10
441,1-1177,14
442,1-7536,9
443,1-9735,1
444,1-20791,8
445,1-5282,19
446,1-3089,13
447,1-8124,5
448,1-2034,4
449,1-4098,6
450,1-7995,12
451,1-9971,15
452,1-19222,10
453,1-9907,4
454,1-4494,3
455,1-3639,17
456,1-9452,17
457,1-5803,10
458,1-5163,9
459,1-8906,11
460,1-9997,14
461,1-6543,15
462,1-9667,15
463,1-5654,15
464,1-5406,1
465,1-20641,2
466,1-18004,7
467,MLG73,6
468,1-7662,16
469,1-20012,16
470,1-0055,13
471,1-19447,19
472,1-11329,16
473,1-5036,1
474,1-5555,2
475,1-5161,15
476,1-11206,1
477,1-11330,19
478,1-9588,9
479,7W2-18936,11
480,1-5913,7
481,MLG06,13
482,1-0003,1
483,1-9115,14
484,1-18498,5
485,MLG43,19
486,1-19839,4
487,1-0031,16
488,1-4499,19
489,P1-16616,12
490,1-8222,11
491,1-7496,17
492,1-9855,19
493,1-8678,15
494,1-8578,1
495,1-9416,2
496,1-1935,8
497,1-2178,19
498,1-7453,13
499,1-6971,2
500,1-2153,8
501,1-7770,1
502,1-9055,1
503,1-19205,15
504,1-9457,4
505,1-4052,5
506,MLG42,8
507,1-9946,4
508,1-7521,12
509,1-18377,7
510,1-8634,15
511,1-0033,13
512,1-9712,15
513,1-19598,1
514,MLG72,1
515,1-9643,8
516,1-3175,1
517,1-4929,12
518,1-5653,9
519,1-18563,12
520,1-4361,1
521,1-9447,12
522,1-2869,1
523,1-9576,1
524,1-8113,9
525,1-20467,1
526,1-9731,16
527,1-10444,8
528,1-9806,15
529,1-17645,16
530,1-9861,6
531,P1-16454,5
532,1-5531,2
533,1-5799,1
534,1-3033,19
535,1-7525,1
536,1-4910,1
537,1-8566,1
538,1-10698,1
539,1-10232,7
540,1-5424,7
541,1-5530,19
542,7W2-11994,7
543,1-4842,15
544,1-3216,9
545,1-3178,1
546,1-7321,17
547,1-4051,16
548,1-17790,17
549,1-8532,6
550,1-10762,16
551,1-8623,1
552,1-9733,19
553,1-8379,13
554,1-4136,5
555,1-5990,3
556,1-3646,1
557,1-17657,5
558,1-5929,1
559,1-7608,4
560,1-3217,18
561,1-9836,1
562,1-3551,5
563,1-9838,7
564,1-3176,16
565,P1-0009,6
566,1-9034,13
567,1-4926,7
568,1-5914,1
569,1-8093,1
570,1-7599,1
571,1-4847,9
572,1-19568,4
573,1-6028,15
574,1-19567,9
575,1-10948,1
576,1-10978,1
577,1-7527,4
578,1-10922,1
579,1-10951,1
580,1-19924,1
581,1-5184,11
582,1-3647,7
583,P1-16017,1
584,1-9455,14
585,1-8352,1
