,Exam Group,Exam Block
305,1-7866,7
306,1-18377,16
307,1-5530,18
308,1-6743,3
309,1-3516,16
310,1-4855,1
311,1-20578,2
312,1-3108,9
313,1-7521,4
314,1-3139,18
315,1-1769,21
316,1-7441,6
317,1-10978,14
318,1-2324,1
319,1-3584,5
320,MLG13,13
321,1-5172,6
322,1-0296,14
323,1-3647,4
324,1-6734,6
325,1-19924,13
326,1-8826,16
327,P-16616,9
328,1-9497,5
329,1-1317,19
330,1-4531,18
331,MLG75,11
332,MLG78,4
333,1-11329,11
334,1-20641,8
335,1-8910,18
336,1-1827,13
337,1-18613,1
338,1-6296,20
339,1-3523,7
340,1-3362,16
341,1-0031,6
342,MLG65,17
343,1-4319,19
344,1-6035,5
345,1-1131,14
346,MLG32,2
347,1-8188,15
348,1-17758,19
349,1-3052,18
350,1-2282,4
351,1-19229,17
352,MLG63,17
353,MLG50,8
354,1-9417,19
355,1-9498,6
356,1-9761,16
357,1-4760,7
358,1-9831,19
359,1-4417,20
360,1-6611,16
361,1-0008,20
362,1-1462,18
363,1-10785,6
364,1-7682,21
365,MLG48,4
366,1-5163,2
367,1-8544,1
368,1-5197,19
369,1-6594,11
370,MLG62,14
371,1-1580,7
372,1-6916,4
373,1-6918,5
374,1-6919,21
375,MLG14,14
376,1-7874,18
377,1-7213,1
378,1-6561,6
379,1-4640,18
380,1-7004,16
381,1-2335,12
382,1-18558,7
383,1-8551,17
384,1-9270,6
385,1-6974,4
386,MLG68,9
387,1-10539,9
388,MLG49,2
389,1-0278,13
390,MLG64,17
391,MLG30,20
392,1-9609,20
393,1-7819,7
394,1-2423,20
395,1-6787,4
396,1-9963,6
397,1-9808,13
398,1-0303,3
399,MLG60,13
400,1-18709,3
401,1-7204,9
402,1-5744,3
403,1-1770,8
404,1-4682,21
405,1-3104,11
406,1-17907,16
407,1-8421,6
408,MLG53,8
409,1-9645,2
410,MLG12,3
411,MLG15,17
412,1-6858,19
413,1-8314,10
414,1-8285,4
415,1-1957,10
416,1-18203,14
417,1-10451,4
418,1-6216,1
419,1-6692,12
420,1-8172,12
421,1-8398,17
422,1-6878,20
423,1-7122,12
424,1-4700,14
425,1-6006,13
426,1-4355,11
427,1-9379,11
428,1-2701,16
429,1-6693,2
430,1-3141,6
431,1-7614,4
432,1-6914,19
433,1-5654,14
434,MLG59,3
435,1-9610,12
436,1-5161,10
437,1-6980,13
438,MLG10,15
439,MLG72,3
440,MLG52,8
441,1-19166,18
442,MLG11,8
443,1-3447,18
444,1-3217,15
445,1-6538,12
446,1-3534,16
447,1-7152,17
448,1-3106,8
449,1-1935,5
450,1-2297,19
451,1-4098,15
452,1-8529,10
453,1-8397,4
454,1-0272,16
455,1-17790,3
456,1-8186,17
457,1-8503,16
458,1-7182,8
459,1-2545,2
460,1-7993,15
461,1-9651,15
462,1-1183,13
463,1-1989,12
464,1-10060,8
465,1-5913,1
466,1-5981,21
467,1-13247,3
468,1-6228,13
469,1-8578,7
470,1-1204,12
471,1-9794,11
472,1-9518,1
473,1-9452,1
474,1-8400,11
475,1-18234,17
476,1-19205,5
477,1-9055,13
478,1-9394,12
479,1-9286,1
480,1-1005,5
481,1-10038,21
482,1-4390,18
483,1-9491,1
484,MLG31,17
485,1-5980,5
486,1-8678,3
487,1-6900,12
488,1-11350,7
489,1-9578,15
490,1-3551,1
491,MLG09,13
492,1-6028,14
493,1-1836,11
494,1-3265,3
495,MLG08,2
496,1-3176,1
497,1-8493,19
498,1-19915,6
499,1-8627,9
500,1-0292,3
501,1-18487,6
502,1-20012,5
503,1-9076,7
504,1-5425,11
505,1-4747,9
506,1-6227,9
507,1-6909,8
508,1-8532,11
509,1-18935,18
510,1-3206,7
511,1-9697,6
512,1-3033,1
513,1-8094,7
514,1-11206,14
515,1-6531,9
516,1-5036,19
517,1-18028,9
518,1-1850,21
519,1-4926,1
520,1-2034,5
521,1-19549,13
522,1-5282,8
523,1-9861,11
524,1-9338,15
525,1-3175,15
526,1-5002,5
527,1-5531,2
528,1-6718,2
529,1-6217,7
530,1-4847,2
531,1-5891,9
532,1-19447,3
533,1-7530,3
534,1-9457,19
535,1-5990,5
536,1-9971,8
537,1-4494,1
538,1-9576,17
539,1-9436,3
540,1-5413,11
541,1-5424,18
542,1-1191,16
543,1-5803,4
544,1-5799,1
545,1-19567,1
546,1-7527,1
547,MLG67,17
548,1-3087,14
549,1-4842,1
550,1-19568,4
551,1-9838,2
552,MLG46,10
553,1-5555,12
554,1-10444,5
555,1-3646,1
556,1-10951,1
557,1-9806,1
558,1-0055,11
559,1-5914,4
560,1-0027,5
561,1-9455,1
562,1-0003,8
563,1-21192,5
564,1-9034,7
565,1-19927,15
