,Exam Group,Exam Block
454,1-0272,3
455,1-17790,18
456,1-8186,14
457,1-8503,13
458,1-7182,7
459,1-2545,15
460,1-7993,3
461,1-9651,19
462,1-1183,1
463,1-1989,19
464,1-10060,6
465,1-5913,13
466,1-5981,8
467,1-13247,3
468,1-6228,4
469,1-8578,14
470,1-1204,10
471,1-9794,13
472,1-9518,9
473,1-9452,14
474,1-8400,3
475,1-18234,1
476,1-19205,5
477,1-9055,3
478,1-9394,9
479,1-9286,20
480,1-1005,11
481,1-10038,10
482,1-4390,4
483,1-9491,6
484,MLG31,1
485,1-5980,14
486,1-8678,18
487,1-6900,12
488,1-11350,21
489,1-9578,9
490,1-3551,18
491,MLG09,5
492,1-6028,8
493,1-1836,2
494,1-3265,18
495,MLG08,20
496,1-3176,13
497,1-8493,21
498,1-19915,8
499,1-8627,1
500,1-0292,23
501,1-18487,17
502,1-20012,21
503,1-9076,1
504,1-5425,18
505,1-4747,10
506,1-6227,5
507,1-6909,1
508,1-8532,3
509,1-18935,6
510,1-3206,15
511,1-9697,19
512,1-3033,17
513,1-8094,15
514,1-11206,1
515,1-6531,1
516,1-5036,17
517,1-18028,2
518,1-1850,23
519,1-4926,9
520,1-2034,11
521,1-19549,12
522,1-5282,1
523,1-9861,1
524,1-9338,7
525,1-3175,2
526,1-5002,11
527,1-5531,4
528,1-6718,1
529,1-6217,7
530,1-4847,8
531,1-5891,2
532,1-19447,1
533,1-7530,22
534,1-9457,1
535,1-5990,14
536,1-9971,22
537,1-4494,6
538,1-9576,3
539,1-9436,23
540,1-5413,1
541,1-5424,18
542,1-1191,10
543,1-5803,19
544,1-5799,6
545,1-19567,4
546,1-7527,10
547,MLG67,23
548,1-3087,17
549,1-4842,22
550,1-19568,6
551,1-9838,1
552,MLG46,22
553,1-5555,1
554,1-10444,4
555,1-3646,1
556,1-10951,8
557,1-9806,1
558,1-0055,10
559,1-5914,6
560,1-0027,10
561,1-9455,7
562,1-0003,2
563,1-21192,5
564,1-9034,2
565,1-19927,18
