,Exam Group,Exam Block
366,1-5163,11
367,1-8544,6
368,1-5197,16
369,1-6594,4
370,MLG62,10
371,1-1580,5
372,1-6916,4
373,1-6918,2
374,1-6919,1
375,MLG14,18
376,1-7874,9
377,1-7213,15
378,1-6561,9
379,1-4640,4
380,1-7004,19
381,1-2335,6
382,1-18558,5
383,1-8551,3
384,1-9270,9
385,1-6974,6
386,MLG68,11
387,1-10539,14
388,MLG49,8
389,1-0278,20
390,MLG64,13
391,MLG30,18
392,1-9609,15
393,1-7819,2
394,1-2423,17
395,1-6787,14
396,1-9963,9
397,1-9808,17
398,1-0303,7
399,MLG60,13
400,1-18709,15
401,1-7204,4
402,1-5744,17
403,1-1770,12
404,1-4682,14
405,1-3104,17
406,1-17907,19
407,1-8421,9
408,MLG53,20
409,1-9645,20
410,MLG12,8
411,MLG15,13
412,1-6858,1
413,1-8314,3
414,1-8285,14
415,1-1957,5
416,1-18203,3
417,1-10451,1
418,1-6216,4
419,1-6692,6
420,1-8172,6
421,1-8398,11
422,1-6878,18
423,1-7122,1
424,1-4700,11
425,1-6006,14
426,1-4355,2
427,1-9379,11
428,1-2701,14
429,1-6693,2
430,1-3141,9
431,1-7614,16
432,1-6914,4
433,1-5654,8
434,MLG59,10
435,1-9610,6
436,1-5161,5
437,1-6980,10
438,MLG10,20
439,MLG72,1
440,MLG52,12
441,1-19166,4
442,MLG11,5
443,1-3447,4
444,1-3217,4
445,1-6538,3
446,1-3534,19
447,1-7152,19
448,1-3106,3
449,1-1935,7
450,1-2297,10
451,1-4098,5
452,1-8529,3
453,1-8397,15
454,1-0272,19
455,1-17790,6
456,1-8186,2
457,1-8503,2
458,1-7182,1
459,1-2545,2
460,1-7993,1
461,1-9651,13
462,1-1183,8
463,1-1989,6
464,1-10060,16
465,1-5913,1
466,1-5981,5
467,1-13247,2
468,1-6228,2
469,1-8578,16
470,1-1204,5
471,1-9794,12
472,1-9518,17
473,1-9452,1
474,1-8400,13
475,1-18234,17
476,1-19205,10
477,1-9055,5
478,1-9394,6
479,1-9286,14
480,1-1005,15
481,1-10038,2
482,1-4390,1
483,1-9491,14
484,MLG31,13
485,1-5980,1
486,1-8678,3
487,1-6900,5
488,1-11350,2
489,1-9578,17
490,1-3551,1
491,MLG09,1
492,1-6028,3
493,1-1836,16
494,1-3265,5
495,MLG08,18
496,1-3176,14
497,1-8493,16
498,1-19915,11
499,1-8627,3
500,1-0292,18
501,1-18487,20
502,1-20012,18
503,1-9076,8
504,1-5425,3
505,1-4747,7
506,1-6227,12
507,1-6909,5
508,1-8532,14
509,1-18935,1
510,1-3206,5
511,1-9697,17
512,1-3033,1
513,1-8094,5
514,1-11206,3
515,1-6531,3
516,1-5036,3
517,1-18028,10
518,1-1850,2
519,1-4926,1
520,1-2034,6
521,1-19549,5
522,1-5282,2
523,1-9861,10
524,1-9338,7
525,1-3175,5
526,1-5002,1
527,1-5531,4
528,1-6718,3
529,1-6217,16
530,1-4847,1
531,1-5891,11
532,1-19447,7
533,1-7530,19
534,1-9457,20
535,1-5990,7
536,1-9971,20
537,1-4494,14
538,1-9576,2
539,1-9436,3
540,1-5413,3
541,1-5424,2
542,1-1191,19
543,1-5803,1
544,1-5799,1
545,1-19567,1
546,1-7527,1
547,MLG67,7
548,1-3087,16
549,1-4842,2
550,1-19568,11
551,1-9838,3
552,MLG46,3
553,1-5555,15
554,1-10444,2
555,1-3646,2
556,1-10951,10
557,1-9806,10
558,1-0055,11
559,1-5914,1
560,1-0027,15
561,1-9455,4
562,1-0003,20
563,1-21192,12
564,1-9034,17
565,1-19927,9
