,Exam Group,Exam Block
292,1-9997,21
293,1-8066,7
294,1-3509,7
295,1-3639,15
296,1-9404,15
297,1-8352,14
298,1-7019,7
299,MLG54,20
300,1-4020,4
301,1-1177,4
302,MLG51,8
303,1-8157,4
304,1-19004,7
305,1-7866,10
306,1-18377,10
307,1-5530,6
308,1-6743,12
309,1-3516,16
310,1-4855,10
311,1-20578,20
312,1-3108,12
313,1-7521,7
314,1-3139,6
315,1-1769,12
316,1-7441,2
317,1-10978,13
318,1-2324,4
319,1-3584,22
320,MLG13,6
321,1-5172,4
322,1-0296,8
323,1-3647,18
324,1-6734,2
325,1-19924,18
326,1-8826,6
327,P-16616,21
328,1-9497,22
329,1-1317,15
330,1-4531,6
331,MLG75,9
332,MLG78,13
333,1-11329,4
334,1-20641,2
335,1-8910,6
336,1-1827,13
337,1-18613,19
338,1-6296,7
339,1-3523,10
340,1-3362,16
341,1-0031,2
342,MLG65,18
343,1-4319,15
344,1-6035,22
345,1-1131,17
346,MLG32,19
347,1-8188,8
348,1-17758,21
349,1-3052,6
350,1-2282,14
351,1-19229,3
352,MLG63,10
353,MLG50,20
354,1-9417,15
355,1-9498,9
356,1-9761,9
357,1-4760,10
358,1-9831,15
359,1-4417,7
360,1-6611,16
361,1-0008,7
362,1-1462,6
363,1-10785,8
364,1-7682,17
365,MLG48,21
366,1-5163,14
367,1-8544,14
368,1-5197,15
369,1-6594,1
370,MLG62,17
371,1-1580,11
372,1-6916,22
373,1-6918,3
374,1-6919,11
375,MLG14,17
376,1-7874,6
377,1-7213,21
378,1-6561,2
379,1-4640,14
380,1-7004,16
381,1-2335,5
382,1-18558,11
383,1-8551,6
384,1-9270,2
385,1-6974,3
386,MLG68,4
387,1-10539,1
388,MLG49,8
389,1-0278,13
390,MLG64,13
391,MLG30,7
392,1-9609,12
393,1-7819,19
394,1-2423,7
395,1-6787,18
396,1-9963,2
397,1-9808,21
398,1-0303,1
399,MLG60,17
400,1-18709,22
401,1-7204,1
402,1-5744,13
403,1-1770,20
404,1-4682,1
405,1-3104,9
406,1-17907,16
407,1-8421,2
408,MLG53,4
409,1-9645,7
410,MLG12,17
411,MLG15,20
412,1-6858,20
413,1-8314,2
414,1-8285,3
415,1-1957,1
416,1-18203,10
417,1-10451,4
418,1-6216,6
419,1-6692,5
420,1-8172,8
421,1-8398,11
422,1-6878,1
423,1-7122,5
424,1-4700,22
425,1-6006,6
426,1-4355,4
427,1-9379,13
428,1-2701,3
429,1-6693,22
430,1-3141,2
431,1-7614,19
432,1-6914,4
433,1-5654,9
434,MLG59,1
435,1-9610,5
436,1-5161,1
437,1-6980,11
438,MLG10,14
439,MLG72,4
440,MLG52,20
441,1-19166,3
442,MLG11,10
443,1-3447,12
444,1-3217,7
445,1-6538,20
446,1-3534,16
447,1-7152,12
448,1-3106,22
449,1-1935,4
450,1-2297,14
451,1-4098,20
452,1-8529,1
453,1-8397,3
454,1-0272,16
455,1-17790,16
456,1-8186,17
457,1-8503,19
458,1-7182,5
459,1-2545,8
460,1-7993,16
461,1-9651,11
462,1-1183,5
463,1-1989,19
464,1-10060,20
465,1-5913,5
466,1-5981,18
467,1-13247,21
468,1-6228,2
469,1-8578,22
470,1-1204,5
471,1-9794,5
472,1-9518,21
473,1-9452,18
474,1-8400,8
475,1-18234,18
476,1-19205,8
477,1-9055,6
478,1-9394,17
479,1-9286,1
480,1-1005,22
481,1-10038,4
482,1-4390,17
483,1-9491,3
484,MLG31,14
485,1-5980,8
486,1-8678,12
487,1-6900,1
488,1-11350,18
489,1-9578,21
490,1-3551,1
491,MLG09,2
492,1-6028,12
493,1-1836,15
494,1-3265,21
495,MLG08,19
496,1-3176,12
497,1-8493,2
498,1-19915,2
499,1-8627,19
500,1-0292,19
501,1-18487,2
502,1-20012,14
503,1-9076,1
504,1-5425,21
505,1-4747,2
506,1-6227,1
507,1-6909,1
508,1-8532,2
509,1-18935,11
510,1-3206,10
511,1-9697,1
512,1-3033,21
513,1-8094,11
514,1-11206,12
515,1-6531,17
516,1-5036,2
517,1-18028,4
518,1-1850,20
519,1-4926,4
520,1-2034,3
521,1-19549,2
522,1-5282,20
523,1-9861,1
524,1-9338,12
525,1-3175,1
526,1-5002,22
527,1-5531,4
528,1-6718,4
529,1-6217,15
530,1-4847,16
531,1-5891,4
532,1-19447,1
533,1-7530,16
534,1-9457,11
535,1-5990,19
536,1-9971,11
537,1-4494,3
538,1-9576,3
539,1-9436,14
540,1-5413,13
541,1-5424,21
542,1-1191,18
543,1-5803,3
544,1-5799,21
545,1-19567,2
546,1-7527,12
547,MLG67,1
548,1-3087,10
549,1-4842,14
550,1-19568,7
551,1-9838,6
552,MLG46,13
553,1-5555,1
554,1-10444,8
555,1-3646,7
556,1-10951,20
557,1-9806,17
558,1-0055,1
559,1-5914,18
560,1-0027,8
561,1-9455,1
562,1-0003,1
563,1-21192,11
564,1-9034,2
565,1-19927,13
