,Exam Group,Exam Block
127,1-9643,3
128,1-19286,2
129,1-2573,3
130,1-1833,7
131,1-9283,14
132,1-9110,15
133,1-8576,11
134,1-9465,4
135,1-9712,3
136,1-9549,5
137,1-1972,3
138,1-5515,6
139,1-7863,10
140,1-2294,4
141,MLG45,3
142,P-16454,5
143,1-8928,18
144,1-7744,15
145,MLG06,1
146,1-7453,11
147,1-17657,5
148,1-0001,10
149,MLG58,13
150,1-7005,19
151,1-9870,2
152,1-9500,2
153,1-1350,18
154,1-18994,18
155,1-9447,9
156,1-8634,2
157,1-6061,2
158,1-7599,3
159,1-10696,1
160,1-19813,15
161,MLG41,12
162,1-8067,5
163,1-9137,4
164,1-9740,3
165,1-7721,6
166,MLG40,2
167,1-4929,1
168,1-9655,4
169,1-9606,14
170,1-5043,1
171,1-8100,9
172,1-8573,5
173,1-9588,6
174,MLG38,4
175,1-4910,10
176,1-8042,21
177,1-10948,1
178,1-7525,10
179,1-4052,7
180,1-0037,18
181,1-8641,11
182,1-7752,1
183,1-9496,10
184,1-8074,4
185,1-8906,7
186,72-11994,17
187,1-7321,10
188,1-20167,21
189,1-9156,11
190,1-2382,2
191,1-8328,6
192,1-9770,11
193,1-9553,1
194,1-9253,10
195,1-2670,7
196,1-9646,20
197,1-8646,4
198,1-9839,10
199,MLG39,3
200,1-4634,6
201,1-9902,9
202,1-8988,15
203,1-1250,8
204,1-9733,2
205,1-8018,8
206,1-9752,1
207,1-7058,12
208,1-10468,5
209,1-9938,5
210,1-7842,16
211,1-5406,1
212,1-10922,14
213,1-18563,2
214,1-0053,20
215,1-19839,1
216,1-9887,12
217,1-9630,1
218,1-9416,2
219,1-5653,17
220,MLG73,9
221,1-8023,12
222,1-4149,14
223,1-0205,10
224,1-9227,19
225,1-9650,9
226,1-9996,6
227,1-3068,6
228,1-17835,6
229,1-4361,1
230,1-3089,18
231,1-8450,7
232,1-18371,4
233,MLG07,7
234,MLG29,17
235,1-8113,14
236,1-7024,14
237,1-9667,10
238,1-9855,7
239,1-7042,6
240,MLG33,7
241,1-19448,13
242,1-20791,4
243,1-1015,6
244,MLG57,14
245,1-6647,4
246,MLG56,18
247,1-20467,10
248,1-2400,17
249,1-6931,14
250,1-9333,11
251,1-7268,14
252,1-21195,17
253,1-4649,7
254,1-8379,3
255,1-9946,9
256,1-9277,19
257,1-9504,20
258,1-9516,6
259,1-3596,7
260,1-0129,1
261,1-1942,2
262,1-8623,20
263,1-6927,5
264,P-0009,13
265,1-11330,3
266,1-2103,16
267,1-6181,9
268,MLG44,17
269,1-7839,13
270,1-1390,3
271,1-7897,16
272,1-1570,1
273,1-3589,16
274,1-0033,2
275,1-3216,1
276,1-9495,2
277,1-4051,7
278,1-10762,17
279,MLG43,9
280,1-7608,10
281,1-9995,8
282,1-1608,12
283,1-3535,11
284,1-4136,3
285,1-18615,3
286,1-3587,6
287,1-9836,4
288,1-8590,11
289,1-1592,12
290,1-8341,19
291,MLG02,17
292,1-9997,16
293,1-8066,13
294,1-3509,9
295,1-3639,4
296,1-9404,5
297,1-8352,14
298,1-7019,17
299,MLG54,20
300,1-4020,20
301,1-1177,2
302,MLG51,21
303,1-8157,12
304,1-19004,9
305,1-7866,16
306,1-18377,6
307,1-5530,1
308,1-6743,5
309,1-3516,6
310,1-4855,12
311,1-20578,16
312,1-3108,14
313,1-7521,8
314,1-3139,19
315,1-1769,5
316,1-7441,21
317,1-10978,14
318,1-2324,4
319,1-3584,10
320,MLG13,19
321,1-5172,1
322,1-0296,16
323,1-3647,3
324,1-6734,4
325,1-19924,7
326,1-8826,19
327,P-16616,4
328,1-9497,17
329,1-1317,5
330,1-4531,1
331,MLG75,17
332,MLG78,2
333,1-11329,2
334,1-20641,1
335,1-8910,19
336,1-1827,2
337,1-18613,19
338,1-6296,18
339,1-3523,16
340,1-3362,6
341,1-0031,20
342,MLG65,3
343,1-4319,5
344,1-6035,10
345,1-1131,13
346,MLG32,4
347,1-8188,12
348,1-17758,3
349,1-3052,19
350,1-2282,7
351,1-19229,3
352,MLG63,16
353,MLG50,15
354,1-9417,5
355,1-9498,1
356,1-9761,6
357,1-4760,9
358,1-9831,5
359,1-4417,15
360,1-6611,6
361,1-0008,20
362,1-1462,19
363,1-10785,8
364,1-7682,20
365,MLG48,12
366,1-5163,9
367,1-8544,4
368,1-5197,5
369,1-6594,4
370,MLG62,21
371,1-1580,9
372,1-6916,2
373,1-6918,9
374,1-6919,19
375,MLG14,15
376,1-7874,19
377,1-7213,3
378,1-6561,1
379,1-4640,6
380,1-7004,6
381,1-2335,4
382,1-18558,8
383,1-8551,6
384,1-9270,1
385,1-6974,13
386,MLG68,14
387,1-10539,16
388,MLG49,21
389,1-0278,20
390,MLG64,8
391,MLG30,15
392,1-9609,15
393,1-7819,9
394,1-2423,9
395,1-6787,7
396,1-9963,18
397,1-9808,2
398,1-0303,8
399,MLG60,3
400,1-18709,17
401,1-7204,15
402,1-5744,21
403,1-1770,21
404,1-4682,15
405,1-3104,2
406,1-17907,6
407,1-8421,1
408,MLG53,3
409,1-9645,11
410,MLG12,20
411,MLG15,17
412,1-6858,17
413,1-8314,14
414,1-8285,2
415,1-1957,8
416,1-18203,4
417,1-10451,20
418,1-6216,7
419,1-6692,13
420,1-8172,4
421,1-8398,8
422,1-6878,9
423,1-7122,11
424,1-4700,21
425,1-6006,19
426,1-4355,2
427,1-9379,17
428,1-2701,6
429,1-6693,2
430,1-3141,1
431,1-7614,5
432,1-6914,19
433,1-5654,1
434,MLG59,21
435,1-9610,4
436,1-5161,3
437,1-6980,21
438,MLG10,16
439,MLG72,11
440,MLG52,20
441,1-19166,19
442,MLG11,3
443,1-3447,7
444,1-3217,2
445,1-6538,21
446,1-3534,6
447,1-7152,6
448,1-3106,7
449,1-1935,2
450,1-2297,5
451,1-4098,12
452,1-8529,11
453,1-8397,3
454,1-0272,2
455,1-17790,8
456,1-8186,10
457,1-8503,1
458,1-7182,18
459,1-2545,16
460,1-7993,7
461,1-9651,13
462,1-1183,20
463,1-1989,4
464,1-10060,3
465,1-5913,2
466,1-5981,20
467,1-13247,4
468,1-6228,2
469,1-8578,10
470,1-1204,11
471,1-9794,13
472,1-9518,15
473,1-9452,3
474,1-8400,1
475,1-18234,3
476,1-19205,9
477,1-9055,9
478,1-9394,11
479,1-9286,12
480,1-1005,12
481,1-10038,21
482,1-4390,7
483,1-9491,13
484,MLG31,15
485,1-5980,2
486,1-8678,3
487,1-6900,12
488,1-11350,7
489,1-9578,16
490,1-3551,10
491,MLG09,16
492,1-6028,9
493,1-1836,4
494,1-3265,4
495,MLG08,15
496,1-3176,5
497,1-8493,5
498,1-19915,16
499,1-8627,15
500,1-0292,15
501,1-18487,3
502,1-20012,14
503,1-9076,18
504,1-5425,5
505,1-4747,11
506,1-6227,1
507,1-6909,3
508,1-8532,2
509,1-18935,7
510,1-3206,11
511,1-9697,4
512,1-3033,13
513,1-8094,17
514,1-11206,8
515,1-6531,16
516,1-5036,15
517,1-18028,7
518,1-1850,7
519,1-4926,9
520,1-2034,18
521,1-19549,11
522,1-5282,1
523,1-9861,15
524,1-9338,5
525,1-3175,14
526,1-5002,7
527,1-5531,5
528,1-6718,7
529,1-6217,8
530,1-4847,17
531,1-5891,13
532,1-19447,15
533,1-7530,6
534,1-9457,8
535,1-5990,14
536,1-9971,10
537,1-4494,13
538,1-9576,2
539,1-9436,15
540,1-5413,21
541,1-5424,3
542,1-1191,6
543,1-5803,13
544,1-5799,3
545,1-19567,4
546,1-7527,13
547,MLG67,12
548,1-3087,5
549,1-4842,7
550,1-19568,1
551,1-9838,1
552,MLG46,1
553,1-5555,6
554,1-10444,18
555,1-3646,18
556,1-10951,13
557,1-9806,5
558,1-0055,1
559,1-5914,12
560,1-0027,17
561,1-9455,5
562,1-0003,20
563,1-21192,2
564,1-9034,1
565,1-19927,18
