,Exam Group,Exam Block
137,1-1972,15
138,1-5515,5
139,1-7863,20
140,1-2294,10
141,MLG45,2
142,P-16454,5
143,1-8928,5
144,1-7744,5
145,MLG06,2
146,1-7453,2
147,1-17657,5
148,1-0001,12
149,MLG58,5
150,1-7005,19
151,1-9870,19
152,1-9500,16
153,1-1350,14
154,1-18994,13
155,1-9447,13
156,1-8634,12
157,1-6061,9
158,1-7599,5
159,1-10696,15
160,1-19813,7
161,MLG41,6
162,1-8067,11
163,1-9137,11
164,1-9740,6
165,1-7721,5
166,MLG40,2
167,1-4929,1
168,1-9655,20
169,1-9606,16
170,1-5043,7
171,1-8100,17
172,1-8573,11
173,1-9588,1
174,MLG38,1
175,1-4910,20
176,1-8042,15
177,1-10948,3
178,1-7525,6
179,1-4052,7
180,1-0037,11
181,1-8641,6
182,1-7752,8
183,1-9496,11
184,1-8074,3
185,1-8906,4
186,72-11994,2
187,1-7321,13
188,1-20167,2
189,1-9156,15
190,1-2382,4
191,1-8328,1
192,1-9770,9
193,1-9553,7
194,1-9253,7
195,1-2670,6
196,1-9646,4
197,1-8646,20
198,1-9839,3
199,MLG39,4
200,1-4634,3
201,1-9902,19
202,1-8988,4
203,1-1250,4
204,1-9733,11
205,1-8018,4
206,1-9752,8
207,1-7058,14
208,1-10468,16
209,1-9938,4
210,1-7842,18
211,1-5406,2
212,1-10922,4
213,1-18563,21
214,1-0053,18
215,1-19839,3
216,1-9887,21
217,1-9630,20
218,1-9416,19
219,1-5653,19
220,MLG73,13
221,1-8023,9
222,1-4149,17
223,1-0205,7
224,1-9227,17
225,1-9650,21
226,1-9996,21
227,1-3068,14
228,1-17835,13
229,1-4361,1
230,1-3089,17
231,1-8450,6
232,1-18371,6
233,MLG07,9
234,MLG29,18
235,1-8113,5
236,1-7024,12
237,1-9667,2
238,1-9855,15
239,1-7042,2
240,MLG33,6
241,1-19448,6
242,1-20791,14
243,1-1015,2
244,MLG57,17
245,1-6647,2
246,MLG56,17
247,1-20467,4
248,1-2400,6
249,1-6931,8
250,1-9333,1
251,1-7268,10
252,1-21195,11
253,1-4649,17
254,1-8379,15
255,1-9946,8
256,1-9277,2
257,1-9504,8
258,1-9516,11
259,1-3596,19
260,1-0129,7
261,1-1942,4
262,1-8623,17
263,1-6927,11
264,P-0009,5
265,1-11330,10
266,1-2103,5
267,1-6181,16
268,MLG44,1
269,1-7839,1
270,1-1390,21
271,1-7897,15
272,1-1570,1
273,1-3589,18
274,1-0033,15
275,1-3216,1
276,1-9495,8
277,1-4051,2
278,1-10762,18
279,MLG43,19
280,1-7608,9
281,1-9995,4
282,1-1608,15
283,1-3535,8
284,1-4136,12
285,1-18615,12
286,1-3587,21
287,1-9836,10
288,1-8590,1
289,1-1592,6
290,1-8341,7
291,MLG02,14
292,1-9997,16
293,1-8066,20
294,1-3509,14
295,1-3639,11
296,1-9404,11
297,1-8352,17
298,1-7019,13
299,MLG54,14
300,1-4020,12
301,1-1177,19
302,MLG51,20
303,1-8157,9
304,1-19004,2
305,1-7866,12
306,1-18377,17
307,1-5530,20
308,1-6743,11
309,1-3516,16
310,1-4855,1
311,1-20578,16
312,1-3108,5
313,1-7521,20
314,1-3139,7
315,1-1769,11
316,1-7441,9
317,1-10978,12
318,1-2324,14
319,1-3584,20
320,MLG13,18
321,1-5172,8
322,1-0296,3
323,1-3647,18
324,1-6734,8
325,1-19924,10
326,1-8826,10
327,P-16616,7
328,1-9497,17
329,1-1317,11
330,1-4531,11
331,MLG75,15
332,MLG78,2
333,1-11329,21
334,1-20641,12
335,1-8910,12
336,1-1827,2
337,1-18613,13
338,1-6296,13
339,1-3523,7
340,1-3362,21
341,1-0031,1
342,MLG65,6
343,1-4319,11
344,1-6035,8
345,1-1131,16
346,MLG32,12
347,1-8188,1
348,1-17758,21
349,1-3052,21
350,1-2282,12
351,1-19229,6
352,MLG63,5
353,MLG50,13
354,1-9417,3
355,1-9498,9
356,1-9761,10
357,1-4760,1
358,1-9831,11
359,1-4417,13
360,1-6611,19
361,1-0008,5
362,1-1462,6
363,1-10785,14
364,1-7682,5
365,MLG48,3
366,1-5163,9
367,1-8544,14
368,1-5197,11
369,1-6594,19
370,MLG62,5
371,1-1580,10
372,1-6916,10
373,1-6918,18
374,1-6919,6
375,MLG14,19
376,1-7874,7
377,1-7213,18
378,1-6561,2
379,1-4640,19
380,1-7004,16
381,1-2335,8
382,1-18558,12
383,1-8551,12
384,1-9270,21
385,1-6974,8
386,MLG68,20
387,1-10539,9
388,MLG49,8
389,1-0278,1
390,MLG64,9
391,MLG30,9
392,1-9609,9
393,1-7819,10
394,1-2423,14
395,1-6787,1
396,1-9963,3
397,1-9808,9
398,1-0303,19
399,MLG60,15
400,1-18709,4
401,1-7204,12
402,1-5744,13
403,1-1770,12
404,1-4682,18
405,1-3104,9
406,1-17907,16
407,1-8421,3
408,MLG53,21
409,1-9645,6
410,MLG12,19
411,MLG15,20
412,1-6858,11
413,1-8314,3
414,1-8285,5
415,1-1957,21
416,1-18203,15
417,1-10451,7
418,1-6216,2
419,1-6692,8
420,1-8172,6
421,1-8398,4
422,1-6878,13
423,1-7122,4
424,1-4700,4
425,1-6006,11
426,1-4355,10
427,1-9379,11
428,1-2701,10
429,1-6693,10
430,1-3141,3
431,1-7614,7
432,1-6914,19
433,1-5654,1
434,MLG59,21
435,1-9610,6
436,1-5161,7
437,1-6980,7
438,MLG10,9
439,MLG72,15
440,MLG52,5
441,1-19166,4
442,MLG11,10
443,1-3447,1
444,1-3217,5
445,1-6538,8
446,1-3534,16
447,1-7152,6
448,1-3106,21
449,1-1935,14
450,1-2297,16
451,1-4098,13
452,1-8529,4
453,1-8397,2
454,1-0272,2
455,1-17790,17
456,1-8186,5
457,1-8503,6
458,1-7182,5
459,1-2545,1
460,1-7993,17
461,1-9651,1
462,1-1183,3
463,1-1989,8
464,1-10060,4
465,1-5913,18
466,1-5981,21
467,1-13247,20
468,1-6228,3
469,1-8578,18
470,1-1204,2
471,1-9794,10
472,1-9518,4
473,1-9452,6
474,1-8400,16
475,1-18234,21
476,1-19205,10
477,1-9055,3
478,1-9394,15
479,1-9286,14
480,1-1005,4
481,1-10038,20
482,1-4390,19
483,1-9491,4
484,MLG31,2
485,1-5980,4
486,1-8678,2
487,1-6900,8
488,1-11350,14
489,1-9578,7
490,1-3551,18
491,MLG09,13
492,1-6028,1
493,1-1836,7
494,1-3265,3
495,MLG08,1
496,1-3176,3
497,1-8493,11
498,1-19915,9
499,1-8627,21
500,1-0292,10
501,1-18487,7
502,1-20012,12
503,1-9076,9
504,1-5425,16
505,1-4747,1
506,1-6227,12
507,1-6909,6
508,1-8532,15
509,1-18935,7
510,1-3206,21
511,1-9697,7
512,1-3033,12
513,1-8094,2
514,1-11206,1
515,1-6531,20
516,1-5036,18
517,1-18028,15
518,1-1850,10
519,1-4926,16
520,1-2034,18
521,1-19549,20
522,1-5282,19
523,1-9861,3
524,1-9338,9
525,1-3175,2
526,1-5002,4
527,1-5531,17
528,1-6718,20
529,1-6217,2
530,1-4847,20
531,1-5891,15
532,1-19447,13
533,1-7530,9
534,1-9457,3
535,1-5990,8
536,1-9971,8
537,1-4494,2
538,1-9576,5
539,1-9436,9
540,1-5413,1
541,1-5424,10
542,1-1191,19
543,1-5803,6
544,1-5799,2
545,1-19567,1
546,1-7527,19
547,MLG67,6
548,1-3087,8
549,1-4842,18
550,1-19568,16
551,1-9838,3
552,MLG46,5
553,1-5555,13
554,1-10444,17
555,1-3646,2
556,1-10951,1
557,1-9806,2
558,1-0055,1
559,1-5914,18
560,1-0027,8
561,1-9455,1
562,1-0003,3
563,1-21192,14
564,1-9034,1
565,1-19927,1
