,Exam Group,Exam Block
150,1-7005,9
151,1-9870,3
152,1-9500,5
153,1-1350,10
154,1-18994,16
155,1-9447,15
156,1-8634,1
157,1-6061,19
158,1-7599,8
159,1-10696,2
160,1-19813,17
161,MLG41,16
162,1-8067,12
163,1-9137,9
164,1-9740,14
165,1-7721,13
166,MLG40,2
167,1-4929,19
168,1-9655,15
169,1-9606,19
170,1-5043,5
171,1-8100,11
172,1-8573,12
173,1-9588,11
174,MLG38,4
175,1-4910,15
176,1-8042,2
177,1-10948,4
178,1-7525,4
179,1-4052,16
180,1-0037,5
181,1-8641,11
182,1-7752,9
183,1-9496,8
184,1-8074,16
185,1-8906,1
186,72-11994,2
187,1-7321,13
188,1-20167,19
189,1-9156,8
190,1-2382,18
191,1-8328,18
192,1-9770,14
193,1-9553,7
194,1-9253,1
195,1-2670,2
196,1-9646,14
197,1-8646,19
198,1-9839,1
199,MLG39,2
200,1-4634,19
201,1-9902,18
202,1-8988,5
203,1-1250,2
204,1-9733,17
205,1-8018,7
206,1-9752,18
207,1-7058,1
208,1-10468,12
209,1-9938,12
210,1-7842,2
211,1-5406,11
212,1-10922,15
213,1-18563,8
214,1-0053,19
215,1-19839,8
216,1-9887,4
217,1-9630,7
218,1-9416,4
219,1-5653,12
220,MLG73,15
221,1-8023,2
222,1-4149,6
223,1-0205,3
224,1-9227,9
225,1-9650,12
226,1-9996,20
227,1-3068,11
228,1-17835,15
229,1-4361,8
230,1-3089,9
231,1-8450,14
232,1-18371,8
233,MLG07,18
234,MLG29,19
235,1-8113,7
236,1-7024,7
237,1-9667,13
238,1-9855,18
239,1-7042,1
240,MLG33,1
241,1-19448,3
242,1-20791,12
243,1-1015,11
244,MLG57,17
245,1-6647,15
246,MLG56,18
247,1-20467,17
248,1-2400,11
249,1-6931,14
250,1-9333,8
251,1-7268,10
252,1-21195,4
253,1-4649,9
254,1-8379,18
255,1-9946,1
256,1-9277,9
257,1-9504,13
258,1-9516,9
259,1-3596,20
260,1-0129,5
261,1-1942,2
262,1-8623,16
263,1-6927,12
264,P-0009,6
265,1-11330,18
266,1-2103,2
267,1-6181,13
268,MLG44,1
269,1-7839,6
270,1-1390,4
271,1-7897,8
272,1-1570,5
273,1-3589,9
274,1-0033,6
275,1-3216,3
276,1-9495,2
277,1-4051,8
278,1-10762,5
279,MLG43,12
280,1-7608,13
281,1-9995,1
282,1-1608,10
283,1-3535,8
284,1-4136,1
285,1-18615,4
286,1-3587,3
287,1-9836,2
288,1-8590,8
289,1-1592,9
290,1-8341,9
291,MLG02,13
292,1-9997,6
293,1-8066,13
294,1-3509,3
295,1-3639,12
296,1-9404,12
297,1-8352,6
298,1-7019,13
299,MLG54,18
300,1-4020,8
301,1-1177,8
302,MLG51,17
303,1-8157,2
304,1-19004,14
305,1-7866,6
306,1-18377,6
307,1-5530,17
308,1-6743,3
309,1-3516,11
310,1-4855,10
311,1-20578,11
312,1-3108,10
313,1-7521,3
314,1-3139,9
315,1-1769,4
316,1-7441,4
317,1-10978,16
318,1-2324,13
319,1-3584,6
320,MLG13,1
321,1-5172,5
322,1-0296,4
323,1-3647,14
324,1-6734,7
325,1-19924,19
326,1-8826,11
327,P-16616,20
328,1-9497,19
329,1-1317,12
330,1-4531,9
331,MLG75,2
332,MLG78,20
333,1-11329,14
334,1-20641,7
335,1-8910,9
336,1-1827,11
337,1-18613,9
338,1-6296,13
339,1-3523,6
340,1-3362,11
341,1-0031,4
342,MLG65,16
343,1-4319,12
344,1-6035,19
345,1-1131,3
346,MLG32,2
347,1-8188,18
348,1-17758,4
349,1-3052,4
350,1-2282,16
351,1-19229,1
352,MLG63,6
353,MLG50,17
354,1-9417,12
355,1-9498,20
356,1-9761,3
357,1-4760,6
358,1-9831,12
359,1-4417,13
360,1-6611,11
361,1-0008,16
362,1-1462,9
363,1-10785,7
364,1-7682,10
365,MLG48,5
366,1-5163,20
367,1-8544,19
368,1-5197,12
369,1-6594,15
370,MLG62,20
371,1-1580,15
372,1-6916,9
373,1-6918,19
374,1-6919,3
375,MLG14,15
376,1-7874,9
377,1-7213,19
378,1-6561,5
379,1-4640,9
380,1-7004,11
381,1-2335,8
382,1-18558,20
383,1-8551,11
384,1-9270,5
385,1-6974,8
386,MLG68,14
387,1-10539,10
388,MLG49,1
389,1-0278,4
390,MLG64,16
391,MLG30,13
392,1-9609,18
393,1-7819,7
394,1-2423,1
395,1-6787,20
396,1-9963,5
397,1-9808,13
398,1-0303,7
399,MLG60,17
400,1-18709,19
401,1-7204,14
402,1-5744,3
403,1-1770,17
404,1-4682,17
405,1-3104,16
406,1-17907,11
407,1-8421,5
408,MLG53,17
409,1-9645,5
410,MLG12,7
411,MLG15,2
412,1-6858,12
413,1-8314,3
414,1-8285,10
415,1-1957,4
416,1-18203,5
417,1-10451,6
418,1-6216,4
419,1-6692,8
420,1-8172,7
421,1-8398,18
422,1-6878,13
423,1-7122,14
424,1-4700,3
425,1-6006,10
426,1-4355,14
427,1-9379,2
428,1-2701,10
429,1-6693,19
430,1-3141,5
431,1-7614,12
432,1-6914,9
433,1-5654,3
434,MLG59,4
435,1-9610,8
436,1-5161,1
437,1-6980,5
438,MLG10,18
439,MLG72,13
440,MLG52,18
441,1-19166,9
442,MLG11,12
443,1-3447,9
444,1-3217,16
445,1-6538,8
446,1-3534,11
447,1-7152,3
448,1-3106,19
449,1-1935,15
450,1-2297,5
451,1-4098,14
452,1-8529,2
453,1-8397,10
454,1-0272,11
455,1-17790,17
456,1-8186,3
457,1-8503,11
458,1-7182,10
459,1-2545,2
460,1-7993,5
461,1-9651,1
462,1-1183,8
463,1-1989,1
464,1-10060,14
465,1-5913,8
466,1-5981,20
467,1-13247,3
468,1-6228,3
469,1-8578,4
470,1-1204,8
471,1-9794,14
472,1-9518,18
473,1-9452,2
474,1-8400,7
475,1-18234,1
476,1-19205,5
477,1-9055,18
478,1-9394,8
479,1-9286,10
480,1-1005,19
481,1-10038,14
482,1-4390,9
483,1-9491,3
484,MLG31,15
485,1-5980,19
486,1-8678,4
487,1-6900,6
488,1-11350,15
489,1-9578,16
490,1-3551,18
491,MLG09,3
492,1-6028,2
493,1-1836,18
494,1-3265,15
495,MLG08,15
496,1-3176,18
497,1-8493,12
498,1-19915,5
499,1-8627,10
500,1-0292,13
501,1-18487,5
502,1-20012,18
503,1-9076,2
504,1-5425,12
505,1-4747,17
506,1-6227,1
507,1-6909,7
508,1-8532,1
509,1-18935,9
510,1-3206,6
511,1-9697,6
512,1-3033,17
513,1-8094,9
514,1-11206,14
515,1-6531,11
516,1-5036,19
517,1-18028,14
518,1-1850,11
519,1-4926,2
520,1-2034,16
521,1-19549,5
522,1-5282,1
523,1-9861,5
524,1-9338,15
525,1-3175,13
526,1-5002,1
527,1-5531,4
528,1-6718,15
529,1-6217,20
530,1-4847,5
531,1-5891,14
532,1-19447,10
533,1-7530,11
534,1-9457,15
535,1-5990,15
536,1-9971,10
537,1-4494,16
538,1-9576,15
539,1-9436,2
540,1-5413,17
541,1-5424,3
542,1-1191,3
543,1-5803,4
544,1-5799,4
545,1-19567,3
546,1-7527,16
547,MLG67,13
548,1-3087,12
549,1-4842,11
550,1-19568,13
551,1-9838,14
552,MLG46,5
553,1-5555,8
554,1-10444,9
555,1-3646,16
556,1-10951,7
557,1-9806,7
558,1-0055,10
559,1-5914,3
560,1-0027,4
561,1-9455,13
562,1-0003,10
563,1-21192,17
564,1-9034,4
565,1-19927,13
