,Exam Group,Exam Block
311,1-20578,6
312,1-3108,13
313,1-7521,16
314,1-3139,9
315,1-1769,11
316,1-7441,21
317,1-10978,6
318,1-2324,4
319,1-3584,13
320,MLG13,12
321,1-5172,7
322,1-0296,8
323,1-3647,9
324,1-6734,12
325,1-19924,13
326,1-8826,1
327,P-16616,13
328,1-9497,16
329,1-1317,11
330,1-4531,9
331,MLG75,10
332,MLG78,1
333,1-11329,1
334,1-20641,8
335,1-8910,7
336,1-1827,1
337,1-18613,1
338,1-6296,19
339,1-3523,8
340,1-3362,15
341,1-0031,11
342,MLG65,6
343,1-4319,11
344,1-6035,1
345,1-1131,13
346,MLG32,14
347,1-8188,14
348,1-17758,2
349,1-3052,21
350,1-2282,21
351,1-19229,14
352,MLG63,7
353,MLG50,9
354,1-9417,11
355,1-9498,10
356,1-9761,1
357,1-4760,8
358,1-9831,11
359,1-4417,19
360,1-6611,21
361,1-0008,19
362,1-1462,6
363,1-10785,12
364,1-7682,20
365,MLG48,12
366,1-5163,5
367,1-8544,6
368,1-5197,5
369,1-6594,10
370,MLG62,21
371,1-1580,8
372,1-6916,16
373,1-6918,2
374,1-6919,1
375,MLG14,4
376,1-7874,8
377,1-7213,7
378,1-6561,12
379,1-4640,21
380,1-7004,10
381,1-2335,18
382,1-18558,17
383,1-8551,4
384,1-9270,10
385,1-6974,18
386,MLG68,17
387,1-10539,3
388,MLG49,14
389,1-0278,17
390,MLG64,21
391,MLG30,19
392,1-9609,16
393,1-7819,3
394,1-2423,19
395,1-6787,3
396,1-9963,6
397,1-9808,19
398,1-0303,3
399,MLG60,7
400,1-18709,4
401,1-7204,5
402,1-5744,9
403,1-1770,14
404,1-4682,2
405,1-3104,9
406,1-17907,6
407,1-8421,10
408,MLG53,13
409,1-9645,18
410,MLG12,4
411,MLG15,8
412,1-6858,11
413,1-8314,2
414,1-8285,21
415,1-1957,18
416,1-18203,14
417,1-10451,7
418,1-6216,2
419,1-6692,18
420,1-8172,1
421,1-8398,10
422,1-6878,19
423,1-7122,5
424,1-4700,17
425,1-6006,6
426,1-4355,2
427,1-9379,2
428,1-2701,12
429,1-6693,16
430,1-3141,2
431,1-7614,11
432,1-6914,9
433,1-5654,21
434,MLG59,16
435,1-9610,2
436,1-5161,4
437,1-6980,17
438,MLG10,3
439,MLG72,12
440,MLG52,1
441,1-19166,9
442,MLG11,6
443,1-3447,14
444,1-3217,10
445,1-6538,17
446,1-3534,13
447,1-7152,6
448,1-3106,1
449,1-1935,15
450,1-2297,4
451,1-4098,14
452,1-8529,20
453,1-8397,5
454,1-0272,4
455,1-17790,15
456,1-8186,7
457,1-8503,3
458,1-7182,11
459,1-2545,2
460,1-7993,3
461,1-9651,13
462,1-1183,18
463,1-1989,2
464,1-10060,8
465,1-5913,18
466,1-5981,4
467,1-13247,6
468,1-6228,2
469,1-8578,17
470,1-1204,18
471,1-9794,7
472,1-9518,3
473,1-9452,20
474,1-8400,8
475,1-18234,7
476,1-19205,7
477,1-9055,10
478,1-9394,18
479,1-9286,20
480,1-1005,16
481,1-10038,14
482,1-4390,9
483,1-9491,3
484,MLG31,14
485,1-5980,2
486,1-8678,2
487,1-6900,3
488,1-11350,4
489,1-9578,15
490,1-3551,16
491,MLG09,17
492,1-6028,12
493,1-1836,4
494,1-3265,2
495,MLG08,10
496,1-3176,10
497,1-8493,5
498,1-19915,2
499,1-8627,21
500,1-0292,1
501,1-18487,3
502,1-20012,8
503,1-9076,1
504,1-5425,8
505,1-4747,8
506,1-6227,2
507,1-6909,15
508,1-8532,15
509,1-18935,14
510,1-3206,1
511,1-9697,3
512,1-3033,13
513,1-8094,5
514,1-11206,5
515,1-6531,8
516,1-5036,17
517,1-18028,7
518,1-1850,14
519,1-4926,3
520,1-2034,7
521,1-19549,2
522,1-5282,6
523,1-9861,2
524,1-9338,9
525,1-3175,2
526,1-5002,3
527,1-5531,1
528,1-6718,14
529,1-6217,6
530,1-4847,3
531,1-5891,17
532,1-19447,3
533,1-7530,6
534,1-9457,16
535,1-5990,13
536,1-9971,1
537,1-4494,21
538,1-9576,2
539,1-9436,16
540,1-5413,21
541,1-5424,1
542,1-1191,17
543,1-5803,17
544,1-5799,21
545,1-19567,10
546,1-7527,9
547,MLG67,15
548,1-3087,4
549,1-4842,4
550,1-19568,20
551,1-9838,6
552,MLG46,2
553,1-5555,16
554,1-10444,7
555,1-3646,5
556,1-10951,9
557,1-9806,5
558,1-0055,13
559,1-5914,1
560,1-0027,1
561,1-9455,14
562,1-0003,20
563,1-21192,10
564,1-9034,5
565,1-19927,13
