,Exam Group,Exam Block
252,1-21195,13
253,1-4649,15
254,1-8379,1
255,1-9946,1
256,1-9277,15
257,1-9504,18
258,1-9516,15
259,1-3596,1
260,1-0129,16
261,1-1942,3
262,1-8623,6
263,1-6927,4
264,P-0009,8
265,1-11330,1
266,1-2103,20
267,1-6181,11
268,MLG44,9
269,1-7839,9
270,1-1390,1
271,1-7897,2
272,1-1570,16
273,1-3589,5
274,1-0033,9
275,1-3216,1
276,1-9495,3
277,1-4051,15
278,1-10762,13
279,MLG43,1
280,1-7608,11
281,1-9995,9
282,1-1608,14
283,1-3535,8
284,1-4136,1
285,1-18615,1
286,1-3587,18
287,1-9836,5
288,1-8590,7
289,1-1592,2
290,1-8341,15
291,MLG02,11
292,1-9997,3
293,1-8066,11
294,1-3509,19
295,1-3639,4
296,1-9404,4
297,1-8352,8
298,1-7019,11
299,MLG54,20
300,1-4020,14
301,1-1177,2
302,MLG51,20
303,1-8157,3
304,1-19004,6
305,1-7866,10
306,1-18377,2
307,1-5530,3
308,1-6743,4
309,1-3516,6
310,1-4855,14
311,1-20578,20
312,1-3108,18
313,1-7521,1
314,1-3139,3
315,1-1769,20
316,1-7441,2
317,1-10978,11
318,1-2324,14
319,1-3584,12
320,MLG13,9
321,1-5172,16
322,1-0296,10
323,1-3647,15
324,1-6734,16
325,1-19924,19
326,1-8826,19
327,P-16616,17
328,1-9497,12
329,1-1317,4
330,1-4531,15
331,MLG75,5
332,MLG78,17
333,1-11329,13
334,1-20641,12
335,1-8910,3
336,1-1827,6
337,1-18613,13
338,1-6296,11
339,1-3523,10
340,1-3362,2
341,1-0031,4
342,MLG65,20
343,1-4319,4
344,1-6035,3
345,1-1131,20
346,MLG32,17
347,1-8188,19
348,1-17758,4
349,1-3052,15
350,1-2282,1
351,1-19229,3
352,MLG63,9
353,MLG50,13
354,1-9417,4
355,1-9498,5
356,1-9761,20
357,1-4760,10
358,1-9831,4
359,1-4417,11
360,1-6611,2
361,1-0008,11
362,1-1462,15
363,1-10785,16
364,1-7682,1
365,MLG48,3
366,1-5163,1
367,1-8544,12
368,1-5197,4
369,1-6594,1
370,MLG62,13
371,1-1580,10
372,1-6916,12
373,1-6918,2
374,1-6919,6
375,MLG14,13
376,1-7874,16
377,1-7213,1
378,1-6561,17
379,1-4640,2
380,1-7004,6
381,1-2335,17
382,1-18558,10
383,1-8551,2
384,1-9270,16
385,1-6974,7
386,MLG68,5
387,1-10539,14
388,MLG49,19
389,1-0278,2
390,MLG64,17
391,MLG30,11
392,1-9609,13
393,1-7819,7
394,1-2423,5
395,1-6787,19
396,1-9963,16
397,1-9808,9
398,1-0303,7
399,MLG60,2
400,1-18709,12
401,1-7204,1
402,1-5744,13
403,1-1770,13
404,1-4682,19
405,1-3104,3
406,1-17907,2
407,1-8421,16
408,MLG53,7
409,1-9645,9
410,MLG12,19
411,MLG15,13
412,1-6858,4
413,1-8314,16
414,1-8285,14
415,1-1957,8
416,1-18203,17
417,1-10451,10
418,1-6216,16
419,1-6692,8
420,1-8172,17
421,1-8398,3
422,1-6878,11
423,1-7122,8
424,1-4700,6
425,1-6006,2
426,1-4355,9
427,1-9379,17
428,1-2701,8
429,1-6693,12
430,1-3141,16
431,1-7614,10
432,1-6914,3
433,1-5654,1
434,MLG59,7
435,1-9610,6
436,1-5161,7
437,1-6980,19
438,MLG10,9
439,MLG72,3
440,MLG52,20
441,1-19166,15
442,MLG11,4
443,1-3447,3
444,1-3217,3
445,1-6538,8
446,1-3534,6
447,1-7152,18
448,1-3106,12
449,1-1935,15
450,1-2297,4
451,1-4098,2
452,1-8529,9
453,1-8397,2
454,1-0272,6
455,1-17790,15
456,1-8186,7
457,1-8503,1
458,1-7182,10
459,1-2545,10
460,1-7993,3
461,1-9651,19
462,1-1183,19
463,1-1989,17
464,1-10060,13
465,1-5913,1
466,1-5981,7
467,1-13247,3
468,1-6228,1
469,1-8578,1
470,1-1204,2
471,1-9794,8
472,1-9518,13
473,1-9452,1
474,1-8400,7
475,1-18234,11
476,1-19205,2
477,1-9055,2
478,1-9394,8
479,1-9286,14
480,1-1005,3
481,1-10038,19
482,1-4390,3
483,1-9491,14
484,MLG31,3
485,1-5980,12
486,1-8678,6
487,1-6900,18
488,1-11350,10
489,1-9578,1
490,1-3551,4
491,MLG09,1
492,1-6028,3
493,1-1836,13
494,1-3265,2
495,MLG08,2
496,1-3176,2
497,1-8493,16
498,1-19915,9
499,1-8627,14
500,1-0292,11
501,1-18487,3
502,1-20012,2
503,1-9076,5
504,1-5425,4
505,1-4747,16
506,1-6227,3
507,1-6909,18
508,1-8532,3
509,1-18935,5
510,1-3206,8
511,1-9697,1
512,1-3033,3
513,1-8094,10
514,1-11206,10
515,1-6531,5
516,1-5036,12
517,1-18028,18
518,1-1850,1
519,1-4926,12
520,1-2034,6
521,1-19549,10
522,1-5282,3
523,1-9861,6
524,1-9338,4
525,1-3175,14
526,1-5002,12
527,1-5531,18
528,1-6718,14
529,1-6217,4
530,1-4847,6
531,1-5891,14
532,1-19447,1
533,1-7530,9
534,1-9457,2
535,1-5990,17
536,1-9971,7
537,1-4494,14
538,1-9576,2
539,1-9436,20
540,1-5413,1
541,1-5424,5
542,1-1191,8
543,1-5803,5
544,1-5799,3
545,1-19567,2
546,1-7527,5
547,MLG67,7
548,1-3087,4
549,1-4842,2
550,1-19568,14
551,1-9838,1
552,MLG46,9
553,1-5555,1
554,1-10444,11
555,1-3646,1
556,1-10951,15
557,1-9806,16
558,1-0055,3
559,1-5914,18
560,1-0027,12
561,1-9455,6
562,1-0003,12
563,1-21192,2
564,1-9034,2
565,1-19927,11
