,Exam Group,Exam Block
240,MLG33,16
241,1-19448,12
242,1-20791,2
243,1-1015,9
244,MLG57,12
245,1-6647,7
246,MLG56,16
247,1-20467,16
248,1-2400,7
249,1-6931,14
250,1-9333,2
251,1-7268,2
252,1-21195,6
253,1-4649,5
254,1-8379,2
255,1-9946,11
256,1-9277,13
257,1-9504,16
258,1-9516,20
259,1-3596,16
260,1-0129,4
261,1-1942,3
262,1-8623,11
263,1-6927,14
264,P-0009,6
265,1-11330,10
266,1-2103,12
267,1-6181,11
268,MLG44,1
269,1-7839,10
270,1-1390,7
271,1-7897,2
272,1-1570,6
273,1-3589,9
274,1-0033,10
275,1-3216,1
276,1-9495,2
277,1-4051,1
278,1-10762,1
279,MLG43,15
280,1-7608,9
281,1-9995,1
282,1-1608,17
283,1-3535,14
284,1-4136,1
285,1-18615,17
286,1-3587,14
287,1-9836,1
288,1-8590,20
289,1-1592,16
290,1-8341,13
291,MLG02,14
292,1-9997,10
293,1-8066,19
294,1-3509,7
295,1-3639,1
296,1-9404,18
297,1-8352,9
298,1-7019,7
299,MLG54,10
300,1-4020,12
301,1-1177,7
302,MLG51,8
303,1-8157,2
304,1-19004,16
305,1-7866,10
306,1-18377,7
307,1-5530,19
308,1-6743,12
309,1-3516,20
310,1-4855,16
311,1-20578,1
312,1-3108,9
313,1-7521,3
314,1-3139,5
315,1-1769,20
316,1-7441,18
317,1-10978,8
318,1-2324,11
319,1-3584,10
320,MLG13,16
321,1-5172,9
322,1-0296,9
323,1-3647,1
324,1-6734,7
325,1-19924,12
326,1-8826,7
327,P-16616,7
328,1-9497,17
329,1-1317,12
330,1-4531,1
331,MLG75,8
332,MLG78,20
333,1-11329,3
334,1-20641,17
335,1-8910,7
336,1-1827,4
337,1-18613,19
338,1-6296,8
339,1-3523,11
340,1-3362,2
341,1-0031,1
342,MLG65,3
343,1-4319,1
344,1-6035,10
345,1-1131,4
346,MLG32,2
347,1-8188,1
348,1-17758,2
349,1-3052,13
350,1-2282,3
351,1-19229,3
352,MLG63,11
353,MLG50,6
354,1-9417,17
355,1-9498,9
356,1-9761,4
357,1-4760,11
358,1-9831,10
359,1-4417,4
360,1-6611,17
361,1-0008,12
362,1-1462,20
363,1-10785,8
364,1-7682,14
365,MLG48,13
366,1-5163,9
367,1-8544,6
368,1-5197,17
369,1-6594,7
370,MLG62,19
371,1-1580,8
372,1-6916,2
373,1-6918,4
374,1-6919,10
375,MLG14,19
376,1-7874,13
377,1-7213,5
378,1-6561,1
379,1-4640,7
380,1-7004,15
381,1-2335,20
382,1-18558,18
383,1-8551,13
384,1-9270,12
385,1-6974,4
386,MLG68,11
387,1-10539,2
388,MLG49,18
389,1-0278,20
390,MLG64,5
391,MLG30,5
392,1-9609,19
393,1-7819,12
394,1-2423,19
395,1-6787,20
396,1-9963,14
397,1-9808,19
398,1-0303,15
399,MLG60,12
400,1-18709,3
401,1-7204,2
402,1-5744,1
403,1-1770,2
404,1-4682,3
405,1-3104,15
406,1-17907,9
407,1-8421,4
408,MLG53,8
409,1-9645,8
410,MLG12,16
411,MLG15,3
412,1-6858,4
413,1-8314,1
414,1-8285,17
415,1-1957,19
416,1-18203,20
417,1-10451,19
418,1-6216,9
419,1-6692,10
420,1-8172,7
421,1-8398,3
422,1-6878,8
423,1-7122,2
424,1-4700,8
425,1-6006,3
426,1-4355,1
427,1-9379,5
428,1-2701,2
429,1-6693,6
430,1-3141,5
431,1-7614,2
432,1-6914,16
433,1-5654,7
434,MLG59,1
435,1-9610,4
436,1-5161,3
437,1-6980,12
438,MLG10,2
439,MLG72,16
440,MLG52,10
441,1-19166,3
442,MLG11,4
443,1-3447,15
444,1-3217,6
445,1-6538,1
446,1-3534,9
447,1-7152,13
448,1-3106,16
449,1-1935,1
450,1-2297,18
451,1-4098,3
452,1-8529,18
453,1-8397,17
454,1-0272,6
455,1-17790,1
456,1-8186,17
457,1-8503,15
458,1-7182,9
459,1-2545,11
460,1-7993,2
461,1-9651,8
462,1-1183,19
463,1-1989,13
464,1-10060,9
465,1-5913,1
466,1-5981,5
467,1-13247,2
468,1-6228,14
469,1-8578,16
470,1-1204,18
471,1-9794,7
472,1-9518,2
473,1-9452,3
474,1-8400,4
475,1-18234,3
476,1-19205,9
477,1-9055,18
478,1-9394,4
479,1-9286,2
480,1-1005,15
481,1-10038,3
482,1-4390,13
483,1-9491,1
484,MLG31,3
485,1-5980,12
486,1-8678,11
487,1-6900,16
488,1-11350,16
489,1-9578,14
490,1-3551,6
491,MLG09,5
492,1-6028,2
493,1-1836,6
494,1-3265,15
495,MLG08,4
496,1-3176,17
497,1-8493,18
498,1-19915,5
499,1-8627,13
500,1-0292,5
501,1-18487,3
502,1-20012,19
503,1-9076,8
504,1-5425,14
505,1-4747,1
506,1-6227,12
507,1-6909,1
508,1-8532,3
509,1-18935,1
510,1-3206,2
511,1-9697,2
512,1-3033,3
513,1-8094,18
514,1-11206,1
515,1-6531,15
516,1-5036,11
517,1-18028,13
518,1-1850,16
519,1-4926,1
520,1-2034,2
521,1-19549,16
522,1-5282,1
523,1-9861,4
524,1-9338,6
525,1-3175,13
526,1-5002,20
527,1-5531,5
528,1-6718,19
529,1-6217,1
530,1-4847,1
531,1-5891,4
532,1-19447,14
533,1-7530,9
534,1-9457,4
535,1-5990,8
536,1-9971,10
537,1-4494,4
538,1-9576,11
539,1-9436,2
540,1-5413,1
541,1-5424,14
542,1-1191,10
543,1-5803,3
544,1-5799,1
545,1-19567,4
546,1-7527,1
547,MLG67,15
548,1-3087,2
549,1-4842,1
550,1-19568,10
551,1-9838,9
552,MLG46,2
553,1-5555,13
554,1-10444,1
555,1-3646,3
556,1-10951,8
557,1-9806,10
558,1-0055,13
559,1-5914,4
560,1-0027,18
561,1-9455,2
562,1-0003,2
563,1-21192,11
564,1-9034,1
565,1-19927,15
