,Exam Group,Exam Block
0,72-0103,7
1,1-9185,20
2,MLG17,14
3,1-8222,5
4,1-6240,6
5,1-5549,20
6,1-8021,1
7,1-8767,8
8,1-8181,17
9,1-8020,1
10,1-7964,5
11,1-9722,4
12,MLG84,12
13,1-9805,8
14,1-6098,17
15,1-8093,6
16,1-9955,11
17,1-18603,9
18,1-3521,11
19,1-2596,5
20,1-5167,4
21,1-3519,15
22,1-7995,6
23,1-2025,1
24,1-7140,20
25,1-9607,8
26,1-9907,16
27,1-18409,6
28,1-10071,4
29,1-18735,12
30,1-8418,20
31,1-8938,8
32,1-0022,12
33,1-7991,1
34,1-6642,2
35,1-2869,3
36,1-2714,5
37,1-5508,6
38,1-2104,15
39,1-7467,3
40,1-7722,15
41,1-7509,7
42,1-1207,13
43,1-8705,13
44,1-5214,19
45,1-9444,4
46,1-8566,5
47,1-19547,7
48,1-0405,6
49,1-2178,1
50,1-8174,1
51,1-9925,19
52,72-12387,10
53,1-9850,7
54,1-8125,14
55,1-8095,7
56,1-5877,5
57,1-1224,1
58,1-17733,15
59,1-9331,6
60,1-18202,1
61,1-7341,4
62,1-9818,16
63,1-7066,7
64,1-9674,15
65,1-8659,3
66,1-7536,2
67,1-7481,7
68,1-7845,19
69,1-18498,4
70,1-2584,18
71,1-6532,3
72,1-9614,17
73,1-5355,10
74,1-8124,18
75,1-8401,9
76,1-8541,8
77,1-2153,14
78,1-4088,4
79,1-9739,8
80,1-9115,1
81,1-7770,14
82,1-17645,12
83,1-18423,7
84,1-18714,12
85,1-8084,17
86,1-9345,6
87,MLG35,13
88,1-5626,13
89,1-18004,8
90,1-19222,13
91,72-12171,19
92,1-7807,11
93,1-20003,2
94,1-3083,14
95,1-3312,14
96,MLG37,4
97,1-9237,8
98,1-8127,13
99,1-5775,9
100,1-19598,11
101,1-9892,9
102,1-3564,8
103,1-8820,15
104,1-8267,11
105,1-1258,10
106,MLG69,4
107,1-6971,2
108,1-9731,3
109,1-9768,9
110,72-18936,2
111,1-19897,19
112,1-10698,4
113,1-4499,6
114,1-7496,11
115,1-3178,12
116,1-20047,8
117,1-0358,14
118,1-6543,1
119,1-5929,1
120,1-10232,1
121,1-7070,6
122,MLG42,16
123,MLG55,16
124,1-8427,6
125,1-8622,5
126,1-8488,3
127,1-9643,15
128,1-19286,16
129,1-2573,7
130,1-1833,16
131,1-9283,6
132,1-9110,4
133,1-8576,5
134,1-9465,4
135,1-9712,15
136,1-9549,5
137,1-1972,5
138,1-5515,4
139,1-7863,10
140,1-2294,8
141,MLG45,3
142,P-16454,5
143,1-8928,16
144,1-7744,14
145,MLG06,10
146,1-7453,7
147,1-17657,3
148,1-0001,10
149,MLG58,19
150,1-7005,7
151,1-9870,6
152,1-9500,10
153,1-1350,3
154,1-18994,4
155,1-9447,5
156,1-8634,3
157,1-6061,17
158,1-7599,4
159,1-10696,3
160,1-19813,1
161,MLG41,13
162,1-8067,15
163,1-9137,14
164,1-9740,16
165,1-7721,16
166,MLG40,20
167,1-4929,18
168,1-9655,6
169,1-9606,6
170,1-5043,1
171,1-8100,6
172,1-8573,5
173,1-9588,8
174,MLG38,2
175,1-4910,1
176,1-8042,1
177,1-10948,1
178,1-7525,1
179,1-4052,1
180,1-0037,1
181,1-8641,1
182,1-7752,9
183,1-9496,17
184,1-8074,3
185,1-8906,9
186,72-11994,5
187,1-7321,17
188,1-20167,17
189,1-9156,9
190,1-2382,16
191,1-8328,4
192,1-9770,9
193,1-9553,12
194,1-9253,1
195,1-2670,16
196,1-9646,8
197,1-8646,5
