,Exam Group,Exam Block
117,1-0358,14
118,1-6543,1
119,1-5929,16
120,1-10232,1
121,1-7070,19
122,MLG42,19
123,MLG55,4
124,1-8427,19
125,1-8622,2
126,1-8488,3
127,1-9643,1
128,1-19286,4
129,1-2573,21
130,1-1833,1
131,1-9283,19
132,1-9110,6
133,1-8576,2
134,1-9465,5
135,1-9712,21
136,1-9549,3
137,1-1972,5
138,1-5515,12
139,1-7863,13
140,1-2294,5
141,MLG45,7
142,P-16454,8
143,1-8928,20
144,1-7744,21
145,MLG06,13
146,1-7453,11
147,1-17657,12
148,1-0001,20
149,MLG58,5
150,1-7005,15
151,1-9870,18
152,1-9500,13
153,1-1350,19
154,1-18994,4
155,1-9447,11
156,1-8634,1
157,1-6061,7
158,1-7599,8
159,1-10696,11
160,1-19813,3
161,MLG41,1
162,1-8067,9
163,1-9137,16
164,1-9740,8
165,1-7721,10
166,MLG40,1
167,1-4929,2
168,1-9655,18
169,1-9606,9
170,1-5043,13
171,1-8100,6
172,1-8573,9
173,1-9588,9
174,MLG38,1
175,1-4910,3
176,1-8042,1
177,1-10948,12
178,1-7525,15
179,1-4052,5
180,1-0037,2
181,1-8641,8
182,1-7752,16
183,1-9496,5
184,1-8074,3
185,1-8906,20
186,72-11994,2
187,1-7321,14
188,1-20167,1
189,1-9156,10
190,1-2382,1
191,1-8328,18
192,1-9770,10
193,1-9553,21
194,1-9253,7
195,1-2670,3
196,1-9646,1
197,1-8646,13
198,1-9839,7
199,MLG39,1
200,1-4634,18
201,1-9902,12
202,1-8988,22
203,1-1250,12
204,1-9733,7
205,1-8018,14
206,1-9752,1
207,1-7058,13
208,1-10468,9
209,1-9938,9
210,1-7842,17
211,1-5406,3
212,1-10922,1
213,1-18563,1
214,1-0053,3
215,1-19839,6
216,1-9887,4
217,1-9630,6
218,1-9416,3
219,1-5653,15
220,MLG73,6
221,1-8023,3
222,1-4149,6
223,1-0205,15
224,1-9227,15
225,1-9650,6
226,1-9996,17
227,1-3068,18
228,1-17835,7
229,1-4361,4
230,1-3089,2
231,1-8450,12
232,1-18371,10
233,MLG07,2
234,MLG29,2
235,1-8113,6
236,1-7024,6
237,1-9667,2
238,1-9855,1
239,1-7042,15
240,MLG33,11
241,1-19448,8
242,1-20791,12
243,1-1015,14
244,MLG57,8
245,1-6647,17
246,MLG56,11
247,1-20467,16
248,1-2400,18
249,1-6931,2
250,1-9333,10
251,1-7268,19
252,1-21195,10
253,1-4649,20
254,1-8379,20
255,1-9946,16
256,1-9277,15
257,1-9504,10
258,1-9516,15
259,1-3596,20
260,1-0129,13
261,1-1942,17
262,1-8623,1
263,1-6927,9
264,P-0009,7
265,1-11330,1
266,1-2103,3
267,1-6181,22
268,MLG44,14
269,1-7839,2
270,1-1390,8
271,1-7897,10
272,1-1570,13
273,1-3589,15
274,1-0033,1
275,1-3216,16
276,1-9495,9
277,1-4051,9
278,1-10762,1
279,MLG43,12
280,1-7608,4
281,1-9995,1
282,1-1608,19
283,1-3535,10
284,1-4136,20
285,1-18615,3
286,1-3587,14
287,1-9836,8
288,1-8590,17
289,1-1592,6
290,1-8341,15
291,MLG02,22
292,1-9997,3
293,1-8066,22
294,1-3509,4
295,1-3639,12
296,1-9404,9
297,1-8352,1
298,1-7019,22
299,MLG54,5
300,1-4020,16
301,1-1177,4
302,MLG51,8
303,1-8157,11
304,1-19004,2
305,1-7866,21
306,1-18377,4
307,1-5530,14
308,1-6743,8
309,1-3516,18
310,1-4855,19
311,1-20578,5
312,1-3108,20
313,1-7521,11
314,1-3139,15
315,1-1769,5
316,1-7441,14
317,1-10978,4
318,1-2324,6
319,1-3584,7
320,MLG13,4
321,1-5172,13
322,1-0296,4
323,1-3647,16
324,1-6734,1
325,1-19924,5
326,1-8826,18
327,P-16616,4
328,1-9497,7
329,1-1317,9
330,1-4531,15
331,MLG75,6
332,MLG78,2
333,1-11329,14
334,1-20641,7
335,1-8910,4
336,1-1827,2
337,1-18613,19
338,1-6296,22
339,1-3523,21
340,1-3362,3
341,1-0031,5
342,MLG65,17
343,1-4319,9
344,1-6035,2
345,1-1131,17
346,MLG32,14
347,1-8188,3
348,1-17758,3
349,1-3052,15
350,1-2282,1
351,1-19229,1
352,MLG63,12
353,MLG50,5
354,1-9417,9
355,1-9498,13
356,1-9761,15
357,1-4760,21
358,1-9831,9
359,1-4417,11
360,1-6611,18
361,1-0008,22
362,1-1462,15
363,1-10785,13
364,1-7682,6
365,MLG48,2
366,1-5163,14
367,1-8544,3
368,1-5197,9
369,1-6594,1
370,MLG62,12
371,1-1580,21
372,1-6916,4
373,1-6918,8
374,1-6919,16
375,MLG14,17
376,1-7874,15
377,1-7213,22
378,1-6561,2
379,1-4640,15
380,1-7004,18
381,1-2335,12
382,1-18558,21
383,1-8551,18
384,1-9270,13
385,1-6974,10
386,MLG68,16
387,1-10539,19
388,MLG49,4
389,1-0278,5
390,MLG64,14
391,MLG30,22
392,1-9609,7
393,1-7819,16
394,1-2423,22
395,1-6787,1
396,1-9963,13
397,1-9808,22
398,1-0303,11
399,MLG60,6
400,1-18709,17
401,1-7204,2
402,1-5744,2
403,1-1770,13
404,1-4682,8
405,1-3104,17
406,1-17907,18
407,1-8421,13
408,MLG53,4
409,1-9645,14
410,MLG12,6
411,MLG15,1
412,1-6858,9
413,1-8314,13
414,1-8285,19
415,1-1957,14
416,1-18203,13
417,1-10451,4
418,1-6216,16
419,1-6692,12
420,1-8172,10
421,1-8398,8
422,1-6878,22
423,1-7122,16
424,1-4700,17
425,1-6006,19
426,1-4355,20
427,1-9379,3
428,1-2701,18
429,1-6693,7
430,1-3141,13
431,1-7614,16
432,1-6914,21
433,1-5654,6
434,MLG59,3
435,1-9610,10
436,1-5161,6
437,1-6980,20
438,MLG10,3
439,MLG72,19
440,MLG52,5
441,1-19166,15
442,MLG11,11
443,1-3447,15
444,1-3217,14
445,1-6538,10
446,1-3534,18
447,1-7152,18
448,1-3106,5
449,1-1935,14
450,1-2297,3
451,1-4098,22
452,1-8529,8
453,1-8397,2
454,1-0272,18
455,1-17790,10
456,1-8186,5
457,1-8503,18
458,1-7182,2
459,1-2545,21
460,1-7993,14
461,1-9651,17
462,1-1183,4
463,1-1989,2
464,1-10060,1
465,1-5913,12
466,1-5981,16
467,1-13247,16
468,1-6228,9
469,1-8578,7
470,1-1204,19
471,1-9794,8
472,1-9518,11
473,1-9452,2
474,1-8400,4
475,1-18234,16
476,1-19205,7
477,1-9055,11
478,1-9394,10
479,1-9286,19
480,1-1005,7
481,1-10038,16
482,1-4390,15
483,1-9491,17
484,MLG31,2
485,1-5980,1
486,1-8678,4
487,1-6900,11
488,1-11350,20
489,1-9578,20
490,1-3551,1
491,MLG09,4
492,1-6028,11
493,1-1836,13
494,1-3265,3
495,MLG08,11
496,1-3176,3
497,1-8493,3
498,1-19915,11
499,1-8627,12
500,1-0292,20
501,1-18487,14
502,1-20012,20
503,1-9076,20
504,1-5425,17
505,1-4747,11
506,1-6227,21
507,1-6909,3
508,1-8532,2
509,1-18935,15
510,1-3206,21
511,1-9697,1
512,1-3033,1
513,1-8094,21
514,1-11206,8
515,1-6531,12
516,1-5036,9
517,1-18028,16
518,1-1850,2
519,1-4926,5
520,1-2034,11
521,1-19549,1
522,1-5282,5
523,1-9861,1
524,1-9338,6
525,1-3175,15
526,1-5002,7
527,1-5531,12
528,1-6718,17
529,1-6217,20
530,1-4847,19
531,1-5891,17
532,1-19447,3
533,1-7530,4
534,1-9457,3
535,1-5990,1
536,1-9971,5
537,1-4494,16
538,1-9576,18
539,1-9436,1
540,1-5413,2
541,1-5424,8
542,1-1191,17
543,1-5803,16
544,1-5799,14
545,1-19567,8
546,1-7527,1
547,MLG67,22
548,1-3087,10
549,1-4842,1
550,1-19568,8
551,1-9838,11
552,MLG46,2
553,1-5555,6
554,1-10444,15
555,1-3646,7
556,1-10951,17
557,1-9806,1
558,1-0055,3
559,1-5914,17
560,1-0027,12
561,1-9455,20
562,1-0003,19
563,1-21192,18
564,1-9034,14
565,1-19927,10
