,Exam Group,Exam Block
491,MLG09,1
492,1-6028,13
493,1-1836,14
494,1-3265,3
495,MLG08,5
496,1-3176,1
497,1-8493,1
498,1-19915,11
499,1-8627,3
500,1-0292,15
501,1-18487,5
502,1-20012,13
503,1-9076,2
504,1-5425,2
505,1-4747,9
506,1-6227,4
507,1-6909,8
508,1-8532,8
509,1-18935,7
510,1-3206,10
511,1-9697,1
512,1-3033,5
513,1-8094,1
514,1-11206,4
515,1-6531,2
516,1-5036,18
517,1-18028,9
518,1-1850,1
519,1-4926,11
520,1-2034,9
521,1-19549,6
522,1-5282,2
523,1-9861,7
524,1-9338,16
525,1-3175,8
526,1-5002,8
527,1-5531,1
528,1-6718,2
529,1-6217,8
530,1-4847,9
531,1-5891,2
532,1-19447,2
533,1-7530,19
534,1-9457,18
535,1-5990,5
536,1-9971,1
537,1-4494,4
538,1-9576,1
539,1-9436,4
540,1-5413,14
541,1-5424,8
542,1-1191,7
543,1-5803,13
544,1-5799,8
545,1-19567,16
546,1-7527,6
547,MLG67,11
548,1-3087,4
549,1-4842,2
550,1-19568,5
551,1-9838,10
552,MLG46,19
553,1-5555,12
554,1-10444,6
555,1-3646,4
556,1-10951,1
557,1-9806,10
558,1-0055,5
559,1-5914,1
560,1-0027,18
561,1-9455,10
562,1-0003,5
563,1-21192,7
564,1-9034,10
565,1-19927,5
