,block,slot
0,1,12
1,2,11
2,3,10
3,4,9
4,5,7
5,6,8
6,7,6
7,8,5
8,9,4
9,10,2
10,11,1
11,12,3
12,13,15
13,14,14
14,15,16
15,16,17
16,17,18
17,18,20
18,19,21
19,20,24
20,21,23
21,22,22
22,23,13
23,24,19
