,block,slot
0,1,9
1,2,22
2,3,13
3,4,10
4,5,16
5,6,23
6,7,4
7,8,12
8,9,7
9,10,20
10,11,14
11,12,5
12,13,18
13,14,15
14,15,3
15,16,17
16,17,8
17,18,11
18,19,2
19,20,1
20,21,19
21,22,21
22,23,24
23,24,6
