,block,slot
0,1,21
1,2,20
2,3,18
3,4,17
4,5,15
5,6,14
6,7,9
7,8,2
8,9,1
9,10,3
10,11,4
11,12,5
12,13,6
13,14,7
14,15,8
15,16,10
16,17,11
17,18,12
18,19,13
19,20,23
20,21,22
21,22,16
22,23,24
23,24,19
