,block,slot
0,1,6
1,2,17
2,3,3
3,4,14
4,5,5
5,6,18
6,7,15
7,8,20
8,9,11
9,10,8
10,11,2
11,12,7
12,13,12
13,14,4
14,15,19
15,16,21
16,17,10
17,18,13
18,19,24
19,20,16
20,21,23
21,22,9
22,23,22
23,24,1
