,block,slot
0,1,12
1,2,4
2,3,28
3,4,6
4,5,25
5,6,13
6,7,10
7,8,21
8,9,8
9,10,11
10,11,3
11,12,15
12,13,18
13,14,5
14,15,14
15,16,20
16,17,7
17,18,22
18,19,16
19,20,23
20,21,9
21,22,26
22,23,19
23,24,27
24,25,1
25,26,2
26,27,24
27,28,17
