,block,slot
0,1,15
1,2,14
2,3,28
3,4,12
4,5,11
5,6,10
6,7,8
7,8,6
8,9,5
9,10,7
10,11,9
11,12,2
12,13,1
13,14,3
14,15,4
15,16,20
16,17,19
17,18,18
18,19,17
19,20,26
20,21,23
21,22,22
22,23,13
23,24,27
24,25,21
25,26,24
26,27,16
27,28,25
