,block,slot
0,1,14
1,2,15
2,3,17
3,4,18
4,5,3
5,6,1
6,7,2
7,8,9
8,9,7
9,10,12
10,11,11
11,12,10
12,13,8
13,14,6
14,15,5
15,16,4
16,17,20
17,18,21
18,19,22
19,20,23
20,21,13
21,22,16
22,23,24
23,24,19
