,block,slot
0,1,8
1,2,21
2,3,28
3,4,6
4,5,22
5,6,16
6,7,10
7,8,13
8,9,14
9,10,3
10,11,11
11,12,5
12,13,18
13,14,15
14,15,20
15,16,7
16,17,12
17,18,4
18,19,26
19,20,9
20,21,24
21,22,1
22,23,2
23,24,27
24,25,19
25,26,23
26,27,17
27,28,25
