,block,slot
0,1,4
1,2,12
2,3,7
3,4,20
4,5,13
5,6,10
6,7,21
7,8,8
8,9,11
9,10,3
10,11,15
11,12,18
12,13,5
13,14,14
14,15,6
15,16,17
16,17,9
17,18,24
18,19,16
19,20,23
20,21,1
21,22,2
22,23,22
23,24,19
