,block,slot
0,1,2
1,2,1
2,3,28
3,4,5
4,5,24
5,6,23
6,7,21
7,8,20
8,9,19
9,10,18
10,11,17
11,12,15
12,13,14
13,14,13
14,15,12
15,16,11
16,17,10
17,18,9
18,19,3
19,20,4
20,21,6
21,22,7
22,23,8
23,24,27
24,25,22
25,26,25
26,27,16
27,28,26
