Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,10,1-3037,467,70,3,119,3090.5026160776615,6.617778621151309
364,364,364,364,MLG02,18,10,MLG02,755,70,3,106,3088.2628344893456,4.090414350317014
353,353,353,353,1-8681,11,13,1-8681,260,28,1,104,1045.9182527065277,4.022762510409722
158,158,158,158,MLG12,11,13,MLG12,569,29,1,79,1042.6109804213047,1.8323567318476357
108,108,108,108,1-0917,3,12,1-0917,134,60,0,22,63.790399610996246,0.47604775829101675
359,359,359,359,1-6166,4,6,1-6166,117,43,0,69,54.8880715072155,0.4691288163009872
358,358,358,358,MLG18,20,3,MLG18,72,28,0,16,30.756654262542725,0.42717575364642674
293,293,293,293,MLG20,19,16,MLG20,55,20,0,12,22.067490696907043,0.4012271035801281
430,430,430,430,1-8718,5,9,1-8718,333,106,0,56,115.64828991889954,0.3472921619186172
316,316,316,316,1-4776,5,9,1-4776,33,11,0,2,11.34458178281784,0.34377520553993457
28,28,28,28,1-7081,20,3,1-7081,99,30,0,23,33.96269050240517,0.3430574798222744
484,484,484,484,MLG35,3,12,MLG35,44,11,0,20,14.445817828178406,0.3283140415495092
142,142,142,142,MLG17,14,2,MLG17,76,23,0,10,24.722908914089203,0.3253014330801211
467,467,467,467,MLG82,19,16,MLG82,71,18,0,26,22.479563176631927,0.31661356586805534
46,46,46,46,1-3056,5,9,1-3056,250,68,0,47,76.09767189621925,0.30439068758487703
83,83,83,83,1-1152,3,12,1-1152,112,25,0,49,33.442253679037094,0.2985915507056883
355,355,355,355,1-8666,14,2,1-8666,89,24,0,11,25.895199805498123,0.29095730118537216
344,344,344,344,1-9294,14,2,1-9294,74,20,0,8,21.378327131271362,0.2888963125847481
514,514,514,514,1-6764,3,12,1-6764,38,10,0,4,10.689163565635681,0.28129377804304423
389,389,389,389,1-0598,17,21,1-0598,122,33,0,7,34.20603623986244,0.2803773462283807
455,455,455,455,1-10981,5,9,1-10981,34,9,0,3,9.51687267422676,0.27990801983019886
453,453,453,453,MLG45,7,4,MLG45,179,37,0,70,49.06036239862442,0.2740802368638236
225,225,225,225,1-17970,5,9,1-17970,36,9,0,5,9.861454457044601,0.27392929047346115
41,41,41,41,MLG24,3,12,MLG24,49,11,0,14,13.412072479724884,0.27371576489234456
61,61,61,61,1-7306,8,14,1-7306,159,39,0,26,43.47956317663193,0.273456372180075
6,6,6,6,MLG58,3,12,MLG58,66,17,0,6,18.03374534845352,0.2732385658856594
372,372,372,372,1-6511,8,14,1-6511,144,38,0,7,39.20603623986244,0.2722641405546003
345,345,345,345,1-2364,15,11,1-2364,88,19,0,28,23.824144959449768,0.2707289199937474
399,399,399,399,1-8087,3,12,1-8087,58,14,0,9,15.550618022680283,0.2681141038393152
458,458,458,458,1-9063,8,17,1-9063,35,8,0,8,9.378327131271362,0.26795220375061035
460,460,460,460,1-8044,13,8,1-8044,56,11,0,22,14.790399610996246,0.2641142787677901
129,129,129,129,1-7579,20,3,1-7579,40,10,0,3,10.51687267422676,0.262921816855669
113,113,113,113,1-7647,20,10,1-7647,30,7,0,5,7.861454457044601,0.2620484819014867
317,317,317,317,1-3733,8,21,1-3733,16,4,0,1,4.17229089140892,0.2607681807130575
267,267,267,267,1-7715,8,14,1-7715,20,5,0,1,5.17229089140892,0.258614544570446
91,91,91,91,1-9458,10,17,1-9458,20,5,0,1,5.17229089140892,0.258614544570446
90,90,90,90,MLG83,17,21,MLG83,88,22,0,4,22.68916356563568,0.2578314041549509
409,409,409,409,1-7297,20,3,1-7297,13,3,0,2,3.3445817828178406,0.2572755217552185
150,150,150,150,P1-0004,3,12,P1-0004,60,15,0,2,15.34458178281784,0.25574302971363067
436,436,436,436,1-8702,5,9,1-8702,59,14,0,6,15.033745348453522,0.2548092431941275
537,537,537,537,1-9499,4,6,1-9499,36,6,0,18,9.101236045360565,0.25281211237112683
186,186,186,186,1-8162,20,3,1-8162,22,4,0,9,5.550618022680283,0.2523008192127401
166,166,166,166,1-9454,18,10,1-9454,80,18,0,12,20.067490696907043,0.25084363371133805
189,189,189,189,1-7834,3,12,1-7834,4,1,0,0,1.0,0.25
149,149,149,149,1-9621,11,13,1-9621,4,1,0,0,1.0,0.25
573,573,573,573,1-3100,3,12,1-3100,4,1,0,0,1.0,0.25
270,270,270,270,1-5655,15,11,1-5655,31,6,0,10,7.722908914089203,0.24912609400287752
