Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
445,445,445,445,445,1-2028,15,6,1-2028,20,10,0,2,10.220834031701088,0.5110417015850544
508,508,508,508,508,1-7737,22,22,1-7737,11,5,0,0,5.0,0.45454545454545453
426,426,426,426,426,1-20040,10,11,1-20040,22,8,0,6,8.662502095103264,0.3937500952319665
306,306,306,306,306,1-8990,16,21,1-8990,40,15,0,3,15.331251047551632,0.3832812761887908
247,247,247,247,247,1-8177,16,21,1-8177,53,19,0,7,19.772919110953808,0.37307394548969447
83,83,83,83,83,1-7306,13,8,1-7306,159,56,0,27,58.98125942796469,0.37095131715701063
539,539,539,539,539,P1-17272,15,6,P1-17272,6,2,0,1,2.110417015850544,0.351736169308424
382,382,382,382,382,1-3472,22,22,1-3472,28,9,0,6,9.662502095103264,0.34508936053940226
180,180,180,180,180,1-9294,15,6,1-9294,74,23,0,10,24.10417015850544,0.3257320291689924
184,184,184,184,184,MLG18,3,14,MLG18,72,20,0,9,20.993753142654896,0.2915799047590958
30,30,30,30,30,1-8718,4,15,1-8718,333,83,0,74,91.17085917294025,0.27378636388270344
472,472,472,472,472,1-3733,15,6,1-3733,16,4,0,3,4.331251047551632,0.270703190471977
525,525,525,525,525,1-19067,9,20,1-19067,8,2,0,1,2.110417015850544,0.263802126981318
348,348,348,348,348,1-0997,7,19,1-0997,33,8,0,5,8.55208507925272,0.2591540933106885
340,340,340,340,340,1-10981,15,6,1-10981,34,8,0,6,8.662502095103264,0.2547794733853901
162,162,162,162,162,1-10960,12,9,1-10960,82,17,0,34,20.754178538918495,0.25309973827949384
546,546,546,546,546,1-7834,16,21,1-7834,4,1,0,0,1.0,0.25
555,555,555,555,555,1-3734,3,14,1-3734,4,1,0,0,1.0,0.25
106,106,106,106,106,1-7872,7,19,1-7872,124,29,0,7,29.772919110953808,0.24010418637865974
238,238,238,238,238,MLG20,7,19,MLG20,55,12,0,10,13.10417015850544,0.23825763924555346
223,223,223,223,223,1-5686,16,21,1-5686,59,14,0,0,14.0,0.23728813559322035
516,516,516,516,516,1-17965,1,13,1-17965,10,2,0,3,2.331251047551632,0.23312510475516318
324,324,324,324,324,1-19093,17,5,1-19093,36,7,0,10,8.10417015850544,0.2251158377362622
212,212,212,212,212,1-8916,7,19,1-8916,61,12,0,14,13.545838221907616,0.22206292167061664
364,364,364,364,364,1-5515,17,5,1-5515,30,5,0,13,6.435421206057072,0.2145140402019024
407,407,407,407,407,1-0295,1,13,1-0295,24,5,0,1,5.110417015850544,0.212934042327106
76,76,76,76,76,1-7518,12,9,1-7518,169,32,0,36,35.97501257061958,0.2128698968675715
219,219,219,219,219,1-8702,4,15,1-8702,59,10,0,22,12.429174348711967,0.21066397201206724
172,172,172,172,172,1-19068,13,8,1-19068,77,15,0,10,16.10417015850544,0.20914506699357713
398,398,398,398,398,1-8914,7,19,1-8914,25,5,0,1,5.110417015850544,0.20441668063402177
117,117,117,117,117,1-3246,2,12,1-3246,116,21,0,23,23.53959136456251,0.20292751176346993
316,316,316,316,316,1-3216,1,13,1-3216,38,7,0,5,7.55208507925272,0.1987390810329663
23,23,23,23,23,1-8567,17,5,1-8567,388,61,0,143,76.78963326662779,0.19791142594491698
46,46,46,46,46,1-3056,4,15,1-3056,250,40,0,75,48.2812761887908,0.1931251047551632
353,353,353,353,353,1-7456,10,11,1-7456,32,5,0,10,6.10417015850544,0.190755317453295
271,271,271,271,271,1-5568,17,5,1-5568,47,7,0,17,8.877089269459248,0.18887423977572868
164,164,164,164,164,1-9454,13,8,1-9454,80,14,0,10,15.10417015850544,0.18880212698131799
281,281,281,281,281,1-7622,10,11,1-7622,45,7,0,13,8.435421206057072,0.18745380457904603
120,120,120,120,120,1-1152,4,15,1-1152,112,18,0,24,20.650008380413055,0.18437507482511656
304,304,304,304,304,1-2006,11,10,1-2006,40,7,0,3,7.331251047551632,0.1832812761887908
358,358,358,358,358,1-5655,15,6,1-5655,31,5,0,6,5.662502095103264,0.1826613579065569
123,123,123,123,123,MLG59,2,12,MLG59,112,20,0,4,20.441668063402176,0.1825148934232337
213,213,213,213,213,1-10043,17,5,1-10043,61,8,0,28,11.091676443815231,0.18183076137402018
86,86,86,86,86,MLG65,3,14,MLG65,155,22,0,56,28.183352887630463,0.181828083146003
94,94,94,94,94,1-3693,11,10,1-3693,143,23,0,26,25.870842412114143,0.1809149819028961
229,229,229,229,229,1-8986,20,2,1-8986,57,10,0,2,10.220834031701088,0.1793128777491419
105,105,105,105,105,1-0529,14,7,1-0529,124,13,0,82,22.054195299744606,0.1778564137076178
368,368,368,368,368,1-18927,1,13,1-18927,30,4,0,12,5.325004190206528,0.1775001396735509
115,115,115,115,115,1-3174,5,16,1-3174,117,19,0,16,20.766672253608704,0.17749292524451885
503,503,503,503,503,1-11534,3,14,1-11534,12,2,0,1,2.110417015850544,0.175868084654212
315,315,315,315,315,1-6764,22,22,1-6764,38,6,0,6,6.662502095103264,0.17532900250271746
255,255,255,255,255,1-3302,2,12,1-3302,52,8,0,10,9.10417015850544,0.17508019535587385
104,104,104,104,104,MLG64,2,12,MLG64,129,20,0,23,22.53959136456251,0.17472551445397297
109,109,109,109,109,1-3364,17,5,1-3364,121,17,0,37,21.085429586470127,0.17425974864851346
112,112,112,112,112,1-1166,1,13,1-1166,118,18,0,23,20.53959136456251,0.1740643335979874
136,136,136,136,136,1-7720,10,11,1-7720,102,14,0,34,17.754178538918495,0.17406057391096563
165,165,165,165,165,1-8368,5,16,1-8368,80,12,0,16,13.766672253608704,0.17208340317010878
143,143,143,143,143,1-12345,5,16,1-12345,97,16,0,6,16.662502095103264,0.17177837211446664
391,391,391,391,391,1-7301,19,3,1-7301,26,3,0,13,4.435421206057072,0.17059312330988738
38,38,38,38,38,1-5899,6,17,1-5899,288,47,0,17,48.87708926945925,0.1697121155189557
114,114,114,114,114,1-6166,12,9,1-6166,117,13,0,62,19.845854982733727,0.16962269216011733
160,160,160,160,160,1-1119,18,4,1-1119,83,13,0,9,13.993753142654896,0.16859943545367345
100,100,100,100,100,1-0541,17,5,1-0541,132,15,0,65,22.17710603028536,0.16800837901731333
314,314,314,314,314,1-18973,10,11,1-18973,39,3,0,32,6.533344507217407,0.16752165403121558
505,505,505,505,505,MLG25,2,12,MLG25,12,2,0,0,2.0,0.16666666666666666
502,502,502,502,502,1-0305,16,21,1-0305,12,2,0,0,2.0,0.16666666666666666
14,14,14,14,14,1-3037,3,14,1-3037,467,68,0,89,77.82711441069841,0.16665334991584244
381,381,381,381,381,1-6554,3,14,1-6554,28,4,0,6,4.662502095103264,0.1665179319679737
528,528,528,528,528,1-3369,10,11,1-3369,8,1,0,3,1.331251047551632,0.166406380943954
192,192,192,192,192,1-3254,6,17,1-3254,68,10,0,11,11.214587174355984,0.1649203996228821
243,243,243,243,243,1-9542,9,20,1-9542,54,8,0,8,8.883336126804352,0.16450622457045097
428,428,428,428,428,1-5221,9,20,1-5221,21,3,0,4,3.441668063402176,0.16388895540010362
