Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
83,83,83,1-7306,13,7,1-7306,159,56,0,30,67.23481690883636,0.42286048370337337
162,162,162,1-10960,12,8,1-10960,82,18,0,33,30.35829859972,0.370223153655122
180,180,180,1-9294,15,5,1-9294,74,23,0,9,26.37044507265091,0.3563573658466339
30,30,30,1-8718,4,14,1-8718,333,83,0,86,115.20647513866425,0.34596539080679956
105,105,105,1-0529,14,6,1-0529,124,12,0,82,42.7084995508194,0.34442338347435
219,219,219,1-8702,4,14,1-8702,59,10,0,26,19.736841320991516,0.3345227342540935
32,32,32,1-3152,17,4,1-3152,323,16,0,236,104.38055968284607,0.3231596275010714
184,184,184,MLG18,3,13,MLG18,72,20,0,8,22.995951175689697,0.319388210773468
212,212,212,1-8916,7,18,1-8916,61,12,0,18,18.74089014530182,0.3072277073000298
364,364,364,1-5515,17,4,1-5515,30,5,0,11,9.119432866573334,0.30398109555244446
114,114,114,1-6166,12,8,1-6166,117,14,0,57,35.34615212678909,0.3021038643315307
189,189,189,1-0582,11,9,1-0582,70,7,0,36,20.481780290603638,0.2925968612943377
166,166,166,1-5696,10,16,1-5696,80,17,0,17,23.366396248340607,0.2920799531042576
23,23,23,1-8567,17,4,1-8567,388,59,0,141,111.80363947153091,0.28815370997817247
18,18,18,1-5635,18,3,1-5635,417,52,0,176,117.91092586517334,0.2827600140651639
205,205,205,1-0447,11,9,1-0447,65,1,0,46,18.22671926021576,0.2804110655417809
86,86,86,MLG65,3,13,MLG65,155,22,0,56,42.97165822982788,0.277236504708567
119,119,119,1-1136,12,8,1-1136,113,13,0,48,30.975707054138184,0.2741213013640547
353,353,353,1-7456,10,10,1-7456,32,5,0,10,8.744938969612122,0.2732793428003788
46,46,46,1-3056,4,14,1-3056,250,40,0,74,67.7125483751297,0.2708501935005188
100,100,100,1-0541,17,4,1-0541,132,14,0,58,35.720646023750305,0.2706109547253811
76,76,76,1-7518,12,8,1-7518,169,32,0,36,45.48178029060364,0.26912296029942984
238,238,238,MLG20,7,18,MLG20,55,11,0,10,14.744938969612122,0.2680897994474931
324,324,324,1-19093,17,4,1-19093,36,7,0,7,9.621457278728485,0.26726270218690235
237,237,237,1-18266,20,2,1-18266,55,6,0,23,14.61335963010788,0.26569744782014326
372,372,372,1-3300,23,2,1-3300,29,6,0,4,7.497975587844849,0.25855088233947754
445,445,445,1-2028,15,20,1-2028,20,4,0,3,5.1234816908836365,0.25617408454418183
92,92,92,1-6511,23,22,1-6511,144,8,0,77,36.836030066013336,0.25580576434731483
207,207,207,1-7488,5,15,1-7488,65,9,0,20,16.489877939224243,0.25369042983421913
3,3,3,MLG06,18,3,MLG06,634,70,0,227,155.01011461019516,0.24449544891197975
27,27,27,1-7425,5,15,1-7425,352,32,0,144,85.92712116241455,0.24411113966595044
130,130,130,1-8754,12,8,1-8754,108,12,0,38,26.230768084526062,0.2428774822641302
202,202,202,1-1367,14,6,1-1367,66,7,0,24,15.987853527069092,0.2422402049555923
120,120,120,1-1152,4,14,1-1152,112,18,0,24,26.987853527069092,0.24096297792025975
117,117,117,1-3246,2,11,1-3246,116,19,0,23,27.61335963010788,0.23804620370782656
165,165,165,1-8368,5,15,1-8368,80,13,0,16,18.991902351379395,0.23739877939224244
340,340,340,1-10981,15,20,1-10981,34,2,0,16,7.9919023513793945,0.23505595151115866
69,69,69,1-8564,17,4,1-8564,185,15,0,76,43.461536169052124,0.2349272225354169
58,58,58,MLG53,16,20,MLG53,216,29,0,58,50.720646023750305,0.23481780566551066
358,358,358,1-5655,15,5,1-5655,31,5,0,6,7.246963381767273,0.23377301231507333
411,411,411,1-8186,2,11,1-8186,23,2,0,9,5.370445072650909,0.23349761185438736
316,316,316,1-3216,1,12,1-3216,38,7,0,5,8.87246948480606,0.23348603907384372
94,94,94,1-3693,11,9,1-3693,143,25,0,22,33.23886573314667,0.23243962051151515
52,52,52,1-7302,1,12,1-7302,240,20,0,95,55.576920211315155,0.2315705008804798
338,338,338,1-8497,17,4,1-8497,34,4,0,10,7.744938969612122,0.22779232263565063
509,509,509,1-0337,4,14,1-0337,11,1,0,4,2.4979755878448486,0.22708868980407715
151,151,151,1-7725,5,15,1-7725,90,3,0,46,20.22671926021576,0.22474132511350844
168,168,168,1-7523,14,6,1-7523,79,5,0,34,17.732792496681213,0.2244657278060913
381,381,381,1-6554,3,13,1-6554,28,4,0,6,6.246963381767273,0.2231058350631169
53,53,53,1-6727,17,4,1-6727,235,26,0,70,52.21457278728485,0.2221896714352547
109,109,109,1-3364,17,4,1-3364,121,16,0,29,26.860323011875153,0.22198614059400953
332,332,332,1-3162,22,21,1-3162,35,4,0,10,7.744938969612122,0.22128397056034632
192,192,192,1-3254,6,16,1-3254,68,10,0,13,14.868420660495758,0.21865324500729055
524,524,524,1-6015,18,3,1-6015,8,1,0,2,1.7489877939224243,0.21862347424030304
466,466,466,MLG04,1,12,MLG04,16,2,0,4,3.4979755878448486,0.21862347424030304
471,471,471,1-9396,1,12,1-9396,16,2,0,4,3.4979755878448486,0.21862347424030304
468,468,468,1-9316,18,3,1-9316,16,2,0,4,3.4979755878448486,0.21862347424030304
97,97,97,1-4654,5,15,1-4654,138,25,0,13,29.868420660495758,0.21643783087315766
14,14,14,1-3037,3,13,1-3037,467,68,0,88,100.95546293258667,0.21617872148305498
112,112,112,1-1166,1,12,1-1166,118,18,0,20,25.489877939224243,0.2160159147391885
271,271,271,1-5568,17,4,1-5568,47,6,0,11,10.119432866573334,0.21530708226751774
398,398,398,1-8914,7,18,1-8914,25,5,0,1,5.374493896961212,0.21497975587844848
115,115,115,1-3174,5,15,1-3174,117,19,0,16,24.991902351379395,0.2136060030032427
459,459,459,1-17979,23,22,1-17979,17,1,0,7,3.621457278728485,0.21302689874873443
2,2,2,MLG03,20,2,MLG03,713,69,0,220,151.38865733146667,0.21232630761776533
79,79,79,MLG57,23,22,MLG57,165,11,0,64,34.96760940551758,0.21192490548798532
24,24,24,MLG62,8,17,MLG62,370,18,0,159,77.54452961683273,0.2095798097752236
407,407,407,1-0295,1,12,1-0295,24,5,0,0,5.0,0.20833333333333334
64,64,64,1-0983,14,6,1-0983,195,8,0,87,40.58096903562546,0.20810753351602798
164,164,164,1-9454,13,7,1-9454,80,14,0,7,16.621457278728485,0.20776821598410605
172,172,172,1-19068,13,8,1-19068,77,7,0,24,15.987853527069092,0.20763446139050767
70,70,70,1-5228,12,8,1-5228,180,13,0,65,37.34210330247879,0.2074561294582155
191,191,191,1-0429,14,6,1-0429,69,3,0,30,14.234816908836365,0.20630169433096182
178,178,178,1-9071,17,4,1-9071,75,3,0,33,15.358298599720001,0.20477731466293336
16,16,16,1-0691,10,10,1-0691,450,13,0,211,92.01821225881577,0.2044849161307017
304,304,304,1-2006,11,9,1-2006,40,7,0,3,8.123481690883636,0.2030870422720909
451,451,451,1-7146,9,19,1-7146,18,1,0,7,3.621457278728485,0.2011920710404714
514,514,514,1-10823,15,18,1-10823,10,2,0,0,2.0,0.2
153,153,153,1-8666,14,6,1-8666,89,2,0,42,17.72874367237091,0.19919936710529113
503,503,503,1-11534,3,13,1-11534,12,2,0,1,2.374493896961212,0.19787449141343436
81,81,81,1-7038,15,5,1-7038,163,21,0,30,32.234816908836365,0.1977596129376464
84,84,84,1-1712,17,4,1-1712,157,16,0,40,30.979755878448486,0.19732328584999037
240,240,240,1-10808,2,11,1-10808,54,2,0,23,10.61335963010788,0.19654369685384962
279,279,279,1-20068,14,6,1-20068,45,2,0,18,8.740890145301819,0.19424200322892932
330,330,330,1-9499,23,22,1-9499,36,1,0,16,6.9919023513793945,0.19421950976053873
374,374,374,1-7486,8,17,1-7486,29,0,0,15,5.617408454418182,0.19370373980752353
437,437,437,1-11533,8,17,1-11533,20,2,0,5,3.872469484806061,0.19362347424030305
350,350,350,1-3491,16,20,1-3491,33,3,0,9,6.370445072650909,0.1930437900803306
47,47,47,1-1035,11,9,1-1035,249,34,0,37,47.85627418756485,0.19219387223921627
104,104,104,MLG64,2,11,MLG64,129,16,0,23,24.61335963010788,0.19080123744269675
95,95,95,1-9100,10,10,1-9100,142,12,0,40,26.979755878448486,0.18999828083414427
143,143,143,1-12345,5,15,1-12345,97,16,0,6,18.246963381767273,0.1881130245543018
315,315,315,1-6764,22,21,1-6764,38,6,0,3,7.1234816908836365,0.1874600444969378
442,442,442,1-9232,1,12,1-9232,20,3,0,2,3.7489877939224243,0.1874493896961212
242,242,242,1-18469,3,13,1-18469,54,6,0,11,10.119432866573334,0.1873969049365432
529,529,529,1-9466,18,3,1-9466,8,0,0,4,1.4979755878448486,0.18724694848060608
525,525,525,1-19067,9,18,1-19067,8,0,0,4,1.4979755878448486,0.18724694848060608
566,566,566,1-3380,1,12,1-3380,2,0,0,1,0.37449389696121216,0.18724694848060608
62,62,62,1-1131,2,11,1-1131,200,22,0,41,37.3542497754097,0.1867712488770485
38,38,38,1-5899,6,16,1-5899,288,48,0,15,53.61740845441818,0.18617155713339648
66,66,66,1-3496,14,6,1-3496,192,9,0,71,35.58906668424606,0.1853597223137816
138,138,138,1-7993,17,4,1-7993,100,11,0,20,18.489877939224243,0.18489877939224242
22,22,22,1-6568,14,6,1-6568,394,22,0,135,72.55667608976364,0.1841540002278265
236,236,236,1-8053,2,11,1-8053,55,3,0,19,10.115384042263031,0.18391607349569147
136,136,136,1-7720,10,9,1-7720,102,12,0,18,18.74089014530182,0.18373421711080215
301,301,301,1-3469,3,13,1-3469,40,5,0,6,7.246963381767273,0.18117408454418182
325,325,325,1-6543,22,2,1-6543,36,5,0,4,6.497975587844849,0.18049932188457912
256,256,256,1-0984,15,5,1-0984,50,3,0,16,8.991902351379395,0.17983804702758788
37,37,37,1-7946,14,6,1-7946,289,14,0,101,51.82388359308243,0.17932139651585616
489,489,489,MLG05,1,12,MLG05,14,1,0,4,2.4979755878448486,0.17842682770320348
281,281,281,1-7622,10,9,1-7622,45,5,0,8,7.995951175689697,0.17768780390421549
496,496,496,1-7712,1,12,1-7712,12,1,0,3,2.1234816908836365,0.17695680757363638
310,310,310,MLG43,23,22,MLG43,39,5,0,5,6.872469484806061,0.17621716627707848
160,160,160,1-1119,18,3,1-1119,83,9,0,15,14.617408454418182,0.17611335487250823
440,440,440,1-20081,20,2,1-20081,20,2,0,4,3.4979755878448486,0.17489877939224244
229,229,229,1-8986,20,2,1-8986,57,8,0,5,9.87246948480606,0.17320121903168528
74,74,74,MLG09,6,16,MLG09,174,26,0,11,30.119432866573334,0.1731001888883525
388,388,388,1-7776,18,3,1-7776,26,3,0,4,4.497975587844849,0.17299906107095572
128,128,128,1-18045,10,10,1-18045,109,5,0,37,18.85627418756485,0.17299334117031973
39,39,39,1-7172,1,12,1-7172,284,27,0,59,49.09513992071152,0.17287021098842084
302,302,302,1-7809,13,7,1-7809,40,5,0,5,6.872469484806061,0.17181173712015152
306,306,306,1-8990,16,4,1-8990,40,5,0,5,6.872469484806061,0.17181173712015152
400,400,400,1-11523,8,17,1-11523,24,0,0,11,4.119432866573334,0.17164303610722223
177,177,177,1-19121,23,22,1-19121,75,5,0,21,12.864371836185455,0.17152495781580607
224,224,224,1-8087,16,20,1-8087,58,5,0,13,9.868420660495758,0.170145183801651
382,382,382,1-3472,22,21,1-3472,28,4,0,2,4.748987793922424,0.16960670692580088
376,376,376,1-3356,2,11,1-3356,28,4,0,2,4.748987793922424,0.16960670692580088
174,174,174,MLG17,8,17,MLG17,76,5,0,21,12.864371836185455,0.16926805047612442
131,131,131,1-6501,18,3,1-6501,107,5,0,35,18.107286393642426,0.169226975641518
218,218,218,1-9351,1,12,1-9351,60,6,0,11,10.119432866573334,0.1686572144428889
4,4,4,1-1530,14,6,1-1530,632,21,0,228,106.38460850715637,0.1683300767518297
9,9,9,MLG63,2,11,MLG63,543,29,0,165,90.7914929986,0.16720348618526704
50,50,50,1-4011,17,4,1-4011,246,16,0,67,41.091091096401215,0.1670369556764277
505,505,505,MLG25,2,11,MLG25,12,2,0,0,2.0,0.16666666666666666
49,49,49,1-19257,1,12,1-19257,246,29,0,32,40.98380470275879,0.16660083212503574
262,262,262,1-7656,9,19,1-7656,48,5,0,8,7.995951175689697,0.16658231616020203
428,428,428,1-5221,9,19,1-5221,21,2,0,4,3.4979755878448486,0.16657026608784994
170,170,170,1-9291,12,8,1-9291,78,7,0,16,12.991902351379395,0.16656285065871018
452,452,452,1-0487,5,15,1-0487,18,0,0,8,2.9959511756896973,0.16644173198276097
423,423,423,1-1636,15,5,1-1636,22,1,0,7,3.621457278728485,0.16461169448765842
54,54,54,MLG66,1,12,MLG66,229,26,0,30,37.234816908836365,0.16259745375037715
368,368,368,1-18927,1,12,1-18927,30,3,0,5,4.872469484806061,0.16241564949353535
322,322,322,1-18435,4,14,1-18435,37,3,0,8,5.995951175689697,0.16205273447809992
209,209,209,1-6249,1,12,1-6249,64,7,0,9,10.37044507265091,0.16203820426017046
460,460,460,1-7083,1,12,1-7083,17,2,0,2,2.7489877939224243,0.1617051643483779
297,297,297,1-6101,16,20,1-6101,41,1,0,15,6.617408454418182,0.16140020620532153
208,208,208,1-6214,10,10,1-6214,65,0,0,28,10.48582911491394,0.16132044792175293
11,11,11,1-19755,1,12,1-19755,517,42,0,110,83.19432866573334,0.16091746357008382
486,486,486,1-7444,21,1,1-7444,14,0,0,6,2.246963381767273,0.16049738441194808
488,488,488,1-2322,1,12,1-2322,14,0,0,6,2.246963381767273,0.16049738441194808
139,139,139,1-8228,13,7,1-8228,99,11,0,13,15.868420660495758,0.16028707737874504
0,0,0,1-3186,5,15,1-3186,796,63,0,170,126.66396248340607,0.1591255810093041
187,187,187,MLG82,16,20,MLG82,71,6,0,14,11.24291455745697,0.15835090925995732
15,15,15,MLG14,8,17,MLG14,462,22,0,134,72.18218219280243,0.15623848959481046
303,303,303,1-7899,14,6,1-7899,40,4,0,6,6.246963381767273,0.15617408454418183
108,108,108,1-1005,14,6,1-1005,122,7,0,32,18.98380470275879,0.15560495657999007
206,206,206,1-8629,18,3,1-8629,65,0,0,27,10.111335217952728,0.1555590033531189
433,433,433,1-10042,14,6,1-10042,21,1,0,6,3.246963381767273,0.15461730389367967
68,68,68,1-0677,10,10,1-0677,187,10,0,50,28.724694848060608,0.1536079938398963
426,426,426,1-20040,10,20,1-20040,22,0,0,9,3.3704450726509094,0.15320204875685953
480,480,480,1-10882,14,6,1-10882,14,1,0,3,2.1234816908836365,0.15167726363454545
6,6,6,1-3026,3,13,1-3026,570,44,0,113,86.31781035661697,0.15143475501160872
352,352,352,1-8853,5,15,1-8853,33,2,0,8,4.995951175689697,0.15139245986938477
185,185,185,MLG42,16,20,MLG42,72,6,0,13,10.868420660495758,0.15095028695132998
341,341,341,1-0363,1,12,1-0363,34,1,0,11,5.119432866573334,0.1505715548992157
541,541,541,1-19192,18,19,1-19192,5,0,0,2,0.7489877939224243,0.14979755878448486
118,118,118,1-3051,12,8,1-3051,116,6,0,30,17.234816908836365,0.14857600783479624
20,20,20,1-0708,11,9,1-0708,408,26,0,92,60.45343852043152,0.14817019245203802
243,243,243,1-9542,9,19,1-9542,54,5,0,8,7.995951175689697,0.14807316992017958
96,96,96,1-7402,10,10,1-7402,141,4,0,45,20.852225363254547,0.14788812314364927
314,314,314,1-18973,10,20,1-18973,39,2,0,10,5.744938969612122,0.14730612742595184
415,415,415,1-7621,19,24,1-7621,23,0,0,9,3.3704450726509094,0.14654109011525693
31,31,31,1-1687,12,8,1-1687,325,28,0,52,47.47368264198303,0.1460728696676401
405,405,405,1-6558,15,5,1-6558,24,2,0,4,3.4979755878448486,0.14574898282686868
504,504,504,1-7721,22,21,1-7721,12,1,0,2,1.7489877939224243,0.14574898282686868
126,126,126,1-8121,5,15,1-8121,110,11,0,13,15.868420660495758,0.14425836964087052
