Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,23,4,1-1514,64,12,2,9,2020.05989164114,31.563435806892812
1-7488,1,1,1-7488,65,4,2,16,2018.3286962509155,31.051210711552546
MLG22,19,19,MLG22,33,1,1,3,1003.6866305470467,30.414746380213536
1-0363,4,3,1-0363,34,1,1,17,1016.2242397665977,29.888948228429346
1-18987,19,19,1-18987,34,5,1,7,1011.2688046097755,29.743200135581635
1-8126,1,1,1-8126,34,4,1,2,1005.7910870313644,29.58209079504013
1-7425,1,1,1-7425,352,9,10,40,10044.821740627289,28.536425399509344
1-3257,9,12,1-3257,37,1,1,2,1002.7910870313644,27.102461811658497
1-3174,1,12,1-3174,117,30,3,19,3047.015326797962,26.042866041008224
1-8864,22,23,1-8864,39,2,1,2,1003.7910870313644,25.738233000804218
1-8990,22,23,1-8990,40,4,1,6,1009.3732610940933,25.23433152735233
1-8368,1,1,1-8368,80,5,2,7,2011.2688046097755,25.140860057622195
1-7579,19,19,1-7579,40,2,1,3,1004.6866305470467,25.117165763676166
1-2006,20,21,1-2006,40,0,1,4,1003.5821740627289,25.08955435156822
1-1633,1,1,1-1633,399,20,9,85,9096.121198832989,22.797296237676665
MLG24,6,9,MLG24,49,12,1,9,1020.05989164114,20.817548809002858
MLG37,20,21,MLG37,50,5,1,7,1011.2688046097755,20.22537609219551
1-8808,22,23,1-8808,52,7,1,5,1011.4777175784111,19.451494568815598
1-10808,1,1,1-10808,54,0,1,0,1000.0,18.51851851851852
1-8121,1,1,1-8121,110,3,2,12,2013.7465221881866,18.306786565347153
1-8087,16,6,1-8087,58,5,1,15,1018.4331527352333,17.559192288538505
1-3246,19,19,1-3246,116,12,2,23,2032.597500860691,17.52239224879906
1-6249,9,12,1-6249,64,14,1,8,1021.1643481254578,15.955692939460278
1-8371,13,16,1-8371,255,13,4,31,4040.761848986149,15.846124897984897
MLG27,6,9,MLG27,67,17,1,5,1021.4777175784111,15.245936083259867
1-1070,13,16,1-1070,280,21,4,72,4085.47913312912,14.59099690403257
1-4654,1,1,1-4654,138,4,2,9,2012.05989164114,14.580144142327102
MLG42,20,21,MLG42,72,6,1,7,1012.2688046097755,14.05928895291355
1-9294,22,23,1-9294,74,24,1,12,1034.7465221881866,13.983061110651171
1-7306,19,19,1-7306,159,23,2,14,2035.537609219551,12.80212332842485
1-8681,8,11,1-8681,260,47,3,95,3132.076633989811,12.046448592268504
1-0918,1,19,1-0918,179,46,2,11,2055.8509786725044,11.485200998170416
MLG29,20,21,MLG29,93,7,1,7,1013.2688046097755,10.895363490427695
1-0677,20,21,1-0677,187,16,2,17,2031.2242397665977,10.862161709981805
1-3186,1,1,1-3186,796,59,8,83,8133.330111801624,10.217751396735709
MLG53,23,7,MLG53,216,53,2,48,2095.9860887527466,9.703639299781234
1-6678,4,3,1-6678,213,16,2,27,2040.17967492342,9.578308332973803
MLG66,13,16,MLG66,229,34,2,116,2137.8830478191376,9.335733833271343
