Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
105,105,105,105,105,1-0529,14,14,1-0529,124,12,0,82,86.63292002677917,0.6986525808611224
32,32,32,32,32,1-3152,17,16,1-3152,323,18,0,210,209.13308787345886,0.6474708602893463
8,8,8,8,8,MLG15,7,3,MLG15,559,33,0,346,347.91451621055603,0.6223873277469696
55,55,55,55,55,MLG13,8,9,MLG13,225,21,0,130,139.32048296928406,0.6192021465301514
114,114,114,114,114,1-6166,12,12,1-6166,117,11,0,64,69.25008392333984,0.5918810591738448
162,162,162,162,162,1-10960,12,12,1-10960,82,17,0,34,47.94535708427429,0.5846994766374913
70,70,70,70,70,1-5228,12,12,1-5228,180,41,0,66,101.07039904594421,0.5615022169219123
10,10,10,10,10,MLG08,8,9,MLG08,532,50,0,269,294.8323839902878,0.5541962105080598
100,100,100,100,100,1-0541,17,16,1-0541,132,14,0,59,67.69929611682892,0.5128734554305221
83,83,83,83,83,1-7306,13,13,1-7306,159,54,0,27,78.574254155159,0.4941776990890503
219,219,219,219,219,1-8702,4,8,1-8702,59,7,0,24,28.84378147125244,0.4888776520551261
189,189,189,189,189,1-0582,11,10,1-0582,70,26,0,9,34.191418051719666,0.48844882931028094
119,119,119,119,119,1-1136,12,12,1-1136,113,14,0,45,54.95709025859833,0.4863459314920206
18,18,18,18,18,1-5635,18,17,1-5635,417,43,0,169,196.81662786006927,0.4719823210073604
23,23,23,23,23,1-8567,17,16,1-8567,388,63,0,131,182.23064053058624,0.46966659930563465
364,364,364,364,364,1-5515,17,2,1-5515,30,12,0,2,13.82031512260437,0.460677170753479
237,237,237,237,237,1-18266,20,8,1-18266,55,17,0,9,25.191418051719666,0.4580257827585394
184,184,184,184,184,MLG18,3,7,MLG18,72,20,0,14,32.74220585823059,0.4547528591420915
69,69,69,69,69,1-8564,17,16,1-8564,185,19,0,71,83.62118685245514,0.4520064154186764
180,180,180,180,180,1-9294,15,15,1-9294,74,23,0,11,33.011733174324036,0.44610450235573024
168,168,168,168,168,1-7523,14,14,1-7523,79,5,0,33,35.03519952297211,0.4434835382654697
104,104,104,104,104,MLG64,2,5,MLG64,129,14,0,47,56.7774053812027,0.44013492543567984
64,64,64,64,64,1-0983,14,14,1-0983,195,8,0,85,85.36339271068573,0.4377609882599268
3,3,3,3,3,MLG06,18,17,MLG06,634,69,0,225,273.78545129299164,0.43183825125077546
202,202,202,202,202,1-1367,14,14,1-1367,66,7,0,23,27.933623909950256,0.4232367259083372
9,9,9,9,9,MLG63,2,5,MLG63,543,29,0,219,228.32450592517853,0.4204871195675479
212,212,212,212,212,1-8916,7,3,1-8916,61,11,0,16,25.56252098083496,0.41905772099729444
279,279,279,279,279,1-20068,14,14,1-20068,45,6,0,14,18.74220585823059,0.41649346351623534
382,382,382,382,382,1-3472,22,14,1-3472,28,8,0,4,11.64063024520874,0.4157367944717407
