Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,1-3037,18,6,1-3037,467,66,3,54,3101.9640345107764,6.642321273042348
364,364,MLG02,18,6,MLG02,755,65,3,263,3240.158168080263,4.291600222622865
353,353,1-8681,11,9,1-8681,260,29,1,34,1051.6440217290074,4.044784698957721
158,158,MLG12,11,9,MLG12,569,18,1,25,1034.6500159772113,1.8183655816822695
359,359,1-6166,4,14,1-6166,117,49,0,42,76.97202684171498,0.6578805712967092
293,293,MLG20,19,15,MLG20,55,26,0,12,33.99200766906142,0.6180365030738441
384,384,1-0584,8,16,1-0584,41,14,0,16,24.65601022541523,0.601366103058908
294,294,1-3051,4,14,1-3051,116,11,0,85,67.61005432251841,0.5828452958837794
433,433,MLG55,2,13,MLG55,110,13,0,73,61.618046653456986,0.5601640604859726
174,174,1-6568,13,18,1-6568,394,10,0,306,213.79619556106627,0.5426299379722495
391,391,1-8165,14,4,1-8165,420,62,0,238,220.50815210305154,0.5250194097691704
142,142,MLG17,14,4,MLG17,76,31,0,11,38.32600702997297,0.5042895661838549
248,248,1-19068,4,14,1-19068,77,4,0,51,37.966032593511045,0.4930653583572863
229,229,1-6569,21,16,1-6569,360,11,0,247,175.5021578548476,0.48750599404124334
467,467,MLG82,19,15,MLG82,71,25,0,14,34.324008947238326,0.48343674573575107
133,133,1-7460,4,14,1-7460,194,9,0,124,91.58407924696803,0.47208288271633003
486,486,1-6506,9,22,1-6506,70,0,0,49,32.63403131533414,0.4662004473619163
270,270,1-5655,15,7,1-5655,31,8,0,9,13.994005751796067,0.4514195403805183
399,399,1-8087,3,3,1-8087,58,8,0,27,25.9820172553882,0.4479658147480724
556,556,1-5304,12,13,1-5304,3,0,0,2,1.3320012781769037,0.4440004260589679
398,398,MLG65,20,8,MLG65,155,50,0,28,68.64801789447665,0.4428904380288816
47,47,MLG15,12,13,MLG15,559,110,0,197,241.20212590042502,0.4314885973173972
449,449,1-10960,4,14,1-10960,82,18,0,26,35.31601661629975,0.4306831294670701
330,330,MLG28,2,11,MLG28,22,8,0,2,9.332001278176904,0.42418187628076837
53,53,1-9340,4,14,1-9340,163,2,0,100,68.60006390884519,0.4208592877843263
462,462,1-8484,21,16,1-8484,202,24,0,91,84.60605815704912,0.4188418720645996
388,388,1-8019,21,16,1-8019,320,65,0,101,132.26606454793364,0.41333145171229263
54,54,1-6957,21,16,1-6957,338,24,0,170,137.22010864503682,0.4059766527959669
500,500,MLG50,12,11,MLG50,168,17,0,75,66.95004793163389,0.3985121900692493
430,430,1-8718,5,5,1-8718,333,86,0,67,130.62204281892627,0.39225838684362246
394,394,1-8808,11,15,1-8808,52,15,0,8,20.328005112707615,0.3909231752443772
482,482,1-11534,8,3,1-11534,12,2,0,4,4.6640025563538074,0.3886668796961506
152,152,1-1530,13,18,1-1530,632,45,0,294,240.80418789200485,0.38101928463924817
245,245,1-10305,2,10,1-10305,28,0,0,16,10.65601022541523,0.38057179376482964
352,352,1-2275,13,15,1-2275,130,39,0,15,48.99000958632678,0.37684622758712905
