Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,23,20,1-1514,64,10,2,13,2012.55499266088,31.44617176032625
1-7488,1,1,1-7488,65,4,2,16,2007.1446063518524,30.879147790028497
1-18987,19,23,1-18987,34,9,1,2,1009.3930757939816,29.68803164099946
1-8126,1,1,1-8126,34,4,1,2,1004.3930757939816,29.540972817470045
1-0363,4,3,1-0363,34,1,1,16,1004.1446063518524,29.53366489270154
1-7425,1,1,1-7425,352,9,10,40,10016.861515879631,28.45699294283986
1-3257,9,14,1-3257,37,1,1,13,1003.5549926608801,27.123107909753514
1-3174,1,17,1-3174,117,30,3,24,3034.7169095277786,25.937751363485287
1-8864,22,18,1-8864,39,3,1,3,1003.5896136909723,25.73306701771724
1-7579,19,23,1-7579,40,12,1,2,1012.3930757939816,25.30982689484954
1-2006,20,21,1-2006,40,9,1,9,1010.768841072917,25.269221026822926
1-8990,22,18,1-8990,40,5,1,3,1005.5896136909723,25.139740342274308
1-8368,1,1,1-8368,80,5,2,7,2006.3757652789354,25.079697065986693
1-1633,1,1,1-1633,399,20,9,85,9036.705721244216,22.64838526627623
MLG24,6,16,MLG24,49,11,1,10,1012.9653789699078,20.672762836120565
MLG37,20,21,MLG37,50,4,1,11,1006.1619168668985,20.12323833733797
1-0984,23,20,1-0984,50,1,1,5,1001.9826894849539,20.039653789699077
1-8808,22,18,1-8808,52,9,1,21,1013.1272958368063,19.48321722763089
1-10808,1,1,1-10808,54,0,1,0,1000.0,18.51851851851852
1-8121,1,1,1-8121,110,3,2,12,2005.3584547638893,18.230531406944447
1-8087,16,12,1-8087,58,7,1,13,1009.5549926608801,17.406120563118623
1-3246,19,23,1-3246,116,15,2,10,2016.9653789699078,17.38763257732679
1-8371,13,8,1-8371,255,13,4,31,4019.092674806714,15.761147744340056
MLG27,6,16,MLG27,67,14,1,12,1016.3584547638893,15.169529175580438
1-4654,1,1,1-4654,138,4,2,9,2005.768841072917,14.534556819368964
1-1070,13,8,1-1070,280,20,4,72,4034.150728583336,14.407681173511914
MLG82,5,17,MLG82,71,16,1,18,1019.537682145834,14.35968566402583
MLG53,23,20,MLG53,216,42,3,37,3049.2719021886587,14.116999547169716
MLG42,20,21,MLG42,72,5,1,5,1005.9826894849539,13.971981798402137
1-9294,22,18,1-9294,74,14,1,13,1016.5549926608801,13.737229630552434
1-8681,8,5,1-8681,260,49,3,35,3055.878826394677,11.753380101517989
