Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
298,298,298,298,298,1-0584,23,7,1-0584,41,16,0,20,29.54915738105774,0.7207111556355547
365,365,365,365,365,1-19109,12,9,1-19109,30,0,0,30,20.32373607158661,0.677457869052887
474,474,474,474,474,1-19108,4,16,1-19108,16,0,0,15,10.161868035793304,0.6351167522370815
399,399,399,399,399,1-11522,23,7,1-11522,24,5,0,14,14.484410166740417,0.6035170902808508
337,337,337,337,337,1-3079,4,16,1-3079,34,0,0,28,18.968820333480835,0.5579064803964952
310,310,310,310,310,MLG43,23,7,MLG43,39,6,0,23,21.5815309882164,0.5533725894414462
409,409,409,409,409,1-9245,9,12,1-9245,23,9,0,4,11.709831476211548,0.5091231076613717
549,549,549,549,549,1-9643,12,9,1-9643,4,0,0,3,2.032373607158661,0.5080934017896652
217,217,217,217,217,1-19884,23,7,1-19884,60,9,0,29,28.646278202533722,0.4774379700422287
300,300,300,300,300,1-3077,1,14,1-3077,41,0,0,28,18.968820333480835,0.4626541544751423
92,92,92,92,92,1-6511,23,7,1-6511,144,15,0,76,66.48679804801941,0.46171387533346814
391,391,391,391,391,1-7301,19,3,1-7301,26,3,0,13,11.80695229768753,0.45411354991105884
155,155,155,155,155,1-2364,19,3,1-2364,88,6,0,49,39.19543558359146,0.44540267708626663
35,35,35,35,35,1-7901,9,12,1-7901,298,76,0,83,132.22900313138962,0.44372148701808595
164,164,164,164,164,1-9454,13,8,1-9454,80,25,0,14,34.48441016674042,0.4310551270842552
382,382,382,382,382,1-3472,22,6,1-3472,28,8,0,6,12.064747214317322,0.4308838290827615
162,162,162,162,162,1-10960,12,9,1-10960,82,17,0,27,35.29136246442795,0.4303824690783896
219,219,219,219,219,1-8702,4,16,1-8702,59,10,0,22,24.904073119163513,0.4221029342231104
372,372,372,372,372,1-3300,23,7,1-3300,29,9,0,4,11.709831476211548,0.4037872922831568
158,158,158,158,158,1-7107,23,7,1-7107,84,10,0,35,33.711025416851044,0.40132173115298864
30,30,30,30,30,1-8718,4,16,1-8718,333,83,0,74,133.13188230991364,0.399795442372113
42,42,42,42,42,1-8681,19,3,1-8681,260,26,0,114,103.23019707202911,0.3970392195078043
245,245,245,245,245,1-8729,23,7,1-8729,53,0,0,31,21.001193940639496,0.3962489422762169
451,451,451,451,451,1-7146,9,12,1-7146,18,1,0,9,7.097120821475983,0.39428449008199906
86,86,86,86,86,MLG65,3,15,MLG65,155,22,0,56,59.93764066696167,0.38669445591588175
302,302,302,302,302,1-7809,13,8,1-7809,40,9,0,9,15.097120821475983,0.37742802053689956
