Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,12,1-3037,467,69,3,70,3090.642522215843,6.618078206029643
364,364,364,364,MLG02,18,12,MLG02,755,69,3,249,3145.9855433106422,4.166868269285619
353,353,353,353,1-8681,11,4,1-8681,260,32,1,27,1040.3478299975395,4.0013378076828445
158,158,158,158,MLG12,11,4,MLG12,569,28,1,149,1074.0676544308662,1.8876408689470408
359,359,359,359,1-6166,4,18,1-6166,117,43,0,40,55.3671555519104,0.47322355172572994
358,358,358,358,MLG18,20,15,MLG18,72,28,0,16,32.94686222076416,0.45759530862172443
142,142,142,142,MLG17,14,14,MLG17,76,29,0,14,33.32850444316864,0.43853295319958735
458,458,458,458,1-9063,8,16,1-9063,35,8,0,21,14.49275666475296,0.4140787618500846
28,28,28,28,1-7081,20,15,1-7081,99,37,0,9,39.78260999917984,0.401844545446261
293,293,293,293,MLG20,19,10,MLG20,55,18,0,11,21.40096777677536,0.3891085050322793
384,384,384,384,1-0584,8,5,1-0584,41,10,0,19,15.87439888715744,0.3871804606623766
467,467,467,467,MLG82,19,10,MLG82,71,24,0,11,27.40096777677536,0.38592912361655435
183,183,183,183,1-18927,17,2,1-18927,30,9,0,8,11.47343111038208,0.3824477036794027
119,119,119,119,1-7476,18,12,1-7476,22,5,0,8,7.47343111038208,0.33970141410827637
399,399,399,399,1-8087,3,3,1-8087,58,12,0,24,19.42029333114624,0.3348326436404524
491,491,491,491,MLG51,10,8,MLG51,99,20,0,42,32.98551332950592,0.3331870033283426
228,228,228,228,1-18816,5,13,1-18816,44,1,0,44,14.60387110710144,0.3319061615250327
541,541,541,541,1-7301,11,4,1-7301,26,8,0,2,8.61835777759552,0.3314752991382892
246,246,246,246,1-9232,13,7,1-9232,20,6,0,2,6.61835777759552,0.330917888879776
413,413,413,413,1-1763,10,8,1-1763,35,10,0,5,11.5458944439888,0.32988269839968
453,453,453,453,MLG45,7,16,MLG45,179,37,0,71,58.95170110464096,0.3293391123164299
110,110,110,110,1-9225,2,6,1-9225,18,5,0,3,5.92753666639328,0.32930759257740444
331,331,331,331,1-9412,11,4,1-9412,15,4,0,3,4.92753666639328,0.3285024444262187
445,445,445,445,MLG61,17,2,MLG61,218,27,0,144,71.52175998687744,0.32808146782971304
83,83,83,83,1-1152,3,3,1-1152,112,24,0,41,36.67633444070816,0.32746727179203716
530,530,530,530,1-7721,2,6,1-7721,12,3,0,3,3.92753666639328,0.32729472219944
562,562,562,562,1-3142,8,5,1-3142,4,1,0,1,1.30917888879776,0.32729472219944
391,391,391,391,1-8165,14,14,1-8165,420,59,0,252,136.91307997703552,0.32598352375484646
423,423,423,423,1-5696,8,5,1-5696,80,22,0,13,26.01932555437088,0.325241569429636
115,115,115,115,1-3254,2,6,1-3254,68,18,0,13,22.01932555437088,0.3238136110936894
345,345,345,345,1-2364,15,11,1-2364,88,12,0,53,28.38648110628128,0.32257364893501456
340,340,340,340,1-0487,19,13,1-0487,18,3,0,9,5.78260999917984,0.3212561110655467
518,518,518,518,1-3356,17,2,1-3356,28,8,0,3,8.92753666639328,0.3188405952283314
539,539,539,539,1-6559,19,10,1-6559,24,7,0,2,7.61835777759552,0.31743157406648
455,455,455,455,1-10981,5,13,1-10981,34,8,0,9,10.78260999917984,0.31713558821117177
74,74,74,74,1-6953,19,10,1-6953,66,19,0,6,20.85507333278656,0.31598595958767517
430,430,430,430,1-8718,5,13,1-8718,333,82,0,70,103.6425222158432,0.3112388054529826
17,17,17,17,1-9217,19,10,1-9217,30,5,0,14,9.32850444316864,0.3109501481056213
534,534,534,534,MLG48,7,16,MLG48,116,6,0,97,35.99035221338272,0.31026165701192
316,316,316,316,1-4776,5,13,1-4776,33,9,0,4,10.23671555519104,0.31020350167245575
195,195,195,195,1-3079,3,3,1-3079,34,0,0,34,10.51208221912384,0.30917888879776
468,468,468,468,1-11523,14,14,1-11523,24,4,0,11,7.40096777677536,0.30837365736564
186,186,186,186,1-8162,20,15,1-8162,22,4,0,9,6.78260999917984,0.30830045450817456
191,191,191,191,1-9285,5,13,1-9285,30,8,0,4,9.23671555519104,0.307890518506368
416,416,416,416,1-3246,10,8,1-3246,116,32,0,10,35.0917888879776,0.30251542144808274
